type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,"QA - Purlins, Noggs, Plywood install",,,,,,"QA - Purlins, Noggs, Plywood install",
section,Details,,,,,,,
checkpoint,"Purlins as specified, Correct fixings and spacings. Installed straight.",,,,,,,
checkpoint,Nogs at correct spacings.,,,,,,,
checkpoint,"Plywood correct thickness, installed correctly with specified fixings.",,,,,,,
