"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"bbd34046-2dfa-4650-87e8-8253dc55dd76","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"88ee9eb8-5438-488b-84c3-81c42483686a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slabs & Columns"
"5fad0f00-b622-40d2-84be-94fac81c1747","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Ground Level"
"7ee264e6-3bf3-411f-801d-e23bc13704aa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Ground Level","South"
"5049c9e7-1d84-446a-9425-2bfc44c1cc9d","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Ground Level","South","Columns"
"bf6a78fe-fc63-4ab3-b92d-8a2424af9bd1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Ground Level","South","Slab"
"c546a3da-7ea1-4a88-9dc5-c446d4730469","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 1","West","Columns"
"3af35e4b-7ee0-4818-b01b-9c3fc8374f0b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 1","West","Slab"
"338486da-43c4-4f76-bda6-0282e7abd68a","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 1","West","Slab","Hydraulic Services"
"53bf6e42-b92d-4317-a3c0-a5db3b9ccea2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 1","North"
"eb4df875-ad40-463d-b3c1-998b31d10808","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 1","North","Columns"
"630040eb-2904-4209-8bb2-9ba094d0dbe4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 1","North","Slab"
"cd3cb6ba-902b-4030-9fff-4467544d417e","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 1","North","Slab","Hydraulic Services"
"a2ea9aa4-a5c3-4201-a9c3-d475b503570d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 2"
"16990332-9ca2-479d-9c57-071083ff1bda","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 2","South"
"14f9d1d0-7a00-4961-9f38-cb638b38863a","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 2","South","Columns"
"272bac19-f899-4c94-ad3d-9029f3843c87","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 2","South","Slab"
"54acd5c5-707b-4a97-847e-16f6d1d36ff0","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 2","South","Slab","Hydraulic Services"
"05f223fc-284b-49d5-b7e8-da4d57cdc3f6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 2","West"
"919f34ae-b63f-4e6e-83a1-0b31d7424674","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 2","West","Columns"
"88974c57-eb32-45ca-ab5e-936beb162d11","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 2","West","Slab"
"5e7acd66-da47-408c-8a8a-265e6db9ef6c","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 2","West","Slab","Hydraulic Services"
"9f95fb64-ff73-4436-9373-704d2643458c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 2","North"
"b5ddf414-8ca8-47bd-8e25-f1fc9c011b16","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 2","North","Columns"
"b37f91b0-735b-40db-97cc-b70cb0986720","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 2","North","Slab"
"ea421e75-66f3-4c98-a171-2907c0a8d51d","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 2","North","Slab","Hydraulic Services"
"5fc7b362-8654-442a-ba29-8bc787cc62be","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 3"
"4d7f91aa-8d31-4d75-9d2b-a544f1aec78e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 3","South"
"ba340e03-6727-4dd8-a122-32698e838b95","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 3","South","Columns"
"c415d9b5-6dda-4be8-a8d4-0d26e749013a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 3","South","Slab"
"f2f53c46-d008-4b98-b290-407aa7b3a082","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 3","South","Slab","Hydraulic Services"
"30b113ff-47ed-41d5-8fe0-9f6ba58ff38b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 3","West"
"d6b53999-8d20-4383-82c4-e4ee36af78e9","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 3","West","Columns"
"ec18eaaa-69f9-47d5-8c2c-6e35d57b024a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 3","West","Slab"
"5784e6e8-1c15-436d-8c97-3c29f7422a47","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 3","West","Slab","Hydraulic Services"
"eb92b1c9-6bc3-4658-8eef-49ed827d6e9f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 3","North"
"e20c96a9-f2ab-4380-bdb2-a72494e5c634","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 3","North","Columns"
"09891858-b9d9-4a6c-bc01-f3e8aab5698a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 3","North","Slab"
"ca4e599b-c825-439a-86ca-05cb383492a3","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 3","North","Slab","Hydraulic Services"
"fcd9b1b9-cfb2-4023-8e8c-438a498983d7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4"
"c3460f9b-36ce-4554-87e5-c37b7f6c8192","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","East"
"8495acc9-93b0-4b4c-a194-bb38b5c8dc8c","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","East","Hydraulic Services"
"1282f93a-ca11-4788-9a52-d51cb866f925","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","South"
"19b2f1e7-db2c-4831-8921-d7d97a9e5083","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns"
"2c1472ab-ad8b-414f-a46a-8e5df6f7c7a8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C9"
"3567a3be-2121-4543-8a14-71b78249416e","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C9","Hydraulic Services"
"7637c013-755d-4efc-b0ff-192fd7f588c9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C10"
"13db6e51-84f9-4f30-afd6-89512ae70b78","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C10","Hydraulic Services"
"e326fee6-e144-48b0-b372-d407678b6f9c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C11"
"8ebf0697-8c3d-4ee4-9bb8-58b338e0bdfe","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C11","Hydraulic Services"
"f5a6531d-5785-49bb-a5a6-4cd6ce3e2568","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C12"
"0af12ed3-8e28-49be-9dea-13161b6d74bf","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C12","Hydraulic Services"
"81da0e9d-9fff-4f1c-b4ba-593331553984","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C13"
"7bafff1a-9ba0-40f8-aef5-2f6c8bf7aa3b","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C13","Hydraulic Services"
"5d11bfcd-f5db-46a3-820a-1dd70f340f57","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C14"
"1ff09a40-aa08-4237-83c1-fde9cde6b54a","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","South","Columns","C14","Hydraulic Services"
"72f69882-c5db-48ac-946c-2ec4ebf3ea20","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","South","Slab"
"59f88655-6dd2-4b4b-a9c6-b9fb7ef032fa","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","South","Slab","Hydraulic Services"
"88517633-21ec-49b7-bdcc-abbf07dd819c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","West"
"5e6becd9-6940-4a06-8e11-1af1ba029144","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","West","Columns"
"c99a7deb-a9cd-4564-a192-abb306913f57","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","West","Columns","C7"
"102a7f37-e52a-481a-930d-6003c37a775f","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","West","Columns","C7","Hydraulic Services"
"e6143974-d549-4bd9-add3-31b502d068cb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","West","Columns","C8"
"380cbcf2-7c9d-4e0d-b1ae-90896b2d19d7","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","West","Columns","C8","Hydraulic Services"
"b6005ead-8301-483a-a3bb-fa235b801a0a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","West","Slab"
"5bb8c1fb-89bb-4000-b4fb-7a5651ed271e","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","West","Slab","Hydraulic Services"
"79706bcf-e827-46e3-9244-2a0b36875aec","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","North"
"f5bdcd71-e82c-4334-a988-7e7a088f4179","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns"
"3fa831f7-224d-434d-b462-a029b4541450","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C1"
"e0e3e0c1-541a-47dd-a301-56b1d58f1b5f","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C1","Hydraulic Services"
"71328441-678b-421c-8c95-66bacee7282d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C2"
"1684898b-e4f8-41f8-b24f-ef1352485289","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C2","Hydraulic Services"
"c3ffc4c3-9c9f-435c-9344-7196c5838643","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C3"
"ca684234-1555-487e-91fb-82677e14f7f3","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C3","Hydraulic Services"
"df749b93-1a0b-4f05-acf8-5f59a76a9d6b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C4"
"890e4b1d-d1fa-461b-b910-966c7bf1e2f8","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C4","Hydraulic Services"
"d5e51071-2747-424e-9d4f-c36b2251cb80","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C5"
"7cd10718-851a-44aa-81f2-17b4b52661c3","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C5","Hydraulic Services"
"93e0004f-7994-44a4-9bae-35884c6e4e88","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C6"
"f5d71497-a067-49ac-838f-9a10ffef419c","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","North","Columns","C6","Hydraulic Services"
"b499c463-0702-4705-b240-099f6d98527a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 4","North","Slab"
"77f23722-0e0c-42e3-ab2c-79402fe4b22d","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 4","North","Slab","Hydraulic Services"
"328a3568-e8aa-410e-a0e1-a0d601683c1d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5"
"d82f34d9-91c9-4e26-a137-e7c8d6cad19f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","East"
"a98f50a8-6ae8-4890-9c8f-7e2218cf4fab","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","East","Hydraulic Services"
"eb8cc095-7baa-4809-91a5-a6658d63e9bb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","South"
"bc9b0ce6-0c10-4836-b094-196afbd21373","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns"
"dd4f427c-267e-47dd-b857-94140535e2e6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C9"
"622c78f6-e296-46c6-abc1-39c030928dfa","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C9","Hydraulic Services"
"21cad30f-acec-45fc-ba28-8f27cb80f77f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C10"
"1aa9755c-754c-4ded-8f54-b56ffeac6c58","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C10","Hydraulic Services"
"778da272-1e1d-4a00-9d30-d194d56e6f6b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C11"
"fed7e857-2b7f-4e6a-9538-76d5b47e7732","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C11","Hydraulic Services"
"4fb2551c-24f3-4f04-bcba-56ea2a3f6bce","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C12"
"20c07d56-d061-4d3d-9d49-6f7fa34c72de","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C12","Hydraulic Services"
"621de7a1-fc23-4fda-b7e6-8abb04fc577f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C13"
"5bfbc8da-49c1-4be4-bf68-7804c4235e1a","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C13","Hydraulic Services"
"f92369c3-555b-4b4b-b467-e3e08fd00c65","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C14"
"9d9d8d7d-54b6-4af8-9802-14ea3642e53c","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","South","Columns","C14","Hydraulic Services"
"12305820-dba2-462b-b083-3e9b1d12e257","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","South","Slab"
"60b7cfb1-1458-414c-ac6e-a4f0d69b6ff2","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","South","Slab","Hydraulic Services"
"5199de0c-1632-4b09-a912-51d76104f6e3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","West"
"8625d9fa-e113-4709-b94a-725b7cffd776","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","West","Columns"
"0c8c2b36-ebe1-41f2-9502-f75fd18d5c6d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","West","Columns","C7"
"8f9dc84b-8349-4432-9b5d-2c5ba73bbf11","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","West","Columns","C7","Hydraulic Services"
"cd186fff-4714-4f85-8752-457d3eae0a7e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","West","Columns","C8"
"04840e41-f48a-4df0-abb1-bcec6c6ff99b","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","West","Columns","C8","Hydraulic Services"
"3d76cf3d-f4eb-4ec9-8203-641e9f132d26","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","West","Slab"
"9a10c21e-18d5-4690-806e-b8a25070d8f6","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","West","Slab","Hydraulic Services"
"6085b12b-f761-4977-b921-5d1d2a91066e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","North"
"364f2c5b-35b0-4873-bcc0-303fa142cd54","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns"
"1f40f305-edcc-44f0-a145-00005bdd9be5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C1"
"f2d1efc5-2ae4-4da8-9ea8-1d0df11f9eaa","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C1","Hydraulic Services"
"82084a24-f135-45cc-9d91-c3d4513f73e3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C2"
"c8bc958a-780f-4421-a189-9cabf242448d","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C2","Hydraulic Services"
"811b0f35-0981-4500-a29d-7009cd94a237","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C3"
"1760f0a9-cf08-456d-ad45-9cdb94af6671","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C3","Hydraulic Services"
"f9c2c039-14d9-4ce5-85a8-bf5b9e28d238","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C4"
"0a449e06-79a0-49d7-b635-b4988304dd71","","checklist-flat","pass","1dec12a9b18ebba1413a07777fd942578e9aa3061a51180d8327208d3d1b8259","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C4","Hydraulic Services"
"d4024f9c-0e13-4e0c-a11a-e04bf5ea06bd","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C5"
"a6a9cb49-f209-41bf-be20-91e7d12ec445","","checklist-flat","pass","1dec12a9b18ebba1413a07777fd942578e9aa3061a51180d8327208d3d1b8259","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C5","Hydraulic Services"
"77d2695e-2877-4868-bf8c-55ceb4565282","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C6"
"6a1ba91c-b7dd-42fc-b79c-f84a900983d4","","checklist-flat","pass","1dec12a9b18ebba1413a07777fd942578e9aa3061a51180d8327208d3d1b8259","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","North","Columns","C6","Hydraulic Services"
"47e4beda-14db-4a87-9f66-874087412d07","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 5","North","Slab"
"edc3a55b-3abd-4cad-a305-397830ab62e9","","checklist-flat","not-started","Slab - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 5","North","Slab","Hydraulic Services"
"14832fcd-511d-4d7a-b2f7-cae2edcd9d89","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 6"
"d9c7b674-0414-4bd7-aa1d-b8bf5a8d9db0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 6","East"
"7e528273-8b35-45df-bcbf-eb936880d339","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 6","East","Hydraulic Services"
"4752631c-1feb-4fac-bb69-bd5cceec076f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 6","South"
"b8ff851e-e5a9-45da-b37e-d45915a59b82","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 6","South","Columns"
"a4619f64-fab6-41fd-afcb-7834c24b7d05","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 6","South","Columns","C9"
"a06b096d-ed4f-4c4b-937f-f1b65f2f6a37","","checklist-flat","not-started","Columns - Concrete Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slabs & Columns","Level 6","South","Columns","C9","Hydraulic Services"
"6546bad2-046a-442d-833f-9a4cc2849aa5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slabs & Columns","Level 6","South","Columns","C10"
