type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Risers Checklist,,,,,,Risers Checklist
checkpoint,Risers completed,,,,,,
checkpoint,Risers connected to TMVs,,,,,,
checkpoint,Gas complete and capped,,,,,,
checkpoint,Cold water meters installed and capped,,,,,,
