Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,,
6637e009-32ae-4ba8-882f-8f7b85877889,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1A,ACC. WC1 (1024) ,Pre Nail Framing Checklist,Details,Frame to steel connections
87962617-e96b-4b34-8fc9-397db2b53a81,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1A,KITCHENETTE 1 (1025) ,Pre Nail Framing Checklist,Details,Frame to steel connections
ffb8172f-5349-4b7c-8448-702ac37fdada,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1A,CORRIDOR (1019),Pre nail framing Checklist,Details,Frame to steel connections
422e1a58-4d64-4af3-b432-279c328a8a45,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,MC2 (018),Pre Nail Framing Checklist,Details,Frame to steel connections
0d0536c6-7dfd-4cdd-8ef3-ee5f5ca202f6,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,MC2 (019),Pre Nail Framing Checklist,Details,Frame to steel connections
e9b8c2f5-4707-4416-83bc-55cd375f04cc,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,PUMP ROOM (1033),Pre Nail Framing Checklist,Details,Frame to steel connections
848f61ef-f227-4193-a4cf-ff4253c1ca3b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,MAIN SWITCH ROOM (1034),Pre Nail Framing Checklist,Details,Frame to steel connections
b8db5bd2-983d-424c-b524-6e3ba711eef5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,COMMERCIAL LAUNDRY (1035),Pre Nail Framing Checklist,Details,Frame to steel connections
32e348ee-134c-4029-b247-8fd6692f083d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,SERVER (1036),Pre Nail Framing Checklist,Details,Frame to steel connections
596e8494-fa93-40a7-8244-f51550f94593,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,ST2 (1038),Pre Nail Framing Checklist,Details,Frame to steel connections
ad3087b9-a9c2-4ebe-a6cc-294033997e33,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,SLUICE RM 1 (1002),Pre Nail Framing Checklist,Details,Frame to steel connections
47a23dbf-f91c-4f6c-8f04-583439c07b53,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,LINEN 1 (1004),Pre Nail Framing Checklist ,Details,Frame to steel connections
6b8099b7-040b-488f-a7bc-d9266530d2ed,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,CLEANERS 2 (1001),Pre Nail Framing Checklist,Details,Frame to steel connections
6ce877a4-35e1-45cf-b19b-d913216b2478,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,MC4 (020),Pre Nail Framing Checklist,Details,Frame to steel connections
f911ba19-fbb9-4b0d-9497-42ea66e56a44,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,LOUNGE 1 (1028),Pre Nail Framing Checklist,Details,Frame to steel connections
a0c73642-3f0a-43b6-94ec-3a48516a1173,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,MEMORY CARE NURSE (1029),Pre Nail Framing Checklist,Details,Frame to steel connections
e177216d-8be6-4ceb-bbe2-10652fd27a22,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1B ,POST AREA (1030),Pre Nail Framing Checklist,Details,Frame to steel connections
59561b24-d533-4516-a649-96682938e4b9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,FOYER (1012),Pre Nail Framing Checklist,Details,Frame to steel connections
1f9d8405-0b84-4c25-8956-66c45824f52e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,ACTIVITIES AREA 1 (1013),Pre Nail Framing Checklist,Details,Frame to steel connections
266e7c24-7030-44ea-956b-d486bfbaec01,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,STORE (1015),Pre Nail Framing Checklist,Details,Frame to steel connections
79d562bb-ceb1-405e-ade9-caeb76772407,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,MEMORY CARE LEAD (1016),Pre nail framing Checklist,Details,Frame to steel connections
fa1f19ec-a3ef-4823-b519-f2264be3712e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,WCH/HOIST 1 (1017),Pre Nail Framing Checklist,Details,Frame to steel connections
f1111405-2a8f-41ac-8cd3-3b651cd1224e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,CORRIDOR (1018),Pre Nail Framing Checklist,Details,Frame to steel connections
61493d89-df76-432c-a8d1-496a6ed66260,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,MC2 (007),Pre Nail Framing Checklist,Details,Frame to steel connections
5d527817-73d8-4363-8e68-0db38f22a686,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,MC1 (008),Pre Nail Framing Checklist,Details,Frame to steel connections
c08ae96b-f605-4580-8737-8d2621bf46d0,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,MC4 (009),Pre Nail Framing Checklist,Details,Frame to steel connections
bc9ee68b-0467-46c6-85f3-745104122a4a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,MC2 (010),Pre Nail Framing Checklist,Details,Frame to steel connections
063aa2f2-c171-4196-af98-16d416d1e3de,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,MC3 (011),Pre Nail Framing Checklist,Details,Frame to steel connections
cd53eea7-4013-4874-812f-7b395f5e007a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1C ,MC2 (012),Pre Nail Framing Checklist,Details,Frame to steel connections
c853256b-e981-4eb6-9d17-49c3e52ca8c7,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,CORRIDOR (1006),Pre Nail Framing Checklist,Details,Frame to steel connections
76abad3e-b3af-4833-898a-e5f7ab842a9c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,CLEANERS 1 (1007),Pre Nail Framing Checklist,Details,Frame to steel connections
e59df536-b3ff-47ae-89ac-196a25e238a2,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,ACC. WC 2 (1008),Pre Nail Framing Checklist,Details,Frame to steel connections
673c0d97-ed7a-4ee2-9c99-82a2c520acae,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,LOUNGE AREA 1 (1009),Pre Nail Framing Checklist,Details,Frame to steel connections
683f7db5-3aa5-4fa4-bf25-9b164f38bda5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,ACTIVITY (1010),Pre Nail Framing Checklist,Details,Frame to steel connections
1af80791-e664-474a-a788-08d9e5d7bce5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,NOOK (1011),Pre Nail Framing Checklist,Details,Frame to steel connections
deb3f8c3-3099-4722-9d33-f0625ef4837a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,MC3 (001),Pre Nail Framing Checklist,Details,Frame to steel connections
9b15d5dd-6315-40da-970d-4955e8cc932d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,MC3 (002),Pre Nail Framing Checklist,Details,Frame to steel connections
b5186c5c-6015-49c8-b80e-6f21f94cc8f3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,MC4 (003),Pre Nail Framing Checklist,Details,Frame to steel connections
e26bb216-b474-4db6-8479-9008292b3a58,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,MC2 (004),Pre Nail Framing Checklist,Details,Frame to steel connections
c2b63b31-7780-45a2-8abe-081153fc0763,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,MC1 (005),Pre Nail Framing Checklist,Details,Frame to steel connections
e60fbad0-d6a3-444f-b357-beba3a31bedf,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 1 ,Zone 1D ,MC2 (006),Pre Nail Framing Checklist,Details,Frame to steel connections
5dea2d4e-5756-4a9c-bc45-cd817d9751f3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,MEETING RM 2 (2003),Pre Nail Framing Checklist,Details,Frame to steel connections
38b3cc0a-5e64-4233-82f0-e25afe89084a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,CHEF'S OFFICE (2004) ,Pre Nail Framing Checklist,Details,Frame to steel connections
469ba180-27b7-461a-9b21-af06051f72ff,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,CLEANERS (2005) ,Pre Nail Framing Checklist,Details,Frame to steel connections
3767da37-dbbb-4f8c-a082-740046631d0d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,CIVIL DEFENCE (2006),Pre Nail Framing Checklist,Details,Frame to steel connections
65333ac2-9b20-47f5-a566-17a0b9f9406b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,VILLAGE MANAGER (2007) ,Pre Nail Framing Checklist,Details,Frame to steel connections
e89507ff-3f24-4c4e-9a61-0ff7b20bbaf9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,COMMERCIAL KITCHEN (2008) ,Pre Nail Framing Checklist,Details,Frame to steel connections
36a03884-cfca-432b-a2bf-0ed9101497c7,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,CHILLER (2009 & 2010) ,Pre Nail Framing Checklist,Details,Frame to steel connections
7c6cf476-dafb-4c5c-b6e7-9eae2a1c5ebb,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,"WC-M; ACC. WC 3; WC-F (2011, 2012, 2013) ",Pre Nail Framing Checklist,Details,Frame to steel connections
96190870-9518-4a90-a155-33d21dcc266f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,STAFF OFFICE (2014) ,Pre Nail Framing Checklist,Details,Frame to steel connections
82a5ce1c-0359-4b43-b109-9faa03a08ef5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,DRY STORE (2015) ,Pre Nail Framing Checklist,Details,Frame to steel connections
ed71acc5-0725-4446-829d-1f9cd7526ada,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,SHOP (1017) ,Pre Nail Framing Checklist,Details,Frame to steel connections
4a818cbe-2fc3-40e5-9058-3c84130f1f7f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,RECEPTION 1 (2018) ,Pre Nail Framing Checklist,Details,Frame to steel connections
64975b85-c4a5-448d-b101-186025102fc9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,ENTRY FOYER (2024) ,Pre Nail Framing Checklist,Details,Frame to steel connections
3f85695c-f50d-4168-ad0b-ef1490958e9d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,WIND LOBBY (2025) ,Pre Nail Framing Checklist,Details,Frame to steel connections
8e771ae1-6773-42b4-8100-63f0da143810,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,CORRIDOR (2001) ,Pre Nail Framing Checklist,Details,Frame to steel connections
408f788c-c5c2-4864-822b-122d49c93741,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2A,GARBAGE RM (2002) ,Pre Nail Framing Checklist,Details,Frame to steel connections
1b390c61-be67-46bb-bd11-e79f26b332fb,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2B ,TV AREA (2020) ,Pre Nail Framing Checklist,Details,Frame to steel connections
c6ffee65-b5ef-411f-b076-b75ccc6837a6,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2B ,LIBRARY (2021) ,Pre Nail Framing Checklist,Details,Frame to steel connections
9d04023d-8c48-4804-ac41-2a4213976ca1,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2B ,MAIN LOUNGE (2026) ,Pre Nail Framing Checklist,Details,Frame to steel connections
b341fa71-2e76-434e-81a5-6874b95a4867,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2B ,"BAR LOUNGE (2027, 2028) ",Pre Nail Framing Checklist,Details,Frame to steel connections
f5129dff-7192-466d-9377-626fe42db3d3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2B ,CAFE DINING (2029) ,Pre Nail Framing Checklist,Details,Frame to steel connections
7aae758a-a10c-4712-aa97-a49698e5bbe3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2C ,SALES (2030) ,Pre Nail Framing Checklist,Details,Frame to steel connections
836a0650-d26c-4ceb-b778-c583ec3e062c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2C ,SALON (2031) ,Pre Nail Framing Checklist,Details,Frame to steel connections
f0c92201-b354-4cba-b9cd-9a790c894ba3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2C ,SPA THERAPY (2034) ,Pre Nail Framing Checklist,Details,Frame to steel connections
cf68e512-b73b-418d-834c-ba5c8de88787,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2C ,CHANGE RM 1 (2035) ,Pre Nail Framing Checklist,Details,Frame to steel connections
f8b751d1-8f47-48ba-aa57-878e47ef71c2,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 2 ,Zone 2C ,ACTIVITES AREA 2 (2033) ,Pre Nail Framing Checklist,Details,Frame to steel connections
fed74778-d520-4371-85f8-eaa66fa04ba9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3A,SA4 (021) ,Pre Nail Framing Checklist,Details,Frame to steel connections
1d3d47b9-8920-4f0e-93c4-e1e4a131c2d4,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3A,SA2 (022) ,Pre Nail Framing Checklist,Details,Frame to steel connections
b3dcd1f3-b04a-45d0-b456-2f199ef2077d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3A,SA2 (023) ,Pre Nail Framing Checklist,Details,Frame to steel connections
32710413-489e-4114-9ed2-7cf242a03542,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3A,SA4 (024) ,Pre Nail Framing Checklist,Details,Frame to steel connections
e746098c-a621-4339-9305-0ed98ddf825f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3A,SA3 (025) ,Pre Nail Framing Checklist,Details,Frame to steel connections
57054042-feeb-45db-bac0-2914df5e465a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3A,CHAPEL (3002) ,Pre Nail Framing Checklist,Details,Frame to steel connections
a5eddbec-3632-46bf-8bb0-c490f9a143ae,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3A,CORRIDOR (3004) ,Pre Nail Framing Checklist,Details,Frame to steel connections
2fd07034-38c0-415f-814f-f3e3ea306231,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3A,ST3 (3005) ,Pre Nail Framing Checklist,Details,Frame to steel connections
60679fe0-df33-423e-9bf3-1c70dedf7d8e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,SA3 (026) ,Pre Nail Framing Checklist,Details,Frame to steel connections
05ee4121-974a-4ec8-9c10-3ee720852fe5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,SA4 (027) ,Pre Nail Framing Checklist,Details,Frame to steel connections
826db1f2-f4b3-43fa-b04c-634ea8abdf57,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,SA2 (028) ,Pre Nail Framing Checklist,Details,Frame to steel connections
94dc3e39-9704-4b0b-85c3-05ca4ab4d68e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,SA2 (029) ,Pre Nail Framing Checklist,Details,Frame to steel connections
a506caed-8a6c-4ab0-80e7-345f3d5d7efc,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,CORRIDOR (3006) ,Pre Nail Framing Checklist,Details,Frame to steel connections
0ffbdd01-b6dd-4e2c-8739-e2100de63020,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,LAUNDRY 1 (3007) ,Pre Nail Framing Checklist,Details,Frame to steel connections
e45eb8e5-0ae0-4dd8-a7cd-6958e736e81f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,CHANGE RM 2 (3008) ,Pre Nail Framing Checklist,Details,Frame to steel connections
e943ba62-539a-4dba-9686-31d8c0dba705,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,DATA RM 2 (3010) ,Pre Nail Framing Checklist,Details,Frame to steel connections
67c688a1-5841-4067-ac1c-4ebd10545e12,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,CLEANERS 6 (3011) ,Pre Nail Framing Checklist,Details,Frame to steel connections
74be8119-2e3d-46e4-bce9-0fec5cb83d58,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,GYM (3012) ,Pre Nail Framing Checklist,Details,Frame to steel connections
01750728-f2ce-4d0d-9d05-cfb04ab7fedd,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,POOL PLANT (3013) ,Pre Nail Framing Checklist,Details,Frame to steel connections
c7f5a947-5c09-4ccd-8ea7-1704addee1c5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 0 ,Zone 3 ,Zone 3B ,SCOOTER STORAGE (3015) ,Pre Nail Framing Checklist,Details,Frame to steel connections
22d3c816-9728-4098-abbb-9f2d225b9dc0,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 1 ,Zone 1 ,Zone 1A,CC6 (117) ,Pre Nail Framing Checklist,Details,Frame to steel connections
dd630ae6-f665-495f-994f-e77e0b740b99,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 1 ,Zone 1 ,Zone 1A,CC6 (118) ,Pre Nail Framing Checklist,Details,Frame to steel connections
1e22ac8d-6543-480a-b062-a1883b5ad72b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 1 ,Zone 1 ,Zone 1A,CC2 (119) ,Pre Nail Framing Checklist,Details,Frame to steel connections
9d9d1e4a-72b9-4d4c-a323-28808ca05f09,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 1 ,Zone 1 ,Zone 1A,CC1 (120) ,Pre Nail Framing Checklist,Details,Frame to steel connections
24450d04-fc65-4a4b-a07a-e7793aa7b618,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 1 ,Zone 1 ,Zone 1A,CC7 (121) ,Pre Nail Framing Checklist,Details,Frame to steel connections
d151f392-98b6-4b4f-a214-131243132672,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 1 ,Zone 1 ,Zone 1A,CC3 (122) ,Pre Nail Framing Checklist,Details,Frame to steel connections
79f4ad1e-6d53-4d50-9b86-6ff5199fe499,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 1 ,Zone 1 ,Zone 1A,CC3 (123) ,Pre Nail Framing Checklist,Details,Frame to steel connections
e3f3721b-a3d5-4f64-beb4-167b47a69cbd,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 1 ,Zone 1 ,Zone 1A,CC4 (126) ,Pre Nail Framing Checklist,Details,Frame to steel connections
e3d2a9a1-9ccb-48cc-ad39-e4f008244910,,not-started,,checkpoint,TRUE,TRUE,Site QA,Level 1 ,Zone 1 ,Zone 1A,CC5 (127) ,Pre Nail Framing Checklist,Details,Frame to steel connections
