Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Stage 2 - B39,dynamic,B39,"Stage 2 (B39 & B40, B43, B49, B56)",
,,Stage 2 - B40,grouping,Stage 2 - B40,,
,,Townhouse Unit 15,,Townhouse Unit 15,B40,"Stage 2 (B39 & B40, B43, B49, B56)"
,,Townhouse Unit 17,,Townhouse Unit 17,B40,"Stage 2 (B39 & B40, B43, B49, B56)"
,,Townhouse Unit 19,,Townhouse Unit 19,B40,"Stage 2 (B39 & B40, B43, B49, B56)"
,,Townhouse Unit 21,,Townhouse Unit 21,B40,"Stage 2 (B39 & B40, B43, B49, B56)"
,,Stage 2 - B43,dynamic,B43,"Stage 2 (B39 & B40, B43, B49, B56)",
,,Stage 2 - B49,grouping,Stage 2 - B49,,
,,Townhouse Unit 01,,Townhouse Unit 01,B49,"Stage 2 (B39 & B40, B43, B49, B56)"
,,Townhouse Unit 03,,Townhouse Unit 03,B49,"Stage 2 (B39 & B40, B43, B49, B56)"
,,Townhouse Unit 05,,Townhouse Unit 05,B49,"Stage 2 (B39 & B40, B43, B49, B56)"
,,Stage 2 - B56,dynamic,B56,"Stage 2 (B39 & B40, B43, B49, B56)",
,,Stage 3 - B50,dynamic,B50,Stage 3 (B50 - B55),
,,Stage 3 - B51,grouping,Stage 3 - B51,,
,,Townhouse Unit 20,,Townhouse Unit 20,B51,Stage 3 (B50 - B55)
,,Townhouse Unit 22,,Townhouse Unit 22,B51,Stage 3 (B50 - B55)
,,Townhouse Unit 24,,Townhouse Unit 24,B51,Stage 3 (B50 - B55)
,,Townhouse Unit 26,,Townhouse Unit 26,B51,Stage 3 (B50 - B55)
,,Stage 3 - B52,,B52,Stage 3 (B50 - B55),
,,Stage 3 - B53,,B53,Stage 3 (B50 - B55),
,,Stage 3 - B54,grouping,Stage 3 - B54,,
,,Townhouse Unit 23,,Townhouse Unit 23,B54,Stage 3 (B50 - B55)
,,Townhouse Unit 25,,Townhouse Unit 25,B54,Stage 3 (B50 - B55)
,,Townhouse Unit 27,,Townhouse Unit 27,B54,Stage 3 (B50 - B55)
,,Townhouse Unit 29,,Townhouse Unit 29,B54,Stage 3 (B50 - B55)
,,Stage 3 - B55,dynamic,B55,Stage 3 (B50 - B55),
,,Stage 4 - B44,grouping,Stage 4 - B44,,
,,Townhouse Unit 02,,Townhouse Unit 02,B44,"Stage 4 (B44 & B45, B47 & B48)"
,,Townhouse Unit 04,,Townhouse Unit 04,B44,"Stage 4 (B44 & B45, B47 & B48)"
,,Townhouse Unit 06,,Townhouse Unit 06,B44,"Stage 4 (B44 & B45, B47 & B48)"
,,Townhouse Unit 08,,Townhouse Unit 08,B44,"Stage 4 (B44 & B45, B47 & B48)"
,,Stage 4 - B45,dynamic,B45,"Stage 4 (B44 & B45, B47 & B48)",
,,Stage 4 - B47,dynamic,B47,"Stage 4 (B44 & B45, B47 & B48)",
,,Stage 4 - B48,grouping,Stage 4 - B48,,
,,Townhouse Unit 01,,Townhouse Unit 01,B48,"Stage 4 (B44 & B45, B47 & B48)"
,,Townhouse Unit 03,,Townhouse Unit 03,B48,"Stage 4 (B44 & B45, B47 & B48)"
,,Townhouse Unit 05,,Townhouse Unit 05,B48,"Stage 4 (B44 & B45, B47 & B48)"
,,Townhouse Unit 07,,Townhouse Unit 07,B48,"Stage 4 (B44 & B45, B47 & B48)"
,,Stage 5 - B33,dynamic,B33,Stage 5 (B33 & B34 & B46),
,,Stage 5 - B34,grouping,Stage 5 - B34,,
,,Townhouse Unit 39,,Townhouse Unit 39,B34,Stage 5 (B33 & B34 & B46)
,,Townhouse Unit 41,,Townhouse Unit 41,B34,Stage 5 (B33 & B34 & B46)
,,Townhouse Unit 43,,Townhouse Unit 43,B34,Stage 5 (B33 & B34 & B46)
,,Townhouse Unit 45,,Townhouse Unit 45,B34,Stage 5 (B33 & B34 & B46)
,,Stage 5 - B46,dynamic,B46,Stage 5 (B33 & B34 & B46),
,Columns,,,,,
,,Pre Wire,,Pre Wire,,
,,Termination and Testing,,Termination and Testing,,
,,Fit Off,,Fit Off,,
,,,,,,
,,,,,,
