type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Work Progress - Observations ,,,,,,Work Progress - Observations 
checkpoint-no-status,Add unit name here,,,,,,
text,Unit name,,,,,,
checkpoint-no-status,Observation 1 (True),,,,,,
checkpoint-no-status,Observation 2 (True),,,,,,
checkpoint-no-status,Observation 3 (True),,,,,,
checkpoint-no-status,Observation 4 (True),,,,,,
checkpoint-no-status,Observation 5 (True),,,,,,
checkpoint-no-status,Observation 6 (True),,,,,,
checkpoint-no-status,Observation 7 (true),,,,,,
checkpoint-no-status,Observation 8 (true),,,,,,
checkpoint-no-status,Observation 9 (True),,,,,,
checkpoint-no-status,Observation 10 (true),,,,,,
checkpoint-no-status,Observation 11 (true),,,,,,
checkpoint-no-status,Observation 12 (true),,,,,,
checkpoint-no-status,Observation 13(true),,,,,,
checkpoint-no-status,Observation 14(true),,,,,,
checkpoint-no-status,Observation 15 (true),,,,,,
checkpoint-no-status,Observation 16 (true),,,,,,
checkpoint-no-status,Observation 17 (true),,,,,,
checkpoint-no-status,Observation 18 (true),,,,,,
checkpoint-no-status,Observation 19 (true),,,,,,
checkpoint-no-status,Observation 20 (true),,,,,,
