type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist ,CLT Bottom Plates,,,,,,,
section,Details,,,,,,,
checkpoint,Cleats and HD bolts installed,,,,,,,
bool ,Centres checked ,,,,,,,
bool ,Depth checked  ,,,,,,,
checkpoint,Glulam bottom plates installed ,,,,,,,
bool ,Set-out checked ,,,,,,,
bool ,Nuts tightened ,,,,,,,
checkpoint,"Any additional photos, comments and observations",,,,,,,
