Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,Internals,expanded,Door & Frames,Internals,6.216,Level 2,Building 6,Doors & Frames,Site QA
,,Level 2 - 6.217,grouping,Level 2 - 6.217,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.217,Level 2,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.217,Level 2,Building 6,Doors & Frames,Site QA
,,Level 2 - 6.218,grouping,Level 2 - 6.218,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.218,Level 2,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.218,Level 2,Building 6,Doors & Frames,Site QA
,,Level 2 - 6.219,grouping,Level 2 - 6.219,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.219,Level 2,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.219,Level 2,Building 6,Doors & Frames,Site QA
,,Level 2 - 6.220,grouping,Level 2 - 6.220,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.220,Level 2,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.220,Level 2,Building 6,Doors & Frames,Site QA
,,Level 2 - 6.221,grouping,Level 2 - 6.221,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.221,Level 2,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.221,Level 2,Building 6,Doors & Frames,Site QA
,,Level 3 - Common Areas,dynamic,Common Areas,Level 3,Building 6,Doors & Frames,Site QA,,
,,Level 3 - 6.301,grouping,Level 3 - 6.301,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.301,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.301,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.302,grouping,Level 3 - 6.302,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.302,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.302,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.303,grouping,Level 3 - 6.303,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.303,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.303,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.304,grouping,Level 3 - 6.304,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.304,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.304,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.305,grouping,Level 3 - 6.305,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.305,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.305,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.306,grouping,Level 3 - 6.306,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.306,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.306,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.307,grouping,Level 3 - 6.307,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.307,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.307,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.308,grouping,Level 3 - 6.308,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.308,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.308,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.309,grouping,Level 3 - 6.309,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.309,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.309,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.310,grouping,Level 3 - 6.310,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.310,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.310,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.311,grouping,Level 3 - 6.311,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.311,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.311,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.312,grouping,Level 3 - 6.312,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.312,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.312,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.313,grouping,Level 3 - 6.313,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.313,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.313,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.314,grouping,Level 3 - 6.314,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.314,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.314,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.315,grouping,Level 3 - 6.315,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.315,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.315,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.316,grouping,Level 3 - 6.316,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.316,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.316,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.317,grouping,Level 3 - 6.317,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.317,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.317,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.318,grouping,Level 3 - 6.318,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.318,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.318,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.319,grouping,Level 3 - 6.319,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.319,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.319,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.320,grouping,Level 3 - 6.320,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.320,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.320,Level 3,Building 6,Doors & Frames,Site QA
,,Level 3 - 6.321,grouping,Level 3 - 6.321,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.321,Level 3,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.321,Level 3,Building 6,Doors & Frames,Site QA
,,Level 4 - Common Areas,dynamic,Common Areas,Level 4,Building 6,Doors & Frames,Site QA,,
,,Level 4 - 6.401,grouping,Level 4 - 6.401,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.401,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.401,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.402,grouping,Level 4 - 6.402,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.402,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.402,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.403,grouping,Level 4 - 6.403,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.403,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.403,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.404,grouping,Level 4 - 6.404,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.404,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.404,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.405,grouping,Level 4 - 6.405,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.405,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.405,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.406,grouping,Level 4 - 6.406,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.406,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.406,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.407,grouping,Level 4 - 6.407,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.407,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.407,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.408,grouping,Level 4 - 6.408,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.408,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.408,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.409,grouping,Level 4 - 6.409,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.409,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.409,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.410,grouping,Level 4 - 6.410,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.410,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.410,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.411,grouping,Level 4 - 6.411,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.411,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.411,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.412,grouping,Level 4 - 6.412,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.412,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.412,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.413,grouping,Level 4 - 6.413,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.413,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.413,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.414,grouping,Level 4 - 6.414,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.414,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.414,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.415,grouping,Level 4 - 6.415,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.415,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.415,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.416,grouping,Level 4 - 6.416,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.416,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.416,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.417,grouping,Level 4 - 6.417,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.417,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.417,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.418,grouping,Level 4 - 6.418,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.418,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.418,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.419,grouping,Level 4 - 6.419,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.419,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.419,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.420,grouping,Level 4 - 6.420,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.420,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.420,Level 4,Building 6,Doors & Frames,Site QA
,,Level 4 - 6.421,grouping,Level 4 - 6.421,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.421,Level 4,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.421,Level 4,Building 6,Doors & Frames,Site QA
,,Level 5 - Common Areas,dynamic,Common Areas,Level 5,Building 6,Doors & Frames,Site QA,,
,,Level 5 - 6.501,grouping,Level 5 - 6.501,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.501,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.501,Level 5,Building 6,Doors & Frames,Site QA
,,Level 5 - 6.502,grouping,Level 5 - 6.502,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.502,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.502,Level 5,Building 6,Doors & Frames,Site QA
,,Level 5 - 6.503,grouping,Level 5 - 6.503,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.503,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.503,Level 5,Building 6,Doors & Frames,Site QA
,,Level 5 - 6.504,grouping,Level 5 - 6.504,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.504,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.504,Level 5,Building 6,Doors & Frames,Site QA
,,Level 5 - 6.505,grouping,Level 5 - 6.505,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.505,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.505,Level 5,Building 6,Doors & Frames,Site QA
,,Level 5 - 6.506,grouping,Level 5 - 6.506,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.506,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.506,Level 5,Building 6,Doors & Frames,Site QA
,,Level 5 - 6.507,grouping,Level 5 - 6.507,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.507,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.507,Level 5,Building 6,Doors & Frames,Site QA
,,Level 5 - 6.508,grouping,Level 5 - 6.508,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.508,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.508,Level 5,Building 6,Doors & Frames,Site QA
,,Level 5 - 6.509,grouping,Level 5 - 6.509,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.509,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.509,Level 5,Building 6,Doors & Frames,Site QA
,,Level 5 - 6.510,grouping,Level 5 - 6.510,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.510,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.510,Level 5,Building 6,Doors & Frames,Site QA
,,Level 5 - 6.511,grouping,Level 5 - 6.511,,,,,,
,,Entry,expanded,Door & Frames,Entry,6.511,Level 5,Building 6,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,6.511,Level 5,Building 6,Doors & Frames,Site QA
,Columns,,,,,,,,,
,,Frames,,Frames,,,,,,
,,Doors,,Doors,,,,,,
,,Hardware,,Hardware,,,,,,
,,,,,,,,,,
Internal Cladding - Detailed Progress,,,,,,,,,,
,Scope,,,Internal Cladding,,,,,,
,Rows,,,,,,,,,
,,Building 5 Lift Lobby - Level 1,dynamic,Level 1,Building 5 Lift Lobby,Internal Cladding,Site QA,,,
,,Building 5 Lift Lobby - Level 2,dynamic,Level 2,Building 5 Lift Lobby,Internal Cladding,Site QA,,,
,,Building 5 Lift Lobby - Level 3,dynamic,Level 3,Building 5 Lift Lobby,Internal Cladding,Site QA,,,
,,Building 5 Lift Lobby - Level 4,dynamic,Level 4,Building 5 Lift Lobby,Internal Cladding,Site QA,,,
,,Building 5 Lift Lobby - Level 5,dynamic,Level 5,Building 5 Lift Lobby,Internal Cladding,Site QA,,,
,,Building 5 Lift Lobby - Level 6,dynamic,Level 6,Building 5 Lift Lobby,Internal Cladding,Site QA,,,
,,Building 6 Lift Lobby - Level 1,dynamic,Level 1,Building 6 Lift Lobby,Internal Cladding,Site QA,,,
,,Building 6 Lift Lobby - Level 2,dynamic,Level 2,Building 6 Lift Lobby,Internal Cladding,Site QA,,,
,,Building 6 Lift Lobby - Level 3,dynamic,Level 3,Building 6 Lift Lobby,Internal Cladding,Site QA,,,
,,Building 6 Lift Lobby - Level 4,dynamic,Level 4,Building 6 Lift Lobby,Internal Cladding,Site QA,,,
,,Building 6 Lift Lobby - Level 5,dynamic,Level 5,Building 6 Lift Lobby,Internal Cladding,Site QA,,,
,Columns,,,,,,,,,
,,Area Ready for Top Knot to Start Works,,Area Ready for Top Knot to Start Works,,,,,,
,,Track installed as per installation guide,,Track installed as per installation guide,,,,,,
,,Cladding installed and secure,,Cladding installed and secure,,,,,,
,,Works complete defect free,,Works complete defect free,,,,,,
