"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"43fb5a73-493f-4f6d-babe-afd907730f88","","no-status-not-started","","folder","TRUE","FALSE","Site Set Up"
"d61fb83a-9421-494a-abc3-b4e220d55b3a","","no-status-not-started","","folder","TRUE","FALSE","Site Set Up","Dilapidation Survey"
"9253950d-5e4a-493b-84a6-073ccf39b6fd","","no-status-not-started","","folder","TRUE","FALSE","Site Set Up","Sheds + Containers Onsite"
"0703eefa-c7c4-4966-8f58-a3ff7bc2a85e","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works"
"f04bde35-1d60-4e18-be20-75f4316bd91b","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Asbestos Removal"
"5d10ec2b-92b6-450b-951c-46fbb9eeec70","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Asbestos Removal","Block 1"
"2c05e83a-d6a5-4e19-b8af-63cfe16c2171","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Asbestos Removal","Block 2"
"41853cd3-b137-4234-ab0f-900799317b47","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Asbestos Removal","Block 3"
"86fc74c6-ce22-4843-8fd8-fdc5f98e1aa4","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Asbestos Removal","Block 4 (Old Hall)"
"620e207c-d3bb-453f-913c-45eb8957fd16","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Asbestos Removal","Dental Clinic"
"3284b9bf-cffa-487d-901f-a0e7831360c0","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Demolition Works"
"0370cb24-bdc5-49f0-8434-f3d183a0e2f3","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Demolition Works","Block 1"
"e2bcb73b-b18c-43c6-b68f-715ff8c28dd5","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Demolition Works","Block 2"
"45f4c246-6415-4c02-9c07-1e35b4eefa8c","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Demolition Works","Block 3"
"b92687c7-1400-42e1-ac8c-54f170e5ec09","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Demolition Works","Block 4 (Old Hall)"
"038697d8-de48-458d-9b4a-51e0ac1a49e3","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Building Removal"
"69a90b57-1df4-488a-a0f2-bf9fff886d20","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Building Removal","Block 5 (Old Library)"
"0982ea5c-472d-4d00-b2ab-97b8d7baaf15","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Building Removal","Block 9 (ESOL Room)"
"461818e0-7310-450e-9fd2-e3d8ce1a3af8","","no-status-not-started","","folder","TRUE","FALSE","Enabling + Demolition Works","Building Removal","Block 12"
"df067d54-354c-4c5b-a69f-cdfd5b64d35c","","work-in-progress","","folder","TRUE","FALSE","Block C"
"4d4d2e2f-4be4-4cea-bc30-cdfabf1ca696","","no-status-not-started","","folder","TRUE","FALSE","Block C","Excavation"
"ca5d44be-01a8-48e7-80c9-0a3e6a282ce4","","work-in-progress","","folder","TRUE","FALSE","Block C","Foundations & Floor Slab"
"c96a43d3-109d-482a-9651-4177e235d8c0","","no-status-not-started","","folder","TRUE","FALSE","Block C","Foundations & Floor Slab","Foundation Beams"
"9625e865-f6ae-4923-bd4c-141d77573a7a","","work-in-progress","","folder","TRUE","FALSE","Block C","Foundations & Floor Slab","Reinforcing"
"bc9cd211-3a81-406c-9d98-02b8e82d54e7","","work-in-progress","Concrete Pour Checklist (Self Perform)","checklist","FALSE","FALSE","Block C","Foundations & Floor Slab","Reinforcing","Concrete Pour Veranda Checklist "
"21901299-43b5-4d0b-a43f-5ea716d45139","","no-status-not-started","","folder","TRUE","FALSE","Block C","Foundations & Floor Slab","Floor Rebates"
"9d71490e-9a9f-4ff3-93f2-4327c83fffc3","","no-status-not-started","","folder","TRUE","FALSE","Block C","Foundations & Floor Slab","Hold Down Bolts"
"8222af9e-42a0-4557-87ba-19cd308fde59","","no-status-not-started","","folder","TRUE","FALSE","Block C","Foundations & Floor Slab","Building Location Certificate"
"c23e7d7a-6d58-4717-a606-6476e50979fa","","work-in-progress","Concrete Pour Checklist (Self Perform)","checklist","FALSE","FALSE","Block C","Foundations & Floor Slab","Block C - Verandah"
"17aba6e8-1577-4695-b6d2-b2ae3e161dfc","","work-in-progress","Concrete Pour Checklist (Self Perform)","checklist","FALSE","FALSE","Block C","Foundations & Floor Slab","Nibs"
"cdd52db4-5379-4f24-b447-ffede7fe72c6","","no-status-not-started","","folder","TRUE","FALSE","Block C","Scaffolding "
"607465d9-796e-4791-b3dd-1aafdf7dc5c0","","work-in-progress","","folder","TRUE","FALSE","Block C","Structure + Exterior Windows & Cladding"
"03fb38a4-ebd2-4748-a36f-ef34fcec8017","","no-status-not-started","","folder","TRUE","FALSE","Block C","Structure + Exterior Windows & Cladding","Structural Steel"
"435d4592-fe93-4f8a-862a-3db166072594","","work-in-progress","","folder","TRUE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls"
"dbc4f5bc-0fd3-423b-aeb6-e685116fd8f0","","work-in-progress","","folder","TRUE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls","North Elevation CA-CC"
"677065c9-e2b3-4db9-ac37-6cba7b1c6331","","work-in-progress","Timber Framing","checklist","FALSE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls","North Elevation CA-CC","Timber Framing"
"fc7bff56-501e-4230-9fdd-8e4dcfdd612f","","work-in-progress","","folder","TRUE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls","South Elevation CA-CC"
"fce86396-30fb-4ef1-bdb9-b63528eb17fb","","work-in-progress","Timber Framing","checklist","FALSE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls","South Elevation CA-CC","Timber Framing"
"60bd2ae0-f63e-4969-870e-dcbadbc10767","","work-in-progress","","folder","TRUE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls","East Elevation C1-C7"
"e4eda1ff-db64-43cb-8966-c998dacc2ccf","","work-in-progress","Timber Framing","checklist","FALSE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls","East Elevation C1-C7","Timber Framing"
"7efac3df-23b6-4196-996a-14c70b3f81ad","","work-in-progress","","folder","TRUE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls","West Elevation C1-C7"
"70c45b86-0710-4292-859e-1cae809c2e6a","","work-in-progress","Timber Framing","checklist","FALSE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls","West Elevation C1-C7","Timber Framing"
"1f87dfde-2d2e-4829-b0b1-9c3895673735","","work-in-progress","","folder","TRUE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls","Clerestorey"
"35d0b8f5-3769-4a6b-b4df-f4c83dcdff9a","","work-in-progress","Timber Framing","checklist","FALSE","FALSE","Block C","Structure + Exterior Windows & Cladding","External Walls","Clerestorey","Timber Framing"
"b31ee545-ff0f-42f1-be6d-afcc778da366","","no-status-not-started","","folder","TRUE","FALSE","Block C","Structure + Exterior Windows & Cladding","Soffits"
"5f7cb46d-9629-4392-9bfc-1fb668769d18","","work-in-progress","","folder","TRUE","FALSE","Block C","Structure + Exterior Windows & Cladding","Roofing"
"8365fc02-117e-477a-9849-230973975533","","work-in-progress","Roofing & Spouting","checklist","FALSE","FALSE","Block C","Structure + Exterior Windows & Cladding","Roofing","Roofing & Spouting"
"14e04151-7dcb-4fcd-a092-8276e804ca9d","","no-status-not-started","","folder","TRUE","FALSE","Block C","Interior Framing + Fitout"
"dd575307-7c97-46a0-962a-0b7d07abd89b","","no-status-not-started","","folder","TRUE","FALSE","Block C","Interior Framing + Fitout","GLA1 + GLA2 + Breakout 1 + Art 1"
"1c9df76d-4e5f-4f60-8f98-91d4d8ac1cce","","no-status-not-started","","folder","TRUE","FALSE","Block C","Interior Framing + Fitout","Staff 01 + Breakout 2 + Corridor"
"74c1af6c-8830-440c-990a-6f9f8e1dda50","","no-status-not-started","","folder","TRUE","FALSE","Block C","Interior Framing + Fitout","WC Lobby 01 + ACC 01 + WC 01A + WC 01B + WC 01C"
"5fbdaab5-0fdc-4099-96f1-ff11f8b01cce","","not-started","","folder","TRUE","FALSE","Block A"
"5448fd7e-6bf1-46a7-b3f4-3ec250bb9e56","","not-started","","folder","TRUE","FALSE","Block A","Seismic Works"
"f928ddbd-14b9-4e8d-80ae-e4817c5a2b95","","not-started","Block A - Seismic Bracing QA Required","checklist","FALSE","FALSE","Block A","Seismic Works","Block A - Seismic Bracing QA Required"
"85405a6e-9133-40ba-bb7a-0eeba41a0902","","no-status-not-started","","folder","TRUE","FALSE","Siteworks"
