Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
d9937487-bf92-4e72-a868-3c08f4543b3c,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,Commercial Space,Internal Wet Area (Bathrooms & Laundries) Waterproofing
9791a0bc-4840-44af-a734-dcaf0147532c,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,Communal Area,Internal Wet Area (Bathrooms & Laundries) Waterproofing
f343806b-e811-48f3-a334-d63cf5515509,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,Male Toilet,Internal Wet Area (Bathrooms & Laundries) Waterproofing
599a1cc9-a3c7-4fb8-8c24-626150ce8da0,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,Female Toilet,Internal Wet Area (Bathrooms & Laundries) Waterproofing
74504284-d6ca-4287-a0e1-01df5aab4262,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,Accessibility Female Toilet,Internal Wet Area (Bathrooms & Laundries) Waterproofing
1dd5ddf4-dfd0-4a76-859d-bd447d94b5c8,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,Accessibility Male Toilet,Internal Wet Area (Bathrooms & Laundries) Waterproofing
3fb7df6a-d187-492f-9899-15b0f73a606a,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,Communal Area,Internal Wet Area (Bathrooms & Laundries) Waterproofing
60b8c241-410d-4b70-80f1-67c89e950d7f,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,Male Toilet,Internal Wet Area (Bathrooms & Laundries) Waterproofing
525413db-e64e-43e4-b332-52b3357ae38c,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,Female Toilet,Internal Wet Area (Bathrooms & Laundries) Waterproofing
dc410f4e-c772-4f8d-acfc-b5df46f8b0cb,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,Accessibility Female Toilet,Internal Wet Area (Bathrooms & Laundries) Waterproofing
adfd6e1c-690e-4d6c-a53a-1f37324a822a,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,Accessibility Male Toilet,Internal Wet Area (Bathrooms & Laundries) Waterproofing
ae0e21ac-232c-4b7c-823c-569b478e6dfe,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 4,401,Internal Wet Area (Bathrooms & Laundries) Waterproofing
87d23d87-3a36-422c-837c-ca8fb6583767,,checklist-flat,not-started,Internal Wet Area (Bathrooms & Laundries) Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 4,402,Internal Wet Area (Bathrooms & Laundries) Waterproofing
