Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Sign Offs,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,STAGE 2.1 - ZONE 6A - 1) ITP-001 - Subgrade Works,dynamic,1) ITP-001 - Subgrade Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 2) ITP-002 - Flexible Pavement Works,dynamic,2) ITP-002 - Flexible Pavement Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 3) ITP-003 - Asphalt & Sealing,dynamic,3) ITP-003 - Asphalt & Sealing,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 3) ITP-003 - Asphalt & Sealing Works,dynamic,3) ITP-003 - Asphalt & Sealing Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 4) ITP-004 - Concrete Pavements Works,dynamic,4) ITP-004 - Concrete Pavements Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 5) ITP-005 - Kerb and Channel Works,dynamic,5) ITP-005 - Kerb and Channel Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 6) ITP-006 - Stormwater Works,dynamic,6) ITP-006 - Stormwater Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 7) ITP-007 - Subsurface Drainage Works,dynamic,7) ITP-007 - Subsurface Drainage Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 8) Insitu Concrete Elements Works,dynamic,8) Insitu Concrete Elements Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 9) Tactiles Works,dynamic,9) Tactiles Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 10) ITP-010 - Street Furniture Works,dynamic,10) ITP-010 - Street Furniture Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 11) ITP-011 - Landscaping Works,dynamic,11) ITP-011 - Landscaping Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 12) ITP-012 - Stratavault Works,dynamic,12) ITP-012 - Stratavault Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 13) ITP-013- Walls and footings Works,dynamic,13) ITP-013- Walls and footings Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 14) ITP-014 - Bus Shelter Works,dynamic,14) ITP-014 - Bus Shelter Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 15) ITP-015 - Heritage Works Works,dynamic,15) ITP-015 - Heritage Works Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 16) ITP-016 - GPT Works,dynamic,16) ITP-016 - GPT Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 17) ITP-017 - Traffic Signals Works,dynamic,17) ITP-017 - Traffic Signals Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 18) ITP-018 - Public Lighting Works,dynamic,18) ITP-018 - Public Lighting Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 19) ITP-019 - Cladding Works,dynamic,19) ITP-019 - Cladding Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 20) ITP-020 - Paving Works,dynamic,20) ITP-020 - Paving Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 21) ITP-021 - Precast Concrete,dynamic,21) ITP-021 - Precast Concrete,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 22) ITP-022 - Linemarking Works,dynamic,22) ITP-022 - Linemarking Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 23) ITP-023 - Signage Works,dynamic,23) ITP-023 - Signage Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 24) ITP-024 - Handrails & Balustrades Works,dynamic,24) ITP-024 - Handrails & Balustrades Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 25) ITP-025 - Drinking Fountain Works,dynamic,25) ITP-025 - Drinking Fountain Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 25) ITP-025 - Drinking Fountain Works,dynamic,25) ITP-025 - Drinking Fountain Works,Zone 6A,STAGE 2.1,Construction
,,STAGE 2.1 - ZONE 6A - 26) Structural soil ,dynamic,26) Structural soil ,Zone 6A,STAGE 2.1,Construction
,,STAGE 1 - ZONE 1D - 1) ITP-001 - Subgrade Works,dynamic,1) ITP-001 - Subgrade Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 2) ITP-002 - Flexible Pavement Works,dynamic,2) ITP-002 - Flexible Pavement Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 3) ITP-003 - Asphalt & Sealing,dynamic,3) ITP-003 - Asphalt & Sealing,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 3) ITP-003 - Asphalt & Sealing Works,dynamic,3) ITP-003 - Asphalt & Sealing Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 4) ITP-004 - Concrete Pavements Works,dynamic,4) ITP-004 - Concrete Pavements Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 5) ITP-005 - Kerb and Channel Works,dynamic,5) ITP-005 - Kerb and Channel Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 6) ITP-006 - Stormwater Works,dynamic,6) ITP-006 - Stormwater Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 7) ITP-007 - Subsurface Drainage Works,dynamic,7) ITP-007 - Subsurface Drainage Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 8) Insitu Concrete Elements Works,dynamic,8) Insitu Concrete Elements Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 9) Tactiles Works,dynamic,9) Tactiles Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 10) ITP-010 - Street Furniture Works,dynamic,10) ITP-010 - Street Furniture Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 11) ITP-011 - Landscaping Works,dynamic,11) ITP-011 - Landscaping Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 12) ITP-012 - Stratavault Works,dynamic,12) ITP-012 - Stratavault Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 13) ITP-013- Walls and footings Works,dynamic,13) ITP-013- Walls and footings Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 14) ITP-014 - Bus Shelter Works,dynamic,14) ITP-014 - Bus Shelter Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 15) ITP-015 - Heritage Works Works,dynamic,15) ITP-015 - Heritage Works Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 16) ITP-016 - GPT Works,dynamic,16) ITP-016 - GPT Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 17) ITP-017 - Traffic Signals Works,dynamic,17) ITP-017 - Traffic Signals Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 18) ITP-018 - Public Lighting Works,dynamic,18) ITP-018 - Public Lighting Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 19) ITP-019 - Cladding Works,dynamic,19) ITP-019 - Cladding Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 20) ITP-020 - Paving Works,dynamic,20) ITP-020 - Paving Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 21) ITP-021 - Precast Concrete,dynamic,21) ITP-021 - Precast Concrete,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 22) ITP-022 - Linemarking Works,dynamic,22) ITP-022 - Linemarking Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 23) ITP-023 - Signage Works,dynamic,23) ITP-023 - Signage Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 24) ITP-024 - Handrails & Balustrades Works,dynamic,24) ITP-024 - Handrails & Balustrades Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 25) ITP-025 - Drinking Fountain Works,dynamic,25) ITP-025 - Drinking Fountain Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1D - 25) ITP-025 - Drinking Fountain Works,dynamic,25) ITP-025 - Drinking Fountain Works,ZONE 1D,STAGE 1,Construction
,,STAGE 1 - ZONE 1G - 1G - FP4 #1 (AMBO ENTRY),dynamic,1G - FP4 #1 (AMBO ENTRY),ZONE 1G,STAGE 1,Construction
,,STAGE 1 - ZONE 1G - SYM-PURL-PUL-1G-1,dynamic,SYM-PURL-PUL-1G-1,ZONE 1G,STAGE 1,Construction
,,STAGE 1 - ZONE 1G - SYM-PURL-TRS-1G-1,dynamic,SYM-PURL-TRS-1G-1,ZONE 1G,STAGE 1,Construction
,,STAGE 1 - ZONE 1G - SYM-PURL-PUL-1G-2,dynamic,SYM-PURL-PUL-1G-2,ZONE 1G,STAGE 1,Construction
,,1G - FP4 #2,dynamic,1G - FP4 #2,ZONE 1G,STAGE 1,Construction
,Columns,,,,,,
,,Request Sign Off,,Request Sign Off,,,
