"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"B03 Progress"
,"Scope",,
,"Rows"
,,"Basement","dynamic","interior fitout","basement","b03"
,,"Ground Floor - Apartments","dynamic","interior fitout","ground floor","b03","apartments"
,,"Ground Floor - Common Areas","dynamic","interior fitout","ground floor","b03","common areas"
,,"Level 1 - Apartments","dynamic","interior fitout","b03","level 1","apartments"
,,"Level 1 - Common Areas","dynamic","interior fitout","b03","level 1","common areas"
,,"Level 2 - Apartments","dynamic","interior fitout","b03","level 2","apartments"
,,"Level 2 - Common Areas","dynamic","interior fitout","b03","common areas","level 2"
,"Columns"
,,"Prewire",,"prewire"
,,"Termination and Testing",,"termination and testing"
,,"Fitoff",,"fitoff"

"B01_1B Progress"
,"Scope",,
,"Rows"
,,"Basement","dynamic","basement","b01_1b"
,,"Ground Level - Serviced Apartments","dynamic","serviced apartments","ground level"
,,"Ground Level - Common Areas","dynamic","common areas","ground level"
,,"Level 1 - Care","dynamic","level 1","care"
,,"Level 1 - Common Areas","dynamic","level 1","common areas"
,,"Level 2 - Care","dynamic","level 2","care"
,,"Level 2 - Common Areas","dynamic","common areas","level 2"
,,"Level 3 - Serviced Apartments","dynamic","serviced apartments","level 3"
,,"Level 3 - Common Areas","dynamic","common areas","level 3"
,,"Level 4 - Serviced Apartments","dynamic","level 4","serviced apartments"
,,"Level 4 - Common Areas","dynamic","level 4","common areas"
,"Columns"
,,"Prewire",,"prewire"
,,"Termination and Testing",,"termination and testing"
,,"Fitoff",,"fitoff"

