resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Submains,,,,,,,
Submain,checklist,,,,,Submains,,,,,,
,step,,,,Main Switchboard,,,,,,,
Main Switchboard Checklist,checklist,,,,,Main Switchboard,,,,,,
,step,,,,Underground Services - Poles,,,,,,,
,step,,,,,ZONE 7 - External,,,,,,
Underground Services (Poles) Checklist,checklist,,,,,,Underground Services (Poles),,,,,
Cabling (Signage) Checklist,checklist,,,,,,Cabling pole,,,,,
Cabling (Signage) Checklist,checklist,,,,,,Cabling (Signage),,,,,
Fit Off (Poles) Checklist,checklist,,,,,,Fit Off (Poles),,,,,
Fit Off (Poles) Checklist,checklist,,,,,,Fit Off (Signage),,,,,
,step,,,,Cable Containment,,,,,,,
,step,,,,,ZONE D,,,,,,
,step,,,,,ZONE A - Admin,,,,,,
Catenaries,checklist,,,,,,Catenaries,,,,,
Cable tray,checklist,,,,,,Cable Tray,,,,,
Floor penetrations,checklist,,,,,,Floor Penetrations,,,,,
,step,,,,,ZONE A - Gym,,,,,,
Catenaries,checklist,,,,,,Catenaries,,,,,
Cable tray,checklist,,,,,,Cable Tray,,,,,
Floor penetrations,checklist,,,,,,Floor Penetrations,,,,,
,step,,,,,ZONE B,,,,,,
Catenaries,checklist,,,,,,Catenaries,,,,,
Cable tray,checklist,,,,,,Cable Tray,,,,,
Floor penetrations,checklist,,,,,,Floor Penetrations,,,,,
,step,,,,,ZONE C - Ground,,,,,,
Catenaries,checklist,,,,,,Catenaries,,,,,
Cable tray,checklist,,,,,,Cable Tray,,,,,
Floor penetrations,checklist,,,,,,Floor Penetrations,,,,,
,step,,,,,ZONE C - First,,,,,,
Catenaries,checklist,,,,,,Catenaries,,,,,
Cable tray,checklist,,,,,,Cable Tray,,,,,
Floor penetrations,checklist,,,,,,Floor Penetrations,,,,,
,step,,,,Documentation,,,,,,,
,step,,,,,ZONE D,,,,,,
,step,,,,,ZONE A - Admin,,,,,,
Documentation,checklist,,,,,,Documentation.,,,,,
,step,,,,,ZONE A - Gym,,,,,,
Documentation,checklist,,,,,,Documentation.,,,,,
,step,,,,,ZONE B,,,,,,
Documentation,checklist,,,,,,Documentation.,,,,,
,step,,,,,ZONE C - Ground,,,,,,
Documentation,checklist,,,,,,Documentation.,,,,,
,step,,,,,ZONE C - First,,,,,,
Documentation,checklist,,,,,,Documentation.,,,,,
,step,,,,Switchboard,,,,,,,
,step,,,,,ZONE D,,,,,,
,step,,,,,ZONE A - Admin,,,,,,
Switchboard,checklist,,,,,,Switchboard.,,,,,
,step,,,,,ZONE A - Gym,,,,,,
Switchboard,checklist,,,,,,Switchboard.,,,,,
,step,,,,,ZONE B,,,,,,
Switchboard,checklist,,,,,,Switchboard.,,,,,
,step,,,,,ZONE C - Ground,,,,,,
Switchboard,checklist,,,,,,Switchboard.,,,,,
,step,,,,,ZONE C - First,,,,,,
Switchboard,checklist,,,,,,Switchboard.,,,,,
,step,,,,First Fix,,,,,,,
,step,,,,,ZONE D,,,,,,
,step,,,,,,Staff Lounge DG7-5,,,,,
,step,,,,,,Flex Learn DG&-6,,,,,
,step,,,,,,Flex Learn DG7-15,,,,,
,step,,,,,,Toilets DG-7,,,,,
,step,,,,,,Reprographic DG7-3,,,,,
,step,,,,,,Office DG7-9,,,,,
,step,,,,,,Office DG7-10,,,,,
,step,,,,,,Breakout DG7-11,,,,,
,step,,,,,,Food/Wet DG7-12,,,,,
,step,,,,,,Science DG7-13,,,,,
,step,,,,,,Flex Learn DG7-14,,,,,
,step,,,,,,Reception DG7-1,,,,,
,step,,,,,,Staff Work Room DG7-2,,,,,
,step,,,,,ZONE A - Admin,,,,,,
