"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
,,"Lrg Breakout CG4-9","expanded","zone c - ground","lrg breakout cg4-9"
,,"Lrg Breakout CG4-12","expanded","lrg breakout cg4-12","zone c - ground"
,,"Sm Breakout CG4-10","expanded","zone c - ground","sm breakout cg4-10"
,,"Sm Breakout CG4-11","expanded","sm breakout cg4-11","zone c - ground"
,,"Flex Learn CG4-13","expanded","flex learn cg4-13","zone c - ground"
,,"WC CG4-14","expanded","zone c - ground","wc cg4-14"
,,"Creative CG4-15","expanded","zone c - ground","creative cg4-15"
,,"ZONE C - First","grouping","zone c - first"
,,"ZONE C - First - Switchboard","expanded","switchboard","zone c - first"
,,"SM Breakout CF5-1","expanded","sm breakout cf5-1","zone c - first"
,,"Flex Learn CF5-2","expanded","zone c - first","flex learn cf5-2"
,,"Lrg Breakout CF5-3","expanded","lrg breakout cf5-3","zone c - first"
,,"WC CF5-5","expanded","wc cf5-5","zone c - first"
,,"Creative CF5-6","expanded","creative cf5-6","zone c - first"
,,"Bathroom CF5-7","expanded","bathroom cf5-7","zone c - first"
,,"Flex Learn CF5-8","expanded","flex learn cf5-8","zone c - first"
,,"Lrg Breakout CF5-9","expanded","zone c - first","lrg breakout cf5-9"
,,"Lrg Breakout CF5-12","expanded","lrg breakout cf5-12","zone c - first"
,,"Sm Breakout CF5-10","expanded","zone c - first","sm breakout cf5-10"
,,"Sm Breakout CF5-11","expanded","sm breakout cf5-11","zone c - first"
,,"Flex Learn CF5-13","expanded","flex learn cf5-13","zone c - first"
,,"WC CF5-14","expanded","zone c - first","wc cf5-14"
,,"Creative CF5-15","expanded","creative cf5-15","zone c - first"
,,"ZONE 7 - External","grouping","zone 7 - external"
,,"Underground Services - Poles","expanded","zone 7 - external","underground services - poles"
,"Columns"
,,"Flush boxes",,"flush boxes"
,,"Switchboard",,"switchboard"
,,"First fix - Power",,"power","first fix"
,,"First fix - Lighting",,"lighting","first fix"
,,"First fix - Heating",,"heating","first fix"
,,"Second fix - Power",,"second fix","power"
,,"Second fix - Lighting",,"lighting","second fix"
,,"Second fix - Heating",,"heating","second fix"
,,"Underground Services (Poles)",,"underground services (poles)"
,,"Cabling pole",,"cabling pole"
,,"Cabling (Signage)",,"cabling (signage)"
,,"Fit Off (Poles)",,"fit off (poles)"
,,"Fit Off (Signage)",,"fit off (signage)"

