"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"09e90967-75de-44c5-9b3a-91c897c63ba5","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01"
"b4346275-7868-43b1-adfc-b1a62d2e2bf5","","folder-normal","not-started","","step","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing"
"79c91508-0012-418d-b14b-d7b24b5673e8","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Basement"
"04632408-bc36-4b9a-903d-0d335b205cb1","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Ground floor"
"65ccac50-c100-4f90-8bfd-a0228948e0ff","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Ground floor","Area A"
"c25cf98b-4870-47ed-bb57-46d130315439","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area D"
"2412ee22-45b0-4d46-82ce-b4217aeb5239","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area D","East Elevation"
"328da965-0ce0-400b-b1c9-9c2f56346a10","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area D","South Elevation"
"116ed472-b1cd-4025-bbfa-fa29e7242667","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area D","West Elevation"
"44c8b96f-9b79-4eaf-8361-f127f186ad00","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area E1"
"3a1b8679-915e-4d69-9447-84ca2df69df2","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area E1","North Elevation"
"1cdc6b07-53b7-40ed-b75c-b561d0350270","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area E1","South Elevation"
"c6313bb0-03bd-4fc4-a6e2-d7512f5d20f0","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area E2"
"6971eda4-040a-472f-a48e-0caa78f9d711","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area E2","North Elevation"
"5328fdfd-7210-4287-b0ff-d1886880a732","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area E2","South Elevation"
"7fa22a3b-5730-4508-9670-e3327c649038","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area F"
"d6a1d452-35fb-42fe-a6c7-d6ce836fec8b","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area F","North Elevation"
"03786ad6-1e60-4933-9d6c-f37433e09d7b","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area F","East Elevation"
"0b5b7578-6825-4de2-9b6d-5d13af84c621","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area F","South Elevation"
"c32481f0-2636-4c71-bb45-b96ee797add6","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 1","Area F","West Elevation"
"424c1c8b-fff5-4fd0-bde2-270e2774d7fa","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2"
"81ba246d-e7db-428d-b2c5-930c55e7dd76","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area A"
"36523178-1119-4f8c-86fa-4a8990a051e2","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area A","North Elevation"
"c971c5c4-6009-4f94-9d9c-d0335c215315","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area A","East Elevation"
"34d58019-0497-4c89-b776-7d67eedfbf21","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area A","South Elevation"
"9c9daf20-a990-4720-8198-74886ec9fb12","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area A","West Elevation"
"4da82b2e-55c7-45c4-aa27-3ddced978202","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area B"
"c4b59f69-31fc-43c6-943b-6858be71d821","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area B","North Elevation"
"dbab8448-ef38-4e94-a4c5-f0c523e75082","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area B","South Elevation"
"18524908-6f27-46b5-86cc-ba6afdfdeb36","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area C"
"0aadf3bd-a037-4647-92a8-414afccaed98","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area C","North Elevation"
"cb83cff0-7cee-4e26-8331-8044acf90952","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area C","East Elevation"
"507b439f-1b7d-464a-ad4c-34b2c7858cbd","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area C","West Elevation"
"0c3bfc9c-97ca-4eb7-8c3b-cffa58b7ed29","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area D"
"366d61e7-582e-454f-aca6-bb730dd36a61","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area D","East Elevation"
"9a0900b8-b36a-4845-863e-c3ddbe0915c9","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area D","South Elevation"
"823e0278-965f-4b02-aeda-976af44d9fdc","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area D","West Elevation"
"23b88f12-51e7-4566-9608-f8d96ab622b7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area E1"
"a04d089b-003b-4c44-bd5d-4a9c4093c130","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area E1","North Elevation"
"d646ca27-9a0f-4e04-8672-fda49f6ff9c8","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area E1","South Elevation"
"54048224-5d27-4afa-8012-57c3f2b10ee7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area E2"
"10e1453b-2be0-47ea-8425-159343e53adb","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area E2","North Elevation"
"2dc34dc2-3ffc-4908-9317-0801d299c564","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area E2","South Elevation"
"f07d83a3-0412-403c-8679-011f02964544","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area F"
"79bd1441-05ec-4fea-90d4-23bd5a281690","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area F","North Elevation"
"e0f35a4a-c8d5-4c6c-abe0-704f4feb7ac9","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area F","East Elevation"
"ec2ede26-78d0-473a-9aba-e03e16821976","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area F","South Elevation"
"6d58bc83-ccc3-4d6b-8d7a-d391c1487121","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","Stage 1 - B01","Exterior Timber Framing","Level 2","Area F","West Elevation"
"3169f032-4beb-4637-b0cf-b6e9537fab83","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 5 - B03"
"a6a34069-301b-4146-a64f-6da96c22d6c0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 5 - B03","Site QA"
"8a951762-711b-46ba-96da-3252dc7e8ffa","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement"
"2eb0c090-aea6-4502-a136-f880a551874c","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Blockwork Footing Excavation"
"d051f091-2fd6-4dae-bef0-437d1ef740cf","","checklist-flat","pass","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Blockwork Footing Excavation","C - S - Detailed Excavation - area A"
"84de8c50-df0d-4172-9df5-8a443829ed16","","checklist-flat","pass","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Blockwork Footing Excavation","C - S - Detailed Excavation - area B"
"7e4e2051-6f65-43e6-8971-5d44a66c9854","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Foundation Blockwork Footings"
"92cd658c-4c4e-433f-a2c9-9e31744136c0","","checklist-sectioned","work-in-progress","SYS - ST - S - Insitu Stitch Joints  (old version)","checklist","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Foundation Blockwork Footings","ST - S - Insitu Stitch Joints "
"bc731bf4-ceb3-4488-9366-87e74c62a68c","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Blockwork"
"fa1ff655-4195-4a91-90f0-d766ddd10c8d","","checklist-flat","pass","ST - S - Blockwork","checklist-flat","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Blockwork","ST - S - Blockwork - Area A"
"f97faba7-d381-4293-bf23-51bad0201997","","checklist-flat","pass","ST - S - Blockwork","checklist-flat","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Blockwork","ST - S - Blockwork - Area B"
"ca75ddea-3665-43b7-b320-e8b2d69d4ca3","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits"
"684f1ee5-30a9-43ca-a988-1fd6e0ad51b3","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area A - Grid Lines A-E & 1-4"
"487dd1d2-2774-4ac4-9882-b12d83fdb1cb","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area A - Grid Lines A-E & 1-4","Lift"
"74b4f584-d670-4b9a-8fdb-ced944a5c549","","checklist-sectioned","pass","SYS - ST - S - Insitu Stitch Joints  (old version)","checklist","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area A - Grid Lines A-E & 1-4","Lift","Lift Pit base"
"2020a3c5-25dc-4f85-b4da-7e4bd97b3a6a","","checklist-sectioned","pass","SYS - ST - S - Insitu Stitch Joints  (old version)","checklist","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area A - Grid Lines A-E & 1-4","Lift","Lift Pit walls"
"efd0e4bc-e1b6-4629-a30d-86d6ada879bf","Child Concrete Supplier Specifics(279a2c52-0c6b-596a-873e-ae2c914e7c4e) -- Concrete Supplier details entered(9d52ef74-12a0-5936-950a-4b310be31b02): DataPoint Test blocks booked(01c5abd2-bf42-5783-a239-feb4475741f9) is missing 'button' values
Child Placement Method(0b8f2698-7ef9-5843-9978-6f43e88bc977) -- Heights and falls checked/confirmed before placement(3b24b24f-180d-5513-ae31-2adb46965dfe): DataPoint Is the cover correct to specification(9b1aa151-7464-5c40-9d0a-e6249d1506a9) is missing 'button' values","checklist-sectioned","pass","SYS - ST - S - Concrete Pour - Without Reo (old version)","checklist","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area A - Grid Lines A-E & 1-4","Site concrete"
"706d2c7e-ddd3-491b-87b4-0c34f112b389","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area A - Grid Lines A-E & 1-4","Floor Slab Pour"
"579b2b90-8543-40c8-8563-b471c5ea811e","Child Concrete Supplier Specifics(d08c1478-2228-5acc-afb5-1fd7b1aad911) -- Concrete Supplier details entered(7d01946d-33de-5139-aaba-b61028c06b14): DataPoint Test blocks booked(d76e69d0-7998-5f12-96df-dbdd726536f0) is missing 'button' values
Child Placement Method(82d3e469-03fc-5233-8134-97083c5d2fae) -- Heights and falls checked/confirmed before placement(bf89737e-6186-558b-addf-87dea6649946): DataPoint Is the cover correct to specification(4387be48-79d9-52fa-be9b-854cc9333add) is missing 'button' values","checklist-sectioned","pass","SYS - ST - S - Concrete Pour (old version)","checklist","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area A - Grid Lines A-E & 1-4","Floor Slab Pour","ST - S - Concrete Pour"
"0db67767-868f-4786-825e-ae0364e67821","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area B - Grid Lines E-H & 1-4"
"95d6e02d-8ab6-48cf-b566-d693fcb0907c","Child Concrete Supplier Specifics(203d2b44-d259-5e33-a98b-755cf5c639d8) -- Concrete Supplier details entered(fb195f0c-678d-5dfc-a962-15973cbc310b): DataPoint Test blocks booked(01c5abd2-bf42-5783-a239-feb4475741f9) is missing 'button' values
Child Placement Method(1e52b57e-13e2-53a8-8cc4-41f8b7ac8092) -- Heights and falls checked/confirmed before placement(d37ea834-7869-5759-95c9-becdc20ceaf1): DataPoint Is the cover correct to specification(9b1aa151-7464-5c40-9d0a-e6249d1506a9) is missing 'button' values","checklist-sectioned","pass","SYS - ST - S - Concrete Pour - Without Reo (old version)","checklist","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area B - Grid Lines E-H & 1-4","Site concrete"
"9fd80cfe-fd1c-4483-979a-ac6f299c7d66","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area B - Grid Lines E-H & 1-4","Floor Slab Pour"
"fe4d4030-73f2-46d0-bd9d-f0e042f5a547","Child Concrete Supplier Specifics(6f05e1ae-2394-5d90-b09a-71919751efe8) -- Concrete Supplier details entered(8e5ee480-bcc5-53d3-ae19-76e3be7e5cb2): DataPoint Test blocks booked(d76e69d0-7998-5f12-96df-dbdd726536f0) is missing 'button' values
Child Placement Method(b579de3b-4182-5b24-b013-dd87f6ece8b1) -- Heights and falls checked/confirmed before placement(d0ff5019-dedd-5499-b4f5-eb73ba42f79c): DataPoint Is the cover correct to specification(4387be48-79d9-52fa-be9b-854cc9333add) is missing 'button' values","checklist-sectioned","pass","SYS - ST - S - Concrete Pour (old version)","checklist","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Slabs & Lift Pits","Area B - Grid Lines E-H & 1-4","Floor Slab Pour","ST - S - Concrete Pour"
"8f78c990-0a45-4550-8c00-55ef3db6450c","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Check Panel Starters against Panel shop drawings"
"6c2a6a10-2a52-49e5-96b5-5d76eb463a07","","checklist-flat","pass","SYS - ST - S - Panel Starter bars Installation (old version)","checklist-flat","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Check Panel Starters against Panel shop drawings","Area A - Grid Lines A-E & 1-4"
"7b5b8d4a-61bf-4919-ba87-397596f67805","","checklist-flat","pass","SYS - ST - S - Panel Starter bars Installation (old version)","checklist-flat","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Check Panel Starters against Panel shop drawings","Area B - Grid Lines E-H & 1-4"
"902973db-deab-4514-a196-3bcfdb77fbdd","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Precast Panel Placement"
"c340a72b-8610-48b4-a01f-03bb3afa32f4","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Precast Panel Placement","Area A - Grid Lines A-E & 1-4"
"7319ecd6-a762-4688-b86a-ed2deaa22464","","checklist-flat","pass","SYS - ST - S - Precast Wall Panel Installation (old version)","checklist-flat","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Precast Panel Placement","Area A - Grid Lines A-E & 1-4","ST - S - Precast Wall Panel Installation - grid line??"
"e285dd6e-ea89-40ae-9000-4f733d64972a","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Precast Panel Placement","Area B - Grid Lines E-H & 1-4"
"5306e4db-7464-4c41-99b2-4ff55dce72de","","checklist-flat","pass","SYS - ST - S - Precast Wall Panel Installation (old version)","checklist-flat","FALSE","FALSE","Stage 5 - B03","Site QA","Basement","Precast Panel Placement","Area B - Grid Lines E-H & 1-4","ST - S - Precast Wall Panel Installation"
"3667ca66-21c1-4e2f-ab2e-1543f3f4347d","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Insitu Stitch Joints"
"fb6da4b3-915a-43d4-83e5-7beb50042665","","folder-normal","pass","","step","TRUE","FALSE","Stage 5 - B03","Site QA","Basement","Insitu Stitch Joints","Area A - Grid Lines A-E & 1-4"
