Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Lots 1-14 (Stage 33B),grouping,Lots 1-14 (Stage 33B),,
,,Lot 1,,Lot 1,Lots 1-14 (Stage 33B),Site QA
,,Lot 2,,Lot 2,Lots 1-14 (Stage 33B),Site QA
,,Lot 3,,Lot 3,Lots 1-14 (Stage 33B),Site QA
,,Lot 4,,Lot 4,Lots 1-14 (Stage 33B),Site QA
,,Lot 5,,Lot 5,Lots 1-14 (Stage 33B),Site QA
,,Lot 6,,Lot 6,Lots 1-14 (Stage 33B),Site QA
,,Lot 7,,Lot 7,Lots 1-14 (Stage 33B),Site QA
,,Lot 8,,Lot 8,Lots 1-14 (Stage 33B),Site QA
,,Lot 9,,Lot 9,Lots 1-14 (Stage 33B),Site QA
,,Lot 10,,Lot 10,Lots 1-14 (Stage 33B),Site QA
,,Lot 11,,Lot 11,Lots 1-14 (Stage 33B),Site QA
,,Lot 12,,Lot 12,Lots 1-14 (Stage 33B),Site QA
,,Lot 13,,Lot 13,Lots 1-14 (Stage 33B),Site QA
,,Lot 14,,Lot 14,Lots 1-14 (Stage 33B),Site QA
,,Lots 15-34,grouping,Lots 15-34,,
,,Lot 15,,Lot 15,Lots 15-34,Site QA
,,Lot 16,,Lot 16,Lots 15-34,Site QA
,,Lot 17,,Lot 17,Lots 15-34,Site QA
,,Lot 18,,Lot 18,Lots 15-34,Site QA
,,Lot 19,,Lot 19,Lots 15-34,Site QA
,,Lot 20,,Lot 20,Lots 15-34,Site QA
,,Lot 21,,Lot 21,Lots 15-34,Site QA
,,Lot 22,,Lot 22,Lots 15-34,Site QA
,,Lot 23,,Lot 23,Lots 15-34,Site QA
,,Lot 24,,Lot 24,Lots 15-34,Site QA
,,Lot 25,,Lot 25,Lots 15-34,Site QA
,,Lot 26,,Lot 26,Lots 15-34,Site QA
,,Lot 27,,Lot 27,Lots 15-34,Site QA
,,Lot 28,,Lot 28,Lots 15-34,Site QA
,,Lot 29,,Lot 29,Lots 15-34,Site QA
,,Lot 30,,Lot 30,Lots 15-34,Site QA
,,Lot 31,,Lot 31,Lots 15-34,Site QA
,,Lot 32,,Lot 32,Lots 15-34,Site QA
,,Lot 33,,Lot 33,Lots 15-34,Site QA
,,Lot 34,,Lot 34,Lots 15-34,Site QA
,Columns,,,,,
,,Metal Grid Ceilings,,Metal Grid Ceilings,,
,,GIB Fix,,GIB Fix,,
,,GIB Stop,,GIB Stop,,
,,Paint,,Paint,,
