type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,PVC Window Maintenance,,,,,,,
section,Details,,,,,,,
checkpoint,Check hinges and stays,,,,,,,
label,Replace if necessary,,,,,,,
checkpoint,Install new hinges and stays,,,,,,,
,,,,,,,,
checklist,Top Cap Flashing Sealing,,,,,,,
section,Details,,,,,,,
checkpoint,Area clean,,,,,,,
label,Note product used for cleaning,,,,,,,
checkpoint,Sealed with Sika AT Façade,,,,,,,
