Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,
45c27bfc-d0c5-405a-af0d-929b808a9b1e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,Ground Level,FCU-G.02,,,,,,
ffc6c6b0-b56c-4ba2-8570-dd839356b850,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,Ground Level,FCU-G.03,,,,,,
2d804800-f4cb-495c-ace1-32056c8f0045,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,Ground Level,FCU-G.04,,,,,,
83a7eb87-928f-44f1-bbcb-d4de8430dd49,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,Ground Level,TEF-E.G.01,,,,,,
756d81ae-79ae-4403-92dc-0c8624d8d1bf,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,Ground Level,Garbage Exhaust.1 (BL-E),,,,,,
ee9ef98d-661c-4df6-90bb-5d87004dd8e7,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,Ground Level,Garbage Exhaust.2 (BL-E),,,,,,
fd3e239e-2b29-40b3-8a63-defc8bd333a7,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,Ground Level,Loading Dock Exhaust (BL-E),,,,,,
eb8b021a-b156-4746-9941-372c0578df09,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,Ground Level,Kitchen Exhaust Duct (BL-E),,,,,,
c69b7e93-f5b8-4d72-ab7f-db756afd44bd,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Wall Closure,A311,,,,
48f4d475-330e-4b5d-abe5-116f1837f2c4,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Wall Closure,A312,,,,
96ee7e90-d553-404a-a592-a69474582181,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Wall Closure,A313,,,,
3f8fcd40-d899-47d1-8cff-c60453320242,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Wall Closure,A314,,,,
d041ff2b-6f35-4177-91bf-2155391877bd,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Wall Closure,A315,,,,
44da4879-8bb9-4518-ac79-d49a2a740329,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Wall Closure,A316,,,,
a4739eeb-2fe9-418a-becc-c1730e3ca9db,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Wall Closure,A317,,,,
558ce420-61f6-406f-b15e-c72997dc671c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Wall Closure,A318,,,,
92955262-195f-4b66-9a05-d7d7b506b4a5,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Wall Closure,A319,,,,
21f96ed7-d7ed-4ac2-bd3d-18aa2a91d307,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Wall Closure,A320,,,,
4f3d5911-03e6-4ff3-b161-c60d76ee2c83,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A311,,,,
de3a5098-0eb0-4b54-a0c9-795476912cad,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A312,,,,
f116d00e-c7cf-49df-9c50-c471a371d7c1,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A313,,,,
9fc52d68-c43d-4631-a4a6-d112440cf99a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A314,,,,
41de25bd-3d12-4ec1-860d-f093c06d6b99,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A315,,,,
ae3dacc7-68c3-4a10-8fbc-ec88b8a8a3e6,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A316,,,,
74aa201b-873d-47ca-ae54-f26e864cdf20,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A317,,,,
2f635fb9-a601-4179-a2c0-283690bdd736,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A318,,,,
363abaa9-6863-426b-aa1d-cc5cfee1e739,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A319,,,,
796aade0-a6cd-4baf-ac1c-4c94e27c2b65,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A320,,,,
95747dcb-e67e-4cd6-baba-8a49e703de59,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 3,Common Area,,,,,
c5638363-b27a-496e-aeb1-afc7dbd785f2,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Wall Closure,A411,,,,
1b62da0c-80dc-46b4-91a7-3d88767957e0,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Wall Closure,A412,,,,
dced48d1-3af9-4aae-985a-6e5fa167de54,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Wall Closure,A413,,,,
e605c63a-641a-4611-9059-ba88c2a4b536,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Wall Closure,A414,,,,
7b7a112a-0660-439e-82f4-af4d29e26ab4,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Wall Closure,A415,,,,
50803a5e-a225-4b8a-a43d-c30c7a314711,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Wall Closure,A416,,,,
80b6ea1d-1b28-431b-8e1f-40bcb917c00f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Wall Closure,A417,,,,
d4c0bd44-9dca-43cb-8776-a1c67b469f04,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Wall Closure,A418,,,,
a4c097b0-a387-41f6-baac-4958d1863b63,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Wall Closure,A419,,,,
4e6e9b6b-aa96-4019-8b1d-011448f99032,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Wall Closure,A420,,,,
303e155b-f9c7-4cd0-b132-35ee1d0a72b6,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A411,,,,
dfcc7c43-bcf8-4ce1-9475-5c0060599352,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A412,,,,
dc04365e-d6b5-4167-967f-a7a7c75e7ff1,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A413,,,,
5bb79fc8-5fa1-42e2-855f-70a0f7b17625,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A414,,,,
eb64515a-f4dd-4109-9496-deeb555ccb5c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A415,,,,
86cd0d61-92ff-4723-acc6-3ffd9332e262,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A416,,,,
57bd7993-e98e-4790-89ec-1cd2baf29a8e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A417,,,,
a01f73d7-0c62-4222-95ad-d26b7a9438a1,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A418,,,,
f2f3807a-66bf-474b-84f2-616f472a5431,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A419,,,,
34e5f08a-7bc0-4b9a-98a0-ffa6403c643d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A420,,,,
754f7c87-0509-4855-85be-31e80f969c9e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 4,Common Area,,,,,
dfb36f69-2aaf-4dd7-be6b-3d705f56966a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Wall Closure,A511,,,,
7ce7de6f-3df0-498d-91f5-f9b0fe53f9e1,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Wall Closure,A512,,,,
3b8d187c-473a-42aa-8284-d6c63a924a31,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Wall Closure,A513,,,,
05af68a9-b164-4277-b9bc-76085d7c619b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Wall Closure,A514,,,,
18d82079-2dec-4831-8281-7acc93095ee0,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Wall Closure,A515,,,,
f8d0a476-7b62-4ee2-bcad-69c826b74c48,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Wall Closure,A516,,,,
0f72fcb7-67c2-452e-83b1-5fba35c39d97,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Wall Closure,A517,,,,
9e88e548-3294-4fef-946c-25e6451dd85c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Wall Closure,A518,,,,
d8b98ff0-48df-4a5a-a071-7feccf445710,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Wall Closure,A519,,,,
580e8971-000e-4c27-bf47-861dd326cf84,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Wall Closure,A520,,,,
a34f7b58-3355-4bdf-ac31-b6aa67799cac,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A511,,,,
4493bbb6-5d88-46f4-99d8-2d9cd4187b9a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A512,,,,
7a63b585-b3af-44d2-867e-a1af49fe02d6,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A513,,,,
ccdc837c-33b0-451e-8341-f1d5a9265d1d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A514,,,,
3184550c-f47e-4e97-8a40-f3f7ef72b66a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A515,,,,
06192b50-0d08-4ce7-b61e-213ab5f7ff47,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A516,,,,
86bbc1ec-15ac-4c2a-a512-97f3b5096914,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A517,,,,
9074b841-3b8b-4d1b-a60e-15c199171a7a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A518,,,,
b04c3f56-aa40-4711-896b-72c496227630,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A519,,,,
15513a8c-1836-4fed-a698-8ef200529805,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A520,,,,
