Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,Internal Sewer Drainage - Zone C,,Site QA,Building B,In-Ground,Internal Sewer Drainage,Zone C
,,Internal Sewer Drainage - Zone D,,Site QA,Building B,In-Ground,Internal Sewer Drainage,Zone D
,,Internal Sewer Drainage - Pits/Pumps/Tanks,,Site QA,Building B,In-Ground,Internal Sewer Drainage,Pits/Pumps/Tanks
,,External Stormwater Drainage - Zone A,,Site QA,Building B,In-Ground,External Stormwater Drainage,Zone A
,,External Stormwater Drainage - Zone B,,Site QA,Building B,In-Ground,External Stormwater Drainage,Zone B
,,External Stormwater Drainage - Zone C,,Site QA,Building B,In-Ground,External Stormwater Drainage,Zone C
,,External Stormwater Drainage - Zone D,,Site QA,Building B,In-Ground,External Stormwater Drainage,Zone D
,,External Stormwater Drainage - Pits/Pumps/Tanks,,Site QA,Building B,In-Ground,External Stormwater Drainage,Pits/Pumps/Tanks
,,External Sewer Drainage - Zone A,,Site QA,Building B,In-Ground,External Sewer Drainage,Zone A
,,External Sewer Drainage - Zone B,,Site QA,Building B,In-Ground,External Sewer Drainage,Zone B
,,External Sewer Drainage - Zone C,,Site QA,Building B,In-Ground,External Sewer Drainage,Zone C
,,External Sewer Drainage - Zone D,,Site QA,Building B,In-Ground,External Sewer Drainage,Zone D
,,External Sewer Drainage - Pits/Pumps/Tanks,,Site QA,Building B,In-Ground,External Sewer Drainage,Pits/Pumps/Tanks
,Columns,,,,,,,
,,Pipework/material/fittings installed,,"Pipework, material and fittings installed as per approved IFC Drawing",,,,
,,Pipework installation,,Pipework installation,,,,
,,Pipework checked for invert levels/gradients,,Pipework checked for correct invert levels & gradients,,,,
,,Pits checked for invert levels/finished floor levels,,Pits checked for correct invert levels & finished floor levels,,,,
,,Ensure correct locations of pits,,Ensure correct locations of pits.,,,,
,,All backfill in accordance to specs. & compaction reqs.,,Ensure all backfill is in accordance to specifications & compaction requirements.,,,,
,,Test sewer,,Test sewer,,,,
,,Book inspection with VBA for in-ground drainage,,Book inspection with VBA for in-ground drainage.,,,,
,,Sewer pump well,,Sewer pump well,,,,
,,Storwater pump well,,Storwater pump well,,,,
,,Stormwater pits,,Stormwater pits,,,,
,,Grease interceptor trap,,Grease interceptor trap,,,,
,,Conduits rain to IFC location,,Conduits rain to IFC location,,,,
,,Torpedo tanks,,Torpedo tanks,,,,
,,Stormwater detention system,,Stormwater detention system,,,,
,,,,,,,,
Penetrations - Detailed Progress,,,,,,,,
,Scope,,,Penetrations,,,,
,Rows,,,,,,,
,,Building A - Penetrations,grouping,Building A - Penetrations,,,,
,,Ground,,Site QA,Building A,Penetrations,Ground,
,,Level 1,,Site QA,Building A,Penetrations,Level 1,
,,Level 2,,Site QA,Building A,Penetrations,Level 2,
,,Level 3,,Site QA,Building A,Penetrations,Level 3,
,,Roof,,Site QA,Building A,Penetrations,Roof,
,,Building B - Penetrations,grouping,Building B - Penetrations,,,,
,,Ground,,Site QA,Building B,Penetrations,Ground,
,,Level 1,,Site QA,Building B,Penetrations,Level 1,
,,Level 2,,Site QA,Building B,Penetrations,Level 2,
,,Level 3,,Site QA,Building B,Penetrations,Level 3,
,,Level 4,,Site QA,Building B,Penetrations,Level 4,
,,Level 5,,Site QA,Building B,Penetrations,Level 5,
,,Level 6,,Site QA,Building B,Penetrations,Level 6,
,,Level 7,,Site QA,Building B,Penetrations,Level 7,
,,Roof,,Site QA,Building B,Penetrations,Roof,
,Columns,,,,,,,
,,All works to be set out as per IFC drawings,,All works to be set our as per approved IFC drawings.,,,,
,,Fire collar installation,,Fire collar installation,,,,
,,Cast in drains,,Cast in drains,,,,
,,Photos of collar end labelling referencing fire matrix,,Photos of collar end labelling referencing fire matrix if required,,,,
,,,,,,,,
Suspended Drainage - Detailed Progress,,,,,,,,
,Scope,,,Suspended Drainage,,,,
,Rows,,,,,,,
,,Building A - Suspended Drainage,grouping,Building A - Suspended Drainage,,,,
,,B1 Internal Stormwater Drainage - Zone B,,Site QA,Building A,Suspended Drainage,B1 Internal Stormwater Drainage,Zone B
,,B1 Internal Stormwater Drainage - Zone C,,Site QA,Building A,Suspended Drainage,B1 Internal Stormwater Drainage,Zone C
,,B1 Internal Stormwater Drainage - Zone D,,Site QA,Building A,Suspended Drainage,B1 Internal Stormwater Drainage,Zone D
,,B1 Internal Sewer Drainage - Zone B,,Site QA,Building A,Suspended Drainage,B1 Internal Sewer Drainage,Zone B
,,B1 Internal Sewer Drainage - Zone C,,Site QA,Building A,Suspended Drainage,B1 Internal Sewer Drainage,Zone C
,,B1 Internal Sewer Drainage - Zone D,,Site QA,Building A,Suspended Drainage,B1 Internal Sewer Drainage,Zone D
,,B1 Suspended Copper Works,,Site QA,Building A,Suspended Drainage,B1 Suspended Copper Works,
,,Ground - Apartment G.01,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.01
,,Ground - Apartment G.02,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.02
,,Ground - Apartment G.03,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.03
,,Ground - Apartment G.04,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.04
,,Ground - Apartment G.05,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.05
,,Ground - Apartment G.06,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.06
,,Ground - Apartment G.07,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.07
,,Ground - Apartment G.08,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.08
,,Ground - Apartment G.09,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.09
,,Ground - Apartment G.10,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.10
,,Ground - Apartment G.11,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.11
,,Ground - Apartment G.12,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.12
,,Ground - Apartment G.13,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.13
,,Ground - Apartment G.14,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.14
,,Ground - Apartment G.15,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.15
,,Ground - Apartment G.16,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.16
,,Ground - Apartment G.17,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.17
,,Ground - Apartment G.18,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.18
,,Ground - Apartment G.19,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.19
,,Ground - Apartment G.20,,Site QA,Building A,Suspended Drainage,Ground,Apartment G.20
,,Level 1 - Apartment 1.01,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.01
,,Level 1 - Apartment 1.02,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.02
,,Level 1 - Apartment 1.03,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.03
,,Level 1 - Apartment 1.04,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.04
,,Level 1 - Apartment 1.05,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.05
,,Level 1 - Apartment 1.06,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.06
,,Level 1 - Apartment 1.07,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.07
,,Level 1 - Apartment 1.08,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.08
,,Level 1 - Apartment 1.09,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.09
,,Level 1 - Apartment 1.10,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.10
,,Level 1 - Apartment 1.11,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.11
,,Level 1 - Apartment 1.12,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.12
,,Level 1 - Apartment 1.13,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.13
,,Level 1 - Apartment 1.14,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.14
,,Level 1 - Apartment 1.15,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.15
,,Level 1 - Apartment 1.16,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.16
,,Level 1 - Apartment 1.17,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.17
,,Level 1 - Apartment 1.18,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.18
,,Level 1 - Apartment 1.19,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.19
,,Level 1 - Apartment 1.20,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.20
,,Level 1 - Apartment 1.21,,Site QA,Building A,Suspended Drainage,Level 1,Apartment 1.21
,,Level 2 - Apartment 2.01,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.01
,,Level 2 - Apartment 2.02,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.02
,,Level 2 - Apartment 2.03,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.03
,,Level 2 - Apartment 2.04,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.04
,,Level 2 - Apartment 2.05,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.05
,,Level 2 - Apartment 2.06,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.06
,,Level 2 - Apartment 2.07,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.07
,,Level 2 - Apartment 2.08,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.08
,,Level 2 - Apartment 2.09,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.09
,,Level 2 - Apartment 2.10,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.10
,,Level 2 - Apartment 2.11,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.11
,,Level 2 - Apartment 2.12,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.12
,,Level 2 - Apartment 2.13,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.13
,,Level 2 - Apartment 2.14,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.14
,,Level 2 - Apartment 2.15,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.15
,,Level 2 - Apartment 2.16,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.16
,,Level 2 - Apartment 2.17,,Site QA,Building A,Suspended Drainage,Level 2,Apartment 2.17
,,Level 3 - Apartment 3.01,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.01
,,Level 3 - Apartment 3.02,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.02
,,Level 3 - Apartment 3.03,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.03
,,Level 3 - Apartment 3.04,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.04
,,Level 3 - Apartment 3.05,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.05
,,Level 3 - Apartment 3.06,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.06
,,Level 3 - Apartment 3.07,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.07
,,Level 3 - Apartment 3.08,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.08
,,Level 3 - Apartment 3.09,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.09
,,Level 3 - Apartment 3.10,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.10
,,Level 3 - Apartment 3.11,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.11
,,Level 3 - Apartment 3.12,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.12
,,Level 3 - Apartment 3.13,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.13
,,Level 3 - Apartment 3.14,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.14
,,Level 3 - Apartment 3.15,,Site QA,Building A,Suspended Drainage,Level 3,Apartment 3.15
,,Building B - Suspended Drainage,grouping,Building B - Suspended Drainage,,,,
,,Ground - Apartment G.01,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.01
,,Ground - Apartment G.02,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.02
,,Ground - Apartment G.03,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.03
,,Ground - Apartment G.04,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.04
,,Ground - Apartment G.05,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.05
,,Ground - Apartment G.06,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.06
,,Ground - Apartment G.07,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.07
,,Ground - Apartment G.08,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.08
,,Ground - Apartment G.09,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.09
,,Ground - Apartment G.10,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.10
,,Ground - Apartment G.11,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.11
,,Ground - Apartment G.12,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.12
,,Ground - Apartment G.13,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.13
,,Ground - Apartment G.14,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.14
,,Ground - Apartment G.15,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.15
,,Ground - Apartment G.16,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.16
,,Ground - Apartment G.17,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.17
,,Ground - Apartment G.18,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.18
,,Ground - Apartment G.19,,Site QA,Building B,Suspended Drainage,Ground,Apartment G.19
,,Level 1 - Apartment 1.01,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.01
,,Level 1 - Apartment 1.02,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.02
,,Level 1 - Apartment 1.03,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.03
,,Level 1 - Apartment 1.04,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.04
,,Level 1 - Apartment 1.05,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.05
,,Level 1 - Apartment 1.06,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.06
,,Level 1 - Apartment 1.07,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.07
,,Level 1 - Apartment 1.08,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.08
,,Level 1 - Apartment 1.09,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.09
,,Level 1 - Apartment 1.10,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.10
,,Level 1 - Apartment 1.11,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.11
,,Level 1 - Apartment 1.12,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.12
,,Level 1 - Apartment 1.13,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.13
,,Level 1 - Apartment 1.14,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.14
,,Level 1 - Apartment 1.15,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.15
,,Level 1 - Apartment 1.16,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.16
,,Level 1 - Apartment 1.17,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.17
,,Level 1 - Apartment 1.18,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.18
,,Level 1 - Apartment 1.19,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.19
,,Level 1 - Apartment 1.20,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.20
,,Level 1 - Apartment 1.21,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.21
,,Level 1 - Apartment 1.22,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.22
,,Level 1 - Apartment 1.23,,Site QA,Building B,Suspended Drainage,Level 1,Apartment 1.23
,,Level 1 - Cleaners Room,,Site QA,Building B,Suspended Drainage,Level 1,Cleaners Room
,,Level 1 - Dog Wash,,Site QA,Building B,Suspended Drainage,Level 1,Dog Wash
,,Level 2 - Apartment 2.01,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.01
,,Level 2 - Apartment 2.02,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.02
,,Level 2 - Apartment 2.03,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.03
,,Level 2 - Apartment 2.04,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.04
,,Level 2 - Apartment 2.05,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.05
,,Level 2 - Apartment 2.06,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.06
,,Level 2 - Apartment 2.07,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.07
,,Level 2 - Apartment 2.08,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.08
,,Level 2 - Apartment 2.09,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.09
,,Level 2 - Apartment 2.10,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.10
,,Level 2 - Apartment 2.11,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.11
,,Level 2 - Apartment 2.12,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.12
,,Level 2 - Apartment 2.13,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.13
,,Level 2 - Apartment 2.14,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.14
,,Level 2 - Apartment 2.15,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.15
,,Level 2 - Apartment 2.16,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.16
,,Level 2 - Apartment 2.17,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.17
,,Level 2 - Apartment 2.18,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.18
,,Level 2 - Apartment 2.19,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.19
,,Level 2 - Apartment 2.20,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.20
,,Level 2 - Apartment 2.21,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.21
,,Level 2 - Apartment 2.22,,Site QA,Building B,Suspended Drainage,Level 2,Apartment 2.22
,,Level 2 - Kitchen,,Site QA,Building B,Suspended Drainage,Level 2,Kitchen
,,Level 2 - Games Room,,Site QA,Building B,Suspended Drainage,Level 2,Games Room
,,Level 3 - Apartment 3.01,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.01
,,Level 3 - Apartment 3.02,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.02
,,Level 3 - Apartment 3.03,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.03
,,Level 3 - Apartment 3.04,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.04
,,Level 3 - Apartment 3.05,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.05
,,Level 3 - Apartment 3.06,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.06
,,Level 3 - Apartment 3.07,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.07
,,Level 3 - Apartment 3.08,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.08
,,Level 3 - Apartment 3.09,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.09
,,Level 3 - Apartment 3.10,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.10
,,Level 3 - Apartment 3.11,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.11
,,Level 3 - Apartment 3.12,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.12
,,Level 3 - Apartment 3.13,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.13
,,Level 3 - Apartment 3.14,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.14
,,Level 3 - Apartment 3.15,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.15
,,Level 3 - Apartment 3.16,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.16
,,Level 3 - Apartment 3.17,,Site QA,Building B,Suspended Drainage,Level 3,Apartment 3.17
,,Level 4 - Apartment 4.01,,Site QA,Building B,Suspended Drainage,Level 4,Apartment 4.01
,,Level 4 - Apartment 4.02,,Site QA,Building B,Suspended Drainage,Level 4,Apartment 4.02
,,Level 4 - Apartment 4.03,,Site QA,Building B,Suspended Drainage,Level 4,Apartment 4.03
,,Level 4 - Apartment 4.04,,Site QA,Building B,Suspended Drainage,Level 4,Apartment 4.04
,,Level 4 - Apartment 4.05,,Site QA,Building B,Suspended Drainage,Level 4,Apartment 4.05
,,Level 5 - Apartment 5.01,,Site QA,Building B,Suspended Drainage,Level 5,Apartment 5.01
,,Level 5 - Apartment 5.02,,Site QA,Building B,Suspended Drainage,Level 5,Apartment 5.02
,,Level 5 - Apartment 5.03,,Site QA,Building B,Suspended Drainage,Level 5,Apartment 5.03
,,Level 6 - Apartment 6.01,,Site QA,Building B,Suspended Drainage,Level 6,Apartment 6.01
,,Level 6 - Apartment 6.02,,Site QA,Building B,Suspended Drainage,Level 6,Apartment 6.02
,,Level 6 - Apartment 6.03,,Site QA,Building B,Suspended Drainage,Level 6,Apartment 6.03
,,Level 7 - Apartment 7.01,,Site QA,Building B,Suspended Drainage,Level 7,Apartment 7.01
,Columns,,,,,,,
,,Pipework/material/fittings installed,,"Pipework, material and fittings installed as per approved IFC Drawing",,,,
,,Pipework/material/fittings/bathroom/bathroom ensuite/kitchen/laundry installed,,"Pipework, material and fittings installed as per approved IFC Drawing. Includes bathroom, bathroom ensuite, kitchen, laundry",,,,
,,Other Areas - Pipework/material/fittings installed,,"Pipework, material and fittings installed as per approved IFC Drawing.",,,,
,,Pipework installed - domestic hot/cold/rain water,,Pipework installed - domestic hot/cold/rain water,,,,
,,Pipework installation,,Pipework installation,,,,
,,Acoustic lagging installed to spec. & acoustic engineers report,,Ensure acoustic lagging is installed if required to specification & acoustic engineers report.,,,,
,,Smoke seal penetrations,,Smoke seal penetrations,,,,
,,Fire collars installed if necessary,,Fire collars installed if necessary,,,,
,,Fire rated if necessary,,Fire rated if necessary,,,,
,,Tested,,Tested,,,,
,,Test sewer,,Test sewer,,,,
,,,,,,,,
Suspended Copper Works - Detailed Progress,,,,,,,,
,Scope,,,Suspended Copper Works,,,,
,Rows,,,,,,,
,,Building A - Suspended Copper Works,grouping,Building A - Suspended Copper Works,,,,
,,B1,,Site QA,Building A,Suspended Copper Works,B1,
,,Level 1,,Site QA,Building A,Suspended Copper Works,Level 1,
,,Level 2,,Site QA,Building A,Suspended Copper Works,Level 2,
,,Level 3,,Site QA,Building A,Suspended Copper Works,Level 3,
,,Roof,,Site QA,Building A,Suspended Copper Works,Roof,
,,Building B - Suspended Copper Works,grouping,Building B - Suspended Copper Works,,,,
,,Ground,,Site QA,Building B,Suspended Copper Works,Ground,
,,Level 1,,Site QA,Building B,Suspended Copper Works,Level 1,
,,Level 2,,Site QA,Building B,Suspended Copper Works,Level 2,
,,Level 3,,Site QA,Building B,Suspended Copper Works,Level 3,
,,Level 4,,Site QA,Building B,Suspended Copper Works,Level 4,
,,Level 5,,Site QA,Building B,Suspended Copper Works,Level 5,
,,Level 6,,Site QA,Building B,Suspended Copper Works,Level 6,
,,Level 7,,Site QA,Building B,Suspended Copper Works,Level 7,
,,Roof,,Site QA,Building B,Suspended Copper Works,Roof,
,Columns,,,,,,,
,,Pipework installed - domestic hot/cold/rain water,,Pipework installed - domestic hot/cold/rain water,,,,
,,Smoke seal penetrations,,Smoke seal penetrations,,,,
,,Fire rated,,Fire rated if necessary,,,,
,,Tested,,Tested,,,,
,,,,,,,,
Rough In - Detailed Progress,,,,,,,,
,Scope,,,Rough In,,,,
,Rows,,,,,,,
