"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1e678b08-b2c2-49fa-9700-c0470bd38a5b","","not-started","","folder","TRUE","FALSE","STAGE #1"
"2c1ccc27-c446-4c4d-9322-2a3e3955dcee","","not-started","","folder","TRUE","FALSE","STAGE #1","WE 05 Mod 1"
"78e6cff5-9b1d-4d3c-966c-82aa692bc056","","not-started","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 1","Factory Works"
"e634211b-a890-4899-b272-99552eb26d10","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 1","Pre Install Checklist"
"4a467fd6-c634-4c92-aa0e-e6532ddd35f3","","not-started","Flush Glaze - Install Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 1","Installation"
"ffeb32a5-a967-4d5d-95e1-8bc62bef81a8","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 1","Glazing"
"e4293051-d6ac-415e-b7ff-054b89b3cf61","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 1","Handover Checklist"
"99f3eb0e-f3a7-4cbb-b307-e384cacfc35f","","not-started","","folder","TRUE","FALSE","STAGE #1","WE 05 Mod 2"
"14fb735b-60a5-4f78-a0ce-9d97a588865c","","not-started","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 2","Factory Works"
"1609fcd4-df30-43ce-8996-816e97d5b974","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 2","Pre Install Checklist"
"9363e8e4-4a37-4221-93a5-cc8d5d0dc88c","","not-started","Flush Glaze - Install Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 2","Installation"
"02806ab2-400a-4481-8064-bc29c40fcabf","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 2","Glazing"
"0ceb478c-2349-4333-b7f8-b60f15de1062","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 2","Handover Checklist"
"6ed57d22-6e8c-4c6c-b8a8-7bcc1a5ee6e0","","not-started","","folder","TRUE","FALSE","STAGE #1","WE 05 Mod 3"
"94a70737-c230-45d0-9a00-7c31c5e99c13","","not-started","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 3","Factory Works"
"3bc7cd24-9a46-424d-8623-63d2961422b9","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 3","Pre Install Checklist"
"e5da0ab2-d27a-4f11-85c9-855d72b2dbcb","","not-started","Flush Glaze - Install Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 3","Installation"
"8a7042d8-a43d-451b-97c0-b526f754614b","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 3","Glazing"
"b701ce6b-4c7f-4b8a-9f9f-6efd1502b707","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 3","Handover Checklist"
"4713123a-4e74-4998-8c58-9eea90d906e7","","not-started","","folder","TRUE","FALSE","STAGE #1","WE 05 Mod 4"
"6ff05251-c936-49d3-9b11-b1e07601f8fc","","not-started","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 4","Factory Works"
"e1150aa7-4f3d-418f-a5e9-1a90738ba7e1","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #1","WE 05 Mod 4","Pre Install Checklist"
