"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"f72ea227-e89c-40da-86d4-5e33c27f1487/1","checklist","Architectural - Install Checklist","","Architectural - Install Checklist",0,"7f92fe7c-9a9e-409e-b50a-e80e5fb0a308"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"1c42ab38-108e-48d4-bb88-70e5028a60a9","checkpoint","Has the window/door installation been completed?",,,,
"803ded15-f81b-4884-a544-94cc5c75d581","checkpoint","Is interior sealants installation neat and continuous.",,,,
"e898ce93-d4b9-45bb-bd08-c63f6914b973","checkpoint","Is exterior sealants installation neat and continuous.",,,,
"beab5f2d-865a-48cb-82c1-23e9fb73a0c3","checkpoint","Is sill flashing installed per plans and as detailed in the shop drawings?",,,,
"a78160ff-24d4-400d-bd3d-5045840386ad","checkpoint","Is head flashing installed per plans and as detailed in the shop drawings?",,,,
"69305e44-4b35-4b2f-aa0b-2ba20ac0feed","checkpoint","Are all window and doors working?",,,,
"3542c8a8-0e13-441e-821d-b6996314fb5b","checkpoint","All handles installed correctly?",,,,
"3885f7ec-8f38-41cc-9f5d-44c27445d45c","checkpoint","Are all the hardware installed correctly?",,,,
"1fd0b0f6-dca1-4386-9c89-28d8cf639096","checkpoint","Is the joinery free of scratches?",,,,
"8da38e3d-14ae-4631-9bee-e64102d52cb9","checkpoint","Is the joinery clean and tidy?",,,,
"327e1232-26cd-4c1e-8356-76fcdf1116b4","checkpoint","Are Restrictor Stays fitted(Fully Fixed off & Silent operation)",,,,
"d0c3272f-3ee5-4ab4-89f0-2c9086a9c643","checkpoint","Hinge doors strikes adjusted and locking easily",,,,
"80229df3-d79a-4c19-b5c4-621f3be31f5a","checkpoint","Hinge doors 4 or 3 point lock operate easily",,,,
"0d7adea6-acd7-4f76-b7ac-993e9d36bba0","checkpoint","Hinge doors and sliding doors - Bungs are fitted (every hole)",,,,
"b4283e46-5470-461a-81e0-cf655c21a278","checkpoint","Sliding doors - panels are adjusted and locking easily",,,,
"8c6e7569-6f64-4b40-b4c9-19324bcdd61b","checkpoint","Sliding doors - Strikes are adjusted",,,,
"a342ab55-fcc4-41b6-92f2-468d7292139d","checkpoint","Sliding doors - Anti lift blocks and stops fitted properly",,,,
"77f42604-2c44-4f5e-a711-5cf331bcc3e1","checkpoint","Windows open, close, and lock smoothly without excessive force.",,,,
"0f661e93-f380-4aa3-ae11-1a100f22c12c","checkpoint","All operable windows have functional hardware (locks, latches, etc.)",,,,
"add4b3cb-b765-4092-a1f1-c0ddc9a43feb","checkpoint","Proper spacing and clearances are maintained around the window units.",,,,
"33cb3445-0e2f-496d-8791-bfef54487afa","checkpoint","Fasteners used are correct in type, size, and spacing",,,,
"a117bbd1-c47b-45cc-bf10-83a59e00a483","checkpoint","End Caps Installed",,,,
"7b7223c3-55c4-4e7e-89f1-76dd13ba725c","checkpoint","Frames installed correctly?",,,,
"8f0cb434-ef6e-476f-8527-f1dd3f804dc9","checkpoint","Modules installed correctly?",,,,
"9c151290-f09d-4b7b-a2ad-12f140ac8b35","checkpoint","Drains are not blocked",,,,

"6d15270e-380f-4a36-ac8c-f77956e4ba83/1","checklist","Box Fins - Install Checklist","","Box Fins - Install Checklist",2,"a2155190-4903-4920-b7aa-b290a56891c7"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"7186df95-9c90-48fe-8a59-a9125f8d3dcf","checkpoint","Has the window/door installation been completed?",,,,
"c7e295e1-96f4-40d6-a88e-c615ead2955d","checkpoint","Is interior sealants installation neat and continuous.",,,,
"b9a57372-8db9-44ac-960e-9e54cb2819bb","checkpoint","Is exterior sealants installation neat and continuous.",,,,
"8c5daa11-643a-4e6f-800a-3ecee4ce507c","checkpoint","Is sill flashing installed per plans and as detailed in the shop drawings?",,,,
"f727780c-78bf-44bd-8519-9767823f30ba","checkpoint","Are all window and doors working?",,,,
"ec2e60ec-d892-46eb-9a60-bb3b6adee633","checkpoint","Is the joinery free of scratches?",,,,
"b1dd43a6-0363-4d44-8e4e-f0bcd9f41258","checkpoint","Is the joinery clean and tidy?",,,,
"c622a428-43cb-49fd-b26f-67450fb5249f","checkpoint","Proper spacing and clearances are maintained around the window units.",,,,
"ff3a32a3-181d-4527-94e9-9001fc666cab","checkpoint","Fasteners used are correct in type, size, and spacing",,,,
"a62e52fc-2c47-473a-bbf4-b3a8a9526c64","checkpoint","End Caps Installed",,,,
"e9da4a02-bebe-4005-8710-b2311aa9f294","checkpoint","Brackets installed to modules as per Shop Drawings",,,,
"cb7862ec-d66c-4931-b699-ff03f4b0873b","checkpoint","Brackets installed to Box fins as per Shop Drawings",,,,
"13ac8e7c-6272-43cc-88a2-a4d8df023e4d","checkpoint","Box Fin Spacing as per Shop Drawings",,,,
"47e8e4e2-7c32-437a-8ceb-975b01c2bd4e","checkpoint","Box Fin Alignment completed",,,,
"38cb319d-5c2d-4df5-b6d2-ce9508bcc4f5","checkpoint","Frames installed correctly?",,,,
"a2e4ed36-4de3-4cee-9bf2-3c9eae218732","checkpoint","Modules installed correctly?",,,,
"157ed137-de36-4c7a-ad29-c9a2c7320ef4","checkpoint","Drains are not blocked",,,,

"1c3313ac-4d2a-4cec-b449-f9d3487e048d/1","checklist","Centrafix - Install Checklist","","Centrafix - Install Checklist",0,"17aaa68c-6428-4e36-9065-48765e267120"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"d498fc53-ec55-4655-b08c-3ff9ac4af331","checkpoint","Has the window/door installation been completed?",,,,
"82e07eff-f7b7-4367-8ffd-aabc23daaef1","checkpoint","Is Foam Seal installation neat and continuous",,,,
"9fca5786-4696-49cd-a213-76599d31f352","checkpoint","Is sill flashing installed per plans and as detailed in the shop drawings?",,,,
"7db1914c-6b23-45a7-8415-55f86cf5aa51","checkpoint","Are all window and doors working?",,,,
"82756e9b-4df0-4711-b7a8-d16a379becb4","checkpoint","All handles installed correctly?",,,,
"3454ff2e-cc0e-48bc-aaf0-b49294701648","checkpoint","Are all the hardware installed correctly?",,,,
"ddca7be5-ec3a-4582-abd7-c2fdf0c2b422","checkpoint","Is the joinery free of scratches?",,,,
"f2df761c-079a-4374-838d-5c8d78d0d989","checkpoint","Is the joinery clean and tidy?",,,,
"bdf73c9c-a2d9-42b1-a657-75ad951a920c","checkpoint","Are Restrictor Stays fitted(Fully Fixed off & Silent operation)",,,,
"def52f42-bad4-4bb0-84ab-6fdce5b93c5a","checkpoint","Hinge doors and sliding doors - Bungs are fitted (every hole)",,,,
"0c6275c9-a6d7-4c48-979d-9d33308b85ff","checkpoint","Sliding doors - panels are adjusted and locking easily",,,,
"a97aef85-ab72-46a2-b3b5-34fb0b8864d5","checkpoint","Sliding doors - Strikes are adjusted",,,,
"d3e0b9e7-27d9-475b-82b1-6bffe5ef290d","checkpoint","Sliding doors - Anti lift blocks and stops fitted properly",,,,
"3289fbe5-5010-46a7-9ccb-36d19ee6d0e4","checkpoint","Windows open, close, and lock smoothly without excessive force.",,,,
"d0075cfd-29f7-4223-8325-86b21ea5872d","checkpoint","All operable windows have functional hardware (locks, latches, etc.)",,,,
"10451d72-0cae-4fcf-a4e8-fd8e7f632efb","checkpoint","Proper spacing and clearances are maintained around the window units.",,,,
