"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f3bac94e-6ca3-4eac-b07f-b30dec21dafd","","not-started","Job Details","checklist","FALSE","FALSE","Job Details"
"882b096a-7eca-4a6a-8659-cc75a19af15c","","fail","","folder","TRUE","FALSE","Rough In"
"6737db92-fb80-4aff-b7d0-55ecd607922c","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B"
"83def789-99a7-4e98-af60-25c528e65bd4","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1"
"8eb29c31-bd4a-437f-9200-9b23570948e8","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Wall Closure"
"a18bade5-f90d-4212-b697-038de60b728c","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Wall Closure","B101"
"9fc1bbb4-455f-4d28-bb59-c5fe784442e4","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Wall Closure","B106","Sign Off"
"dedf09fa-cd21-4672-960a-2713fcce44fc","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Wall Closure","B107"
"1d6d7276-8039-4d13-b9ce-2480b16004aa","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Wall Closure","B107","Wall Closure Checklist 2 Rough In [P]"
"22e337de-ea1a-4e02-b608-9638ad35d202","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Wall Closure","B107","Sign Off"
"5433abd5-43e0-4dc7-bd9a-abeb8ec733be","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Wall Closure","B108"
"a3555753-166e-4901-bf2d-3120605b7bad","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Wall Closure","B108","Wall Closure Checklist 2 Rough In [P]"
"671311ec-a773-4c4b-b7f6-1b2dd3aa2d5a","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Wall Closure","B108","Sign Off"
"44395d02-fca3-4c95-b262-a8ffc9da06aa","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure"
"5eb56c56-cb4e-4d9b-a716-ac6f7d410b48","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B101"
"a28e93fb-183d-4766-8577-961e31469aaf","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B101","Ceiling Closure Checklist 2 Rough In [Q]"
"8f96c4d5-88db-4c1d-a72c-23bb9a6afa7c","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B101","Sign Off"
"79c17b07-a9b6-4987-9d0d-8c81a4485699","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B102"
"bdd9ed76-b4f8-44b2-9e0f-dde8df237da6","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B102","Ceiling Closure Checklist 2 Rough In [Q]"
"7be650e2-4ebc-4fdd-a74f-9c9cbf3eac49","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B102","Sign Off"
"d87187f4-a927-406e-ad92-86e8410c1960","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B103"
"0bde123f-66b1-4de5-833d-e5b2201c57d9","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B103","Ceiling Closure Checklist 2 Rough In [Q]"
"80e69309-530d-4ad7-b410-25bd912dea4e","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B103","Sign Off"
"b31e931f-940a-4feb-9ec0-da2cd97aba7d","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B104"
"1951c3fb-f617-4117-91a8-49174012d843","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B104","Ceiling Closure Checklist 2 Rough In [Q]"
"f18a403e-dafa-44e1-8fc2-c163d5b43cc1","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B104","Sign Off"
"b19e1274-b543-4116-b229-dfc7181b82cc","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B105"
"04de828f-3023-42d6-a4b5-8f1ee2a79959","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B105","Ceiling Closure Checklist 2 Rough In [Q]"
"1e0fc943-69d3-4293-b71f-fe4226c75adf","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B105","Sign Off"
"0f0192ad-e4eb-4ea7-83af-0ff54585c930","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B106"
"fdd45dbc-5585-410f-9f68-c9caac89cc27","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B106","Ceiling Closure Checklist 2 Rough In [Q]"
"55d42de5-8315-4eab-bb45-eaaf8e870486","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B106","Sign Off"
"bf21bbad-c9b7-40ea-af46-8fb7b7d70074","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B107"
"3edcbe1c-e5b3-454f-af10-207a8fa52473","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B107","Ceiling Closure Checklist 2 Rough In [Q]"
"278111f9-0ef2-4062-a1ae-3c45cf32303f","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B107","Sign Off"
"2eadba20-de24-4512-b69f-b3827657d812","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B108"
"505b0ae0-f359-4cd9-8b46-dc66422f92b5","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B108","Ceiling Closure Checklist 2 Rough In [Q]"
"cc01db91-0a20-44ec-933e-2546720faa05","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Apartment Ceiling Closure","B108","Sign Off"
"af2e10d0-d151-4ae9-b076-b784d87fad3e","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-1","Common Area"
"e218b405-f708-4787-8552-857fd2a38d60","","not-started","Duct Installation Checklist [C]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Common Area","Duct Installation Checklist [C]"
"0d6c6868-b34f-4993-b10b-bac6c88b3bb6","","not-started","Lobby Area [J]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Common Area","Lobby Area [J]"
"2564b1c0-6b1a-4d1e-a57e-0c36214e0ecc","","not-started","Ducting-Common Area [K]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Common Area","Ducting-Common Area [K]"
"076b41f9-b9f2-4e40-aeae-df50235ed755","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-1","Common Area","Sign Off"
"d03e1ca2-7206-493e-b548-813400b10e87","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2"
"dba4acc4-b778-4a3b-9756-1e1ca20887a7","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure"
"fb7bf8e2-b9dc-4f6c-b115-4e13b9da3d49","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B201"
"784e77e9-9987-41c5-8ded-3f2f730014cf","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B201","Wall Closure Checklist 2 Rough In [P]"
"674e8d52-3e3a-4793-902f-7ca5e4f5bf8c","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B201","Sign Off"
"7616ebfe-fefd-4179-8cac-27ff41cff509","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B202"
"eb59152a-cb27-4407-9abe-b005163f830c","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B202","Wall Closure Checklist 2 Rough In [P]"
"760439aa-4668-4a01-bee6-ef558c2029e1","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B202","Sign Off"
"c9efb017-a186-4d5c-82a5-7bd98b751721","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B203"
"0e76e12b-b751-4640-b46e-e088cecfd904","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B203","Wall Closure Checklist 2 Rough In [P]"
"4112fffd-afc3-4546-a4de-f265f17ead7d","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B203","Sign Off"
"d32451cb-5ca1-43cb-9fe7-e5ba47d46bc1","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B204"
"e73983a7-80ab-433c-b812-6f2a3724f116","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B204","Wall Closure Checklist 2 Rough In [P]"
"303bf7d2-9071-4e89-afac-cfab19e1bab0","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B204","Sign Off"
"b6c0161b-279d-413d-b4ce-b5df1c905d92","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B205"
"1cd46469-f085-4502-a2ac-960b6a042b61","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B205","Wall Closure Checklist 2 Rough In [P]"
"820b5df1-ed7d-4a1d-b05f-e8d9bbaa6400","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B205","Sign Off"
"58061335-195e-4d05-acf3-d0183d12731c","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B206"
"ad47cb67-3b25-4433-ae46-ce02fd279b88","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B206","Wall Closure Checklist 2 Rough In [P]"
"cf116242-75c4-4313-b497-6bf230dc66a1","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B206","Sign Off"
"e5ec998b-4641-488c-aca1-d594c4f243fa","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B207"
"208f45d0-0483-4132-906e-7e5b5537500a","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B207","Wall Closure Checklist 2 Rough In [P]"
"d84ee260-9bec-475e-b438-c1125aeb51e7","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B207","Sign Off"
"1ca964f1-f04a-418c-9220-d0f6cff0ce68","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B208"
"25d01c6e-719d-45e6-bff3-25b7b2d2fa69","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B208","Wall Closure Checklist 2 Rough In [P]"
"ee500eca-8013-43dc-a020-2bcdcd688888","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Wall Closure","B208","Sign Off"
"64a59f2f-aa66-48d6-ad23-fac1a44a3fea","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure"
"52c38aaf-21d7-42d7-876d-c06d1327ec9a","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B201"
"eea9ab5a-6da8-4b9d-9d7a-2b75bcde3c1e","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B201","Ceiling Closure Checklist 2 Rough In [Q]"
"8c22ad60-a8c3-45a4-800c-6e3fa5ac8711","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B201","Sign Off"
"128353f7-1afb-4a0c-8054-d1157a3ebf27","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B202"
"3741b20b-3e8c-4aba-8c65-1a304de326d2","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B202","Ceiling Closure Checklist 2 Rough In [Q]"
"efd879f3-45cc-404b-ab95-218fd1b186d5","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B202","Sign Off"
"7bad0961-868f-432b-9c3d-8660834fd3b1","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B203"
"5fa4f049-a7df-49c0-bee5-1ec78754ee6c","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B203","Ceiling Closure Checklist 2 Rough In [Q]"
"cd53bdcd-d64d-4429-bf6c-d854fdb5c6fb","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B203","Sign Off"
"d7847351-1c73-402c-8b30-c95c01e08927","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B204"
"fe044e7d-50d7-4a99-81e6-597ea319cea5","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B204","Ceiling Closure Checklist 2 Rough In [Q]"
"c31b9222-368b-40ef-ab7b-8eb5b8c1db95","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B204","Sign Off"
"b0848603-15dd-4ce6-80a8-5dfcbe4f3504","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B205"
"c72933e3-2cb2-4b1e-ba59-05f99bcff9d2","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B205","Ceiling Closure Checklist 2 Rough In [Q]"
"02f08e6b-d867-418f-ae9e-d111d6781390","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B205","Sign Off"
"ea692344-5fee-4dbe-853c-344e45bc5010","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B206"
"9625b9b4-67bb-455e-9620-cc162bedb9f6","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B206","Ceiling Closure Checklist 2 Rough In [Q]"
"2bfd58de-6cee-46ce-9127-4dfe12ab1676","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B206","Sign Off"
"d9fa0a63-7bf2-4e5c-9f8b-90a23ba4d7f5","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B207"
"be945ff4-a78e-421d-9ca4-df4afd4c01f8","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B207","Ceiling Closure Checklist 2 Rough In [Q]"
"e13a47b3-27c7-4cc4-befe-4beace3f4b7a","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B207","Sign Off"
"2941ec55-c34d-402f-a33e-417bd62355c6","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B208"
"f242d031-b673-49eb-9b80-b3497779c761","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B208","Ceiling Closure Checklist 2 Rough In [Q]"
"68dd6cfd-f12d-4d9f-8d52-6ed0e0375237","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Apartment Ceiling Closure","B208","Sign Off"
"a2b856cb-7c0c-4316-96f8-7657cd19c346","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-2","Common Area"
"bee14f79-1321-4cc5-976e-982ba1db37f1","","not-started","Duct Installation Checklist [C]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Common Area","Duct Installation Checklist [C]"
"50f22577-8607-4bc4-a197-ea249552f364","","not-started","Lobby Area [J]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Common Area","Lobby Area [J]"
"b53e2882-f043-475e-9f8f-254f7a30cbe5","","not-started","Ducting-Common Area [K]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Common Area","Ducting-Common Area [K]"
"d442f5ff-8be1-4424-a638-915cf72b5012","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-2","Common Area","Sign Off"
"5486c6a5-43f8-498c-b740-9aae545b9526","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-3"
"77e0ede5-7038-4d59-8179-9e6de9aa0da3","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure"
"12c19659-baf3-4282-8271-766e5dd1c715","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B301"
"175ac25d-a71f-4965-a5bc-e43bd4ae47be","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B301","Wall Closure Checklist 2 Rough In [P]"
"6687f2ae-9b69-41c6-aaee-0243d628c56b","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B301","Sign Off"
"7bb9f2b5-290b-41af-a811-7531112ca37a","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B302"
"49d50237-382f-43a0-99b0-c9d70d203d3f","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B302","Wall Closure Checklist 2 Rough In [P]"
"90f345e9-1f26-4f2a-a4ef-458fe98d3041","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B302","Sign Off"
"4b303c40-7f5b-4e69-b436-5223390a4ff3","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B303"
"45e0189e-e714-410b-9b5f-e0ad21998cbc","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B303","Wall Closure Checklist 2 Rough In [P]"
"6e884aaa-88bd-44ec-9ea9-57c744548110","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B303","Sign Off"
"fe0c10ac-6157-4794-98f6-13aecadf14be","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B304"
"cfe44fa3-81e0-424c-bbae-98bb199a47df","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B304","Wall Closure Checklist 2 Rough In [P]"
"ebd5fd87-7ad9-45a4-89e6-80b21c0cb394","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B304","Sign Off"
"e2e20054-bc6d-4212-a205-d08713b7f89e","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B305"
"aea4ec79-f083-404c-8fd0-1edd43a268db","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B305","Living"
"ecde7343-6c25-43c3-b32c-9a81cf3619e0","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B305","Living","Wall Closure Checklist 2 Rough In [P]"
"713f35c5-f998-4b2d-a8cd-281076d4600e","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B305","Living","Wall Closure Checklist 1 Rough In [A]"
"2a777c29-9211-48c3-aa7d-e5695a84e10d","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B305","Living","Sign Off"
"5dbb7e15-ac5a-456f-a638-ad25a54720bc","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B305","Bedrooms"
"affe2de2-027a-4194-805e-c936c86b1802","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B305","Bedrooms","Wall Closure Checklist 2 Rough In [P]"
"2757cb55-f721-409c-a028-04615d3eb4f9","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B305","Bedrooms","Wall Closure Checklist 1 Rough In [A]"
"35eb59cb-f31a-443f-99de-9c5c5085f320","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Wall Closure","B305","Bedrooms","Sign Off"
"2adf8d20-2462-4436-833c-4e10d74b1891","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-B","Level-3","Apartment Ceiling Closure"
