Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Access Areas,,,,,
,Scope,,,,
,Rows,,,,
,,Access Areas,dynamic,Access Areas,
,Columns,,,,
,,Power,,Power,
,,Data,,Data,
,,Hard Entry,,Hard Entry,
,,Soft Entry,,Soft Entry,
,,Nested Entry,,Nested Entry,
,,Nested Exit,,Nested Exit,
,,Co Mingle Lane,,Co Mingle Lane,
,,Exit,,Exit,
,,,,,
APM Locations,,,,,
,Scope,,,,
,Rows,,,,
,,APM Locations,dynamic,APM Locations,
,Columns,,,,
,,Cash & Card,,Cash & Card,
,,Power,,Power,
,,Data,,Data,
