resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Access Areas,,,,,,,
,step,,,,,Access 1,,,,,,
,step,,,,,,Exit 201,,,,,
Exit,checklist,,,,,,,Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Exit 202,,,,,
Exit,checklist,,,,,,,Exit,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Soft Entry 101,,,,,
Soft Entry,checklist,,,,,,,Soft Entry,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Soft Entry 102,,,,,
Soft Entry,checklist,,,,,,,Soft Entry,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,Access 2,,,,,,
,step,,,,,,Nested Entry 301,,,,,
Nested Entry,checklist,,,,,,,Nested Entry,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Nested Exit 302,,,,,
Nested Exit,checklist,,,,,,,Nested Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,Access 3,,,,,,
,step,,,,,,Exit 203,,,,,
Exit,checklist,,,,,,,Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Exit 204,,,,,
Exit,checklist,,,,,,,Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Exit 205,,,,,
Exit,checklist,,,,,,,Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Soft Entry 103,,,,,
Soft Entry,checklist,,,,,,,Soft Entry,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Soft Entry 104,,,,,
Soft Entry,checklist,,,,,,,Soft Entry,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,Access 4,,,,,,
,step,,,,,,Exit 206,,,,,
Exit,checklist,,,,,,,Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,Access 5,,,,,,
,step,,,,,,Exit 207,,,,,
Exit,checklist,,,,,,,Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Exit 208,,,,,
Exit,checklist,,,,,,,Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Exit 209,,,,,
Exit,checklist,,,,,,,Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Soft Entry 105,,,,,
Soft Entry,checklist,,,,,,,Soft Entry,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Soft Entry 106,,,,,
Soft Entry,checklist,,,,,,,Soft Entry,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,Access 6,,,,,,
,step,,,,,,Nested Exit 305,,,,,
Nested Exit,checklist,,,,,,,Nested Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Nested Exit 306,,,,,
Nested Exit,checklist,,,,,,,Nested Exit,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,Access 7,,,,,,
,step,,,,,,Nested Entry 303,,,,,
Nested Entry,checklist,,,,,,,Nested Entry,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
,step,,,,,,Nested Entry 304,,,,,
Nested Entry,checklist,,,,,,,Nested Entry,,,,
General Power Installation,checklist,,,,,,,Power,,,,
Data Network Cable Installation,checklist,,,,,,,Data,,,,
