Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Detailed Progress Matrix (Level 1),,,,,,,
,Scope,,,site qa,,,
,Rows,,,,,,
,,Level 1,grouping,level 1,,,
,,Circle,grouping,circle,,,
,,L01-001,,l01-001,site qa,circle,level 1
,,L01-002,,l01-002,site qa,circle,level 1
,,L01-003,,l01-003,site qa,circle,level 1
,,L01-004,,site qa,circle,l01-004,level 1
,,L01-005,,site qa,l01-005,circle,level 1
,,L01-010,,site qa,circle,level 1,l01-010
,,L01-011,,l01-011,site qa,circle,level 1
,,L01-012,,l01-012,site qa,circle,level 1
,,L01-013,,l01-013,site qa,circle,level 1
,,L01-014,,l01-014,site qa,circle,level 1
,,L01-041,,site qa,l01-041,circle,level 1
,,L01-042,,site qa,circle,level 1,l01-042
,,L01-043,,site qa,circle,level 1,l01-043
,,L01-044,,l01-044,site qa,circle,level 1
,,L01-049,,site qa,l01-049,circle,level 1
,,L01-050,,l01-050,site qa,circle,level 1
,,L01-051,,site qa,circle,l01-051,level 1
,,L01-052,,site qa,l01-052,circle,level 1
,,L01-053,,site qa,circle,level 1,l01-053
,,L01-054,,site qa,circle,level 1,l01-054
,,L01-055,,l01-055,site qa,circle,level 1
,,L01-056,,l01-056,site qa,circle,level 1
,,L01-057,,l01-057,site qa,circle,level 1
,,L01-058,,l01-058,site qa,circle,level 1
,,L01-059,,site qa,circle,l01-059,level 1
,,L01-060,,site qa,l01-060,circle,level 1
,,L01-061,,l01-061,site qa,circle,level 1
,,L01-062,,site qa,circle,l01-062,level 1
,,L01-063,,site qa,l01-063,circle,level 1
,,L01-068,,l01-068,site qa,circle,level 1
,,L01-069,,l01-069,site qa,circle,level 1
,,L01-070,,l01-070,site qa,circle,level 1
,,L01-071,,site qa,l01-071,circle,level 1
,,L01-072,,l01-072,site qa,circle,level 1
,,L01-073,,site qa,circle,l01-073,level 1
,,L01-074,,site qa,l01-074,circle,level 1
,,L01-075,,site qa,circle,level 1,l01-075
,,L01-076,,site qa,circle,level 1,l01-076
,,L01-077,,l01-077,site qa,circle,level 1
,,L01-078,,l01-078,site qa,circle,level 1
,,L01-079,,l01-079,site qa,circle,level 1
,,L01-080,,l01-080,site qa,circle,level 1
,,L01-081,,l01-081,site qa,circle,level 1
,,L01-082,,site qa,l01-082,circle,level 1
,,L01-083,,l01-083,site qa,circle,level 1
,,L01-084,,site qa,circle,l01-084,level 1
,,L01-085,,site qa,l01-085,circle,level 1
,,L01-086,,site qa,circle,level 1,l01-086
,,L01-087,,site qa,circle,level 1,l01-087
,,L01-088,,l01-088,site qa,circle,level 1
,,L01-089,,l01-089,site qa,circle,level 1
,,L01-090,,site qa,circle,level 1,l01-090
,,L01-091,,l01-091,site qa,circle,level 1
,,L01-092,,l01-092,site qa,circle,level 1
,,L01-093,,site qa,l01-093,circle,level 1
,,L01-094,,l01-094,site qa,circle,level 1
,,L01-095,,site qa,circle,l01-095,level 1
