"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c98cd56e-fa8c-4e19-9090-c4f4a06a568c","","folder-normal","","","step","TRUE","FALSE","Interior QA"
"dcd5ab99-8801-4d4f-815f-aaa1c3cbb266","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A"
"8d63a73f-10bf-4def-88f8-19a3b72eac05","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 1"
"49bc9105-a185-4a70-a9d4-94ddad0c8ecd","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 2"
"8f19179b-53f9-41b6-aa90-e76c0430d640","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 3"
"d5fccba2-27b3-4b79-af7f-f2ffc6b0e181","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 4"
"0e29166b-25df-4a93-8b3d-90218e3d8e5f","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 5"
"656b62d3-6cff-4f72-9411-f2c87c0a3818","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 6"
"b030d26d-57be-4225-bfd0-ec05bb37419e","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 7"
"f91455de-3620-464b-a112-0f3ab33726bf","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 8"
"0e9822a9-d536-4743-874c-79024b558c78","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 9"
"5985caf4-e90b-4140-8214-f634f482f58c","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 9","QA - Alberton"
"6fe1ffcd-565b-4f3f-bf86-7b0fded053fe","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 9","Level 2 Checklist"
"227f61b1-4179-4d80-8542-920a0a33ca5f","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 10"
"00516f0a-c599-46d8-a4b8-7b227b20c86a","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 10","QA - Alberton"
"545df883-be10-490b-b6aa-7038063a260a","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 10","Level 2 Checklist"
"449eaeeb-210b-4a3c-920b-7ecdb90102e9","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 11"
"fd56265c-7217-4aa2-9846-55fefbe097aa","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 11","QA - Alberton"
"1c4ccc04-68d3-4b20-ad68-d9e5ec15634e","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 11","Level 2 Checklist"
"4431713f-16f3-4b89-ad16-e5c8f1e21f30","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 12"
"fb927b5a-01fb-49eb-9444-82ac288ae7d3","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 12","QA - Alberton"
"76744ae5-f84c-4a0e-992b-68c81fb7c430","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 12","Level 2 Checklist"
"5f403583-1242-4654-a559-b888a7a70b5c","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 13"
"66aaaa27-1bb5-4a75-badd-a1d498ef18e5","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 13","QA - Alberton"
"b394e73b-f0bd-4f57-9710-465d245cf885","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 13","Level 2 Checklist"
"fcbaa6bc-e312-4294-8f82-ec008ac938f3","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 14"
"ac30361c-57bd-4eb2-ba96-808a53034142","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 14","QA - Alberton"
"094acdaf-0014-4991-9a89-36a98580216e","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 14","Level 2 Checklist"
"9c4d8e56-08ae-450b-9796-e754161d4c0c","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 15"
"1dd06095-b2f0-43df-8fe4-150e0856560e","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 15","QA - Alberton"
"b3a4bd64-fc5a-4c91-bd1f-c8e6199d62bb","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 15","Level 2 Checklist"
"4a75fffc-37e6-46b7-86b1-0e827996b944","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 16"
"99900daa-25b0-48c0-9b11-38cb3a2b6563","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 16","QA - Alberton"
"e5220d48-9ec4-45d4-ba48-0aefb06dcc16","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 16","Level 2 Checklist"
"b7fc7377-a4a1-43f0-b90d-61618c1dac86","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 17"
"7755c588-af9a-498f-862a-39f76d48c81c","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 17","QA - Alberton"
"a513647e-6166-4e8e-87ce-1139bbb132b4","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 17","Level 2 Checklist"
"ed9e339d-cd8d-43b8-8a74-0516099b93a3","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 18"
"ca516a5e-440f-41c1-8233-4399b965b31b","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 18","QA - Alberton"
"2f4e224e-3d3d-4e4a-897b-0015323a393a","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 18","Level 2 Checklist"
"2f8d24f8-b054-43e0-82f0-c9e481382f95","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 19"
"15e0c408-0aa3-4d48-8f71-ffee6926cf25","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 19","QA - Alberton"
"82e045ec-9f23-4eec-bd9b-18e0d5567d65","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 19","Level 2 Checklist"
"0a1f7d51-fc90-46d5-a5a5-e25bd6296d5b","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 20"
"9d807dd1-fdde-4822-b2fa-f3c4c6029ff0","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 20","QA - Alberton"
"8df8203a-4f49-4504-ab65-edd73a89af6b","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 20","Level 2 Checklist"
"a0836b3c-5948-4a60-afe1-c914c0236a50","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 21"
"ac7c1b1c-8669-473a-8eef-9b42399a2df4","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 21","QA - Alberton"
"96cb841f-b5fd-4020-8e1a-3390568d9572","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 21","Level 2 Checklist"
"a9e53136-4bff-4075-b45f-7b030c48df9a","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 22"
"2e5cb71b-dea7-46d7-91a6-39d738b5d122","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 22","QA - Alberton"
"1a72db54-5e68-4282-981a-ab1df1bd61ff","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 22","Level 2 Checklist"
"da266df7-ac96-4c32-bca7-4df56b390670","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 23"
"1ec65443-51cb-480a-80c1-c9af37539b50","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 23","QA - Alberton"
"d34b5799-fb6d-4b10-b601-a440732693b8","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 23","Level 2 Checklist"
"08d71db3-7f29-49a4-8f66-fa61666d4dae","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 24"
"9e7ea074-2cfa-40ae-8522-a6b082aef2d7","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 24","QA - Alberton"
"15460925-c40f-486f-b8d6-e5b881aa4317","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 24","Level 2 Checklist"
"5bd8d087-37b5-4279-8d1e-d0729cd50e0b","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block A","House 25"
"bb16af67-a2a3-40ee-ab2f-61666df29cf8","","checklist-flat","","QA - Alberton","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 25","QA - Alberton"
"4ec21fbd-4512-4bdf-a1f0-43073d853c19","","checklist-flat","","Level 2 Checklist","checklist-flat","FALSE","FALSE","Interior QA","Block A","House 25","Level 2 Checklist"
"9d56188c-2e4a-4665-bde4-e91997ec93da","","folder-normal","","","step","TRUE","FALSE","Interior QA","Building B"
"a92cc938-b528-4e7d-83ce-2f21f6bf475a","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 26"
"02b87b25-63e6-4875-a38f-e623dd6c5f12","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 27"
"eddd4f1f-f8c4-4d31-a112-e88d71912d57","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 28"
"1f31d051-d8cf-46af-bd5e-918517ccc5a9","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 29"
"d0d06f26-9d60-4d95-90a2-c20df3a6d30d","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 30"
"f201f5ce-7a72-4f1a-85ef-00164ce3dd60","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 31"
"2f898489-4522-4890-bef5-af9a8869a4c4","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 32"
"aa794b11-923c-477b-8113-fc8961be3a1e","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 33"
"72dbd1d5-d341-4738-a21e-b0edc2f4f748","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 34"
"3a1eb666-20d3-4945-9c9e-5c792c89f4cf","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 35"
"ab830f40-2062-47a9-92bd-9adc18e30ef1","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 36"
"ba5cd0ff-ed0c-4ec9-995a-844293f2aa7f","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 37"
"0d6da1b4-1532-413b-89ff-1b0fb5185606","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 38"
"5844a8bb-985a-4fe8-9a0b-a217446a4480","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 39"
"5c6a446f-1ed8-4db7-95ef-b57e9d2fe700","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 40"
"dd8a9e9b-cf0c-4f97-b078-a97e98f6fe4f","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 41"
"80adec8a-4332-4e83-b3ab-d9aef640dc60","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 42"
"21eda96a-628c-4392-ab66-e1dd79400a8e","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 43"
"82a2577f-68dd-4ce5-ba7c-afd6a0da44bb","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 44"
"c4eb3ef4-93db-45cd-a983-0847b82df491","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","House 45"
"e22290d9-d12f-4303-b09e-2b4a3dce5b90","","checklist-flat","","SYS - QA - Alberton V0","checklist-flat","FALSE","FALSE","Interior QA","Building B","Windows"
"50ac5459-7c4f-4a9f-a267-f28f1b977bee","","folder-normal","","","step","TRUE","FALSE","Interior QA","Block C"
