Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
1b574b4d-e1b5-45f2-8814-68c71a65b87e,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T250,Low Level,Acoustic Plasterboard Ceilings,,
78793a76-2179-4cca-9879-d3afb464e852,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T250,Level 1,Acoustic Plasterboard Ceilings,,
f70fab88-2213-44a6-bf00-6c060ef18370,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Stair 1,Acoustic Plasterboard Ceilings,,
1cb0f6d3-5923-420d-93d0-912aecc6b65d,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Stair 2,Acoustic Plasterboard Ceilings,,
4023575b-684d-4b01-97ab-4a32b8ee062d,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Stair 3,Acoustic Plasterboard Ceilings,,
b3f55d63-909e-43f0-a94b-5f50334b2778,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Stair 4,Acoustic Plasterboard Ceilings,,
122744b6-de57-42ce-ada8-a1823f200d40,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,Level 2,Zone 1,Acoustic Plasterboard Ceilings,,
54e98978-c886-4439-80a5-463c7980af79,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T250,Ground,LG.PF.01,Acoustic Plasterboard Ceilings,
9ac0abaf-092d-46fa-9a4f-c69018a9d2ab,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T250,Ground,LG.PF.04,Acoustic Plasterboard Ceilings,
7b894284-c778-463b-8dab-f5df1d324f9b,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T250,Ground,L2.SS.02,Acoustic Plasterboard Ceilings,
57df06ec-bb49-4bc2-8822-2fdd94f06301,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T250,Level 2,L2.PC.03,Acoustic Plasterboard Ceilings,
46bf5e52-9834-4240-a62e-7a75a156a87f,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T250,Level 2,L2.PF.06,Acoustic Plasterboard Ceilings,
22fb5204-d32d-477a-87c5-fca311a31c3a,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T250,Level 2,L2.SS.01,Acoustic Plasterboard Ceilings,
69a89e7b-85d1-425f-aa9c-d8cb0abfae45,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,High level,L4.SS.03,Acoustic Plasterboard Ceilings,
4ea32783-59d2-426b-a960-2db25aaa3454,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,High level,L4.SS.04,Acoustic Plasterboard Ceilings,
cced6a7c-375f-47b2-b325-7bfe62a3d093,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,High level,L4.SS.05,Acoustic Plasterboard Ceilings,
105d1e3b-014d-4d32-982e-89f0ccad9eca,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,High level,L4.SS.06,Acoustic Plasterboard Ceilings,
f67fa50e-7cb4-4f4e-8a09-0012616b096e,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Substage,LG.SSS.01,Acoustic Plasterboard Ceilings,
5cf27411-784c-41e3-b866-2b171e53153c,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Substage,LG.SSS.02,Acoustic Plasterboard Ceilings,
61b356a8-fa78-4e88-aad9-aa41fed6906d,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Substage,LG.SSS.03,Acoustic Plasterboard Ceilings,
40a9b307-e992-47bb-9d62-0280d178fe4d,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Substage,LG.SSS.04,Acoustic Plasterboard Ceilings,
d970f44e-e067-4969-9910-d8479c1b5c6b,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Level 1 Stage,L1.PF.02,Acoustic Plasterboard Ceilings,
539234b8-5d4b-4194-81fd-e0ba36be1194,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Level 1 Stage,L1S.PF.01,Acoustic Plasterboard Ceilings,
5164c01d-8554-41e9-a3a8-888dcda0a71d,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Level 1 Stage,L1S.PF.02,Acoustic Plasterboard Ceilings,
da56fc7f-8c71-4378-a63f-644ccee95a69,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Level 1 Stage,L1S.PF.03,Acoustic Plasterboard Ceilings,
f3b53866-6c7f-4526-9e61-eaf4aed61601,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Level 1 Stage,L1S.PF.04,Acoustic Plasterboard Ceilings,
415a6dcf-03f8-4865-a2c8-d44da2caa8dc,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Level 1 Stage,L1S.PF.05,Acoustic Plasterboard Ceilings,
e535ae6e-8fe3-495c-a12c-1e0d98d8e448,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Level 1 Stage,L1S.PF.06,Acoustic Plasterboard Ceilings,
fd240bbd-af33-4eae-983b-3ee8be77da1e,,checklist-flat,not-started,354b863b353add39cc3afc739899f616b4b8a0c95c3007edd99d2ce1a1c17067,checklist-flat,FALSE,FALSE,Site QA,T500,Level 2 Balcony,L2.PF.01,Acoustic Plasterboard Ceilings,
