Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
,,Building North - Level 7 - CAV,dynamic,CAV,Level 7,Building North,Pre-commissioning QA
,,Building North - Level 7 - Coil,dynamic,Coil,Level 7,Building North,Pre-commissioning QA
,,Building North - Level 7 - Humid,dynamic,Humid,Level 7,Building North,Pre-commissioning QA
,,Building North - Level 7 - VAV,dynamic,VAV,Level 7,Building North,Pre-commissioning QA
,,Building North - Level 8 - Chiller,dynamic,Chiller,Level 8,Building North,Pre-commissioning QA
,,Building North - Level 8 - Fans,dynamic,Fans,Level 8,Building North,Pre-commissioning QA
,,Building North - Level 8 - VRF,dynamic,VRF,Level 8,Building North,Pre-commissioning QA
,,Building North - Level 8 - CAV,dynamic,CAV,Level 8,Building North,Pre-commissioning QA
,,Building North - Level 5 - Chilled Beams,dynamic,Chilled Beams,Level 5,Building North,Pre-commissioning QA
,,Building North - Level 5 - VAV,dynamic,VAV,Level 5,Building North,Pre-commissioning QA
,,Building North - Level 5 - VRF,dynamic,VRF,Level 5,Building North,Pre-commissioning QA
,,Building North - Level 5 - Pump,dynamic,Pump,Level 5,Building North,Pre-commissioning QA
,,Atrium - Level 1 - VRF,dynamic,VRF,Level 1,Atrium,Pre-commissioning QA
,,Atrium - Level 2 - VRF,dynamic,VRF,Level 2,Atrium,Pre-commissioning QA
,,Atrium - Level 3 - VAV,dynamic,VAV,Level 3,Atrium,Pre-commissioning QA
,,Atrium - Level 3 - VRF,dynamic,VRF,Level 3,Atrium,Pre-commissioning QA
,,Atrium - Level 3 - CAV,dynamic,CAV,Level 3,Atrium,Pre-commissioning QA
,,Atrium - Level 3 - Fans,dynamic,Fans,Level 3,Atrium,Pre-commissioning QA
,,Atrium - Level 4 - Pump,dynamic,Pump,Level 4,Atrium,Pre-commissioning QA
,Columns,,,,,,
,,Pre Commissioning,,Pre Commissioning,,,
,,Fans - Pre Commissioning,,Fans - Pre Commissioning,,,
,,Chilled Beams - Pre Comissioning,,Chilled Beams - Pre Comissioning,,,
,,VAV / CAV - Pre Commissioning ,,VAV / CAV - Pre Commissioning ,,,
,,VRF - Pre Commissioning ,,VRF - Pre Commissioning ,,,
,,Pump - Pre Commissioning,,Pump - Pre Commissioning,,,
