"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6cd578fe-9188-4d3e-a32f-5eabae7a5aca","","folder-normal","not-started","","step","TRUE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 3"
"7d4239c8-1934-4cdb-94f7-7143244056d4","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 3","Intermediate/ Corner and End Plate 8"
"d98d9d86-eaba-481d-b8b3-6913a45c954c","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 3","Intermediate/ Corner and End Plate 1"
"97c1faf8-fc85-4014-9a58-d581a4777012","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 3","Intermediate/ Corner and End Plate 2"
"8dd142e8-adff-424b-9bf8-996bc38238a3","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 3","Intermediate/ Corner and End Plate 3"
"5028fa57-90df-42d1-94b9-e0480c763f99","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 3","Intermediate/ Corner and End Plate 4"
"9c89a460-4e96-4d81-ba23-13605ee2b6f1","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 3","Intermediate/ Corner and End Plate 5"
"fe82c23c-4e91-4f55-b274-709348663466","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 3","Intermediate/ Corner and End Plate 6"
"a5cb874d-942b-4064-8ab2-bfe3ffce5043","","folder-normal","not-started","","step","TRUE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4"
"82aaad72-5a4b-40c5-af10-0fd0592e5c0d","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4","Intermediate/ Corner and End Plate 7"
"96683f55-dfe3-4ee2-b59c-44374b250881","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4","Intermediate/ Corner and End Plate 1"
"cf749e7f-9f06-4ae2-967f-5be4b5ee1cb2","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4","Intermediate/ Corner and End Plate 2"
"09d8a666-0cd5-44e2-9d4e-2c7e2dacb893","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4","Intermediate/ Corner and End Plate 3"
"eb31f3b3-1ced-4d28-a6da-16ab7abbbcd9","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4","Intermediate/ Corner and End Plate 4"
"557a98a6-25f4-4002-94fd-4bb2a2e98442","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4","Intermediate/ Corner and End Plate 5"
"8c62ff93-c58b-496b-8a76-4304b2792caf","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4","Intermediate/ Corner and End Plate 6"
"8150d861-3a4c-4bfe-88df-1e74eb7e9611","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4","Intermediate/ Corner and End Plate 7"
"f0d0e698-6f34-4ec7-a91b-88604708b19d","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4","Intermediate/ Corner and End Plate 8"
"aa722575-4387-4f9f-8a47-7591b0fb3598","","checklist-flat","not-started","Intermediate/ Corner and End Plate Installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Intermediate/ Corner and End Plates","Static Line 4","Intermediate/ Corner and End Plate 10"
"98ba9609-9b41-452b-9ec6-b7124ec13fde","","folder-normal","not-started","","step","TRUE","FALSE","B03D","Static lines"
"61e88b23-baf3-4454-83bb-0f96aef49e3e","","checklist-flat","not-started","Static line installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Static lines","Static line 1"
"11e68e52-ba1f-48cb-b5bf-08a1b2d65695","","checklist-flat","not-started","Static line installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Static lines","Static line 2"
"ae353ebb-179a-4787-ade8-e5ccb8fd958a","","checklist-flat","not-started","Static line installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Static lines","Static line 3"
"17f3cbd4-5ade-416b-8919-f89c41056dd2","","checklist-flat","not-started","Static line installation - Warm Roof","checklist-flat","FALSE","FALSE","B03D","Static lines","Static line 3"
"bd79c7c8-f4af-4d97-a2f9-b4d07899a204","","checklist-flat","not-started","Handover documents","checklist-flat","FALSE","FALSE","B03D","Handover documents"
