"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b63fa357-b0e6-4f84-911a-3308766e8586","","folder-normal","work-in-progress","","step","TRUE","FALSE","C1001 - SH2 North - Recovery - 0483 - 0 to 5km"
"3c451c82-540c-46c0-9b81-ad947b4d3c7b","","checklist-flat","not-started","ITP - Waikare Gorge Descent - C1603A - Bored Pile","checklist-flat","FALSE","FALSE","C1603 - SH2 North - Recovery - WAIKARI GORGE - RS0577/10 to 15km","C1603D - Waikare Gorge Descent Retaining Wall","ITP - Waikare Gorge Descent - C1603A - Bored Pile"
"1c287d65-1b61-48cc-b1e1-4c307bf1be0a","","checklist-flat","not-started","ITP - Waikare Gorge Descent - C1603A - Ground Anchor","checklist-flat","FALSE","FALSE","C1603 - SH2 North - Recovery - WAIKARI GORGE - RS0577/10 to 15km","C1603D - Waikare Gorge Descent Retaining Wall","ITP - Waikare Gorge Descent - C1603A - Ground Anchor"
"93632cbe-5ee1-4f93-9c68-6f1ef50639c6","","checklist-flat","not-started","ITP - Waikare Gorge Descent - C1603A - Retaining Wall & Backfill","checklist-flat","FALSE","FALSE","C1603 - SH2 North - Recovery - WAIKARI GORGE - RS0577/10 to 15km","C1603D - Waikare Gorge Descent Retaining Wall","ITP - Waikare Gorge Descent - C1603A - Retaining Wall & Backfill"
"243d09e7-27aa-4dd0-9550-7179f2a20944","","checklist-sectioned","not-started","CS-4011 - Bored Pile Record (to be used in conjunction with WTPA-CS-4083)","checklist","FALSE","FALSE","C1603 - SH2 North - Recovery - WAIKARI GORGE - RS0577/10 to 15km","C1603D - Waikare Gorge Descent Retaining Wall","CS-4011 - Bored Pile Record (to be used in conjunction with WTPA-CS-4083)"
"ff917d27-28fd-457e-bfa3-2fb6086ce40c","","checklist-sectioned","not-started","CS-4083 - Bored Piling Inspection (to be used in conjunction with CS-4011)","checklist","FALSE","FALSE","C1603 - SH2 North - Recovery - WAIKARI GORGE - RS0577/10 to 15km","C1603D - Waikare Gorge Descent Retaining Wall","CS-4083 - Bored Piling Inspection (to be used in conjunction with CS-4011)"
"a3d9d8a2-aab3-4a79-ba59-17a5a924e7ee","","checklist-flat","not-applicable","CS-4029 - Concrete Pump - Permit to Pump","checklist-flat","FALSE","FALSE","C1603 - SH2 North - Recovery - WAIKARI GORGE - RS0577/10 to 15km","C1603D - Waikare Gorge Descent Retaining Wall","CS-4029 - Concrete Pump - Permit to Pump"
"f554684c-c858-40dd-96ff-176d118d07c7","","checklist-sectioned","not-started","CS-4002 - Concrete Pump Operator","checklist","FALSE","FALSE","C1603 - SH2 North - Recovery - WAIKARI GORGE - RS0577/10 to 15km","C1603D - Waikare Gorge Descent Retaining Wall","CS-4002 - Concrete Pump Operator"
"0b5b1ecb-d251-42a1-8135-3e23e352be40","","checklist-sectioned","not-started","CS-4090 - Utilities Check Sheet","checklist","FALSE","FALSE","C1603 - SH2 North - Recovery - WAIKARI GORGE - RS0577/10 to 15km","C1603D - Waikare Gorge Descent Retaining Wall","CS-4090 - Utilities Check Sheet"
"bf2e35fb-d689-4467-a1bb-6460ead6eda0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","C1702 - SH2 North - Recovery - 0592 - 5 to 10km"
"15ead7a1-9374-4d62-83c0-eb69b8dd221d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","C1702 - SH2 North - Recovery - 0592 - 5 to 10km","C1702A - Culvert 31 Scouring"
"df3ccfff-1cad-47ee-bc22-410d629c7ecd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","C1703 - SH2 North - Recovery SANDY CREEK - RS0592/RP10 to 15km"
"887fc727-47d3-4b7c-8764-8640a8e9c85f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","C1703 - SH2 North - Recovery SANDY CREEK - RS0592/RP10 to 15km","C1703A - Sandy Creek 1"
"b9556a83-6389-4794-b83b-ea0c3eba6e1e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","C1703 - SH2 North - Recovery SANDY CREEK - RS0592/RP10 to 15km","C1703B - Sandy Creek 2"
"a39d5cb5-3a80-4308-91cd-0979226b1e39","","folder-normal","no-status-not-started","","step","TRUE","FALSE","C1703 - SH2 North - Recovery SANDY CREEK - RS0592/RP10 to 15km","C1703C - Mautaua Slip"
