"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"79ef82df-97e8-4952-8d90-cb3ae0318470","","folder-normal","","","step","TRUE","FALSE","Site QA"
"bd58ba27-c80b-44e0-b75d-ba9c17c3a72a","","folder-normal","","","step","TRUE","FALSE","Site QA","Site plan cabling"
"89dc18a1-9132-4480-bb81-309c6ef9021b","","checklist-flat","","ITR No. 33. Installing Underground Services (Electrical)","checklist-flat","FALSE","FALSE","Site QA","Site plan cabling","Under Grounds Services - Electrical"
"037f9730-4c7e-4911-82c1-715632c6af7d","","checklist-flat","","ITR No. 33C. Installing Underground Services (Comms)","checklist-flat","FALSE","FALSE","Site QA","Site plan cabling","Under Grounds Services - Comms"
"b63f5ecc-bd6c-452e-8cf0-95f340e77f39","","checklist-flat","","ITR No. 05 Rough in","checklist-flat","FALSE","FALSE","Site QA","Site plan cabling","Rough In"
"75955cf5-79c7-425f-994b-ecb4b4d6ef38","","checklist-flat","","ITP No. 07 Structured Cabling Rough In","checklist-flat","FALSE","FALSE","Site QA","Site plan cabling","Cabling"
"13564469-3a90-4974-8712-b6805ee227c4","","checklist-flat","","ITR No. 34 Installing Light Pole Cages","checklist-flat","FALSE","FALSE","Site QA","Site plan cabling","Light Poles"
"4c3cfc3b-fb56-4787-8ac4-6543e63e69b6","","folder-normal","","","step","TRUE","FALSE","Site QA","Temp Boards"
"f0067fcd-bde8-48c3-bdab-852280092f79","","folder-normal","","","step","TRUE","FALSE","Site QA","Temp Boards","Basement"
"075bbada-9aa3-4720-87ff-e4564ae86804","","checklist-flat","","ITP No. 19 Installation of Temporary Power Board","checklist-flat","FALSE","FALSE","Site QA","Temp Boards","Basement","Zone 1"
"0eecbdfe-f456-498d-9234-c7f85a7b539a","","checklist-flat","","ITP No. 19 Installation of Temporary Power Board","checklist-flat","FALSE","FALSE","Site QA","Temp Boards","Basement","Zone 2"
"b61ececd-c909-4884-b9a8-e8471e7a1b3a","","checklist-flat","","ITP No. 19 Installation of Temporary Power Board","checklist-flat","FALSE","FALSE","Site QA","Temp Boards","Basement","Zone 3"
"4f339086-c9f1-4c23-8a1e-fcf0ad68f86b","","folder-normal","","","step","TRUE","FALSE","Site QA","Temp Boards","Ground"
"0595a298-2266-4955-9445-9842ea3a942e","","checklist-flat","","ITP No. 19 Installation of Temporary Power Board","checklist-flat","FALSE","FALSE","Site QA","Temp Boards","Ground","Zone 1"
"8985e096-aba1-4249-903f-58ac2648e110","","checklist-flat","","ITP No. 19 Installation of Temporary Power Board","checklist-flat","FALSE","FALSE","Site QA","Temp Boards","Ground","Zone 2"
"d0d9a39f-000f-4129-b679-0fe326848145","","checklist-flat","","ITP No. 19 Installation of Temporary Power Board","checklist-flat","FALSE","FALSE","Site QA","Temp Boards","Ground","Zone 3"
"d965233e-1bef-4fba-9421-cba7f8817883","","folder-normal","","","step","TRUE","FALSE","Site QA","Temp Boards","Level 1"
"0ce8c622-802a-48f7-8817-532ce1b0cce0","","checklist-flat","","ITP No. 19 Installation of Temporary Power Board","checklist-flat","FALSE","FALSE","Site QA","Temp Boards","Level 1","Zone 1"
"3b47be20-c1b3-4d18-8b78-d607afbec99e","","checklist-flat","","ITP No. 19 Installation of Temporary Power Board","checklist-flat","FALSE","FALSE","Site QA","Temp Boards","Level 1","Zone 2"
"22782ac5-c193-4bb5-a0e8-f2637dc13c99","","checklist-flat","","ITP No. 19 Installation of Temporary Power Board","checklist-flat","FALSE","FALSE","Site QA","Temp Boards","Level 1","Zone 3"
"7955b536-ea46-4244-ab18-a3dd2bcbddd0","","folder-normal","","","step","TRUE","FALSE","Site QA","Temp Lighting"
"0c7720c9-28b4-44b6-9f92-817d786eebd6","","folder-normal","","","step","TRUE","FALSE","Site QA","Temp Lighting","Basement"
"7ada08d0-23da-4cfe-a205-31161ccea95d","","checklist-flat","","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist-flat","FALSE","FALSE","Site QA","Temp Lighting","Basement","Zone 1"
"4daa6c08-db1c-496d-b41a-d6c407ef4a17","","checklist-flat","","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist-flat","FALSE","FALSE","Site QA","Temp Lighting","Basement","Zone 2"
"2541f963-d5f4-4542-b500-47f5d753dcf8","","checklist-flat","","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist-flat","FALSE","FALSE","Site QA","Temp Lighting","Basement","Zone 3"
"0252decd-3b2d-490c-900c-3c8389749c63","","folder-normal","","","step","TRUE","FALSE","Site QA","Temp Lighting","Ground"
"a3561b59-faba-467b-9fad-6f4a296f41d7","","checklist-flat","","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist-flat","FALSE","FALSE","Site QA","Temp Lighting","Ground","Zone 1"
"47a2d4f3-5462-4f6a-ae23-01808ec40e04","","checklist-flat","","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist-flat","FALSE","FALSE","Site QA","Temp Lighting","Ground","Zone 2"
"181cd17d-332c-461d-b2f4-2b415a682f3e","","checklist-flat","","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist-flat","FALSE","FALSE","Site QA","Temp Lighting","Ground","Zone 3"
"9d567bf1-71d1-4d84-9885-404783d07ab8","","folder-normal","","","step","TRUE","FALSE","Site QA","Temp Lighting","Level 1"
"e625c1ff-a405-4221-840c-c0fcb2f306d9","","checklist-flat","","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist-flat","FALSE","FALSE","Site QA","Temp Lighting","Level 1","Zone 1"
"69165267-d0ee-4411-832d-36d798a6247d","","checklist-flat","","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist-flat","FALSE","FALSE","Site QA","Temp Lighting","Level 1","Zone 2"
"035e6180-b390-4846-a72a-26c947e0d18d","","checklist-flat","","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist-flat","FALSE","FALSE","Site QA","Temp Lighting","Level 1","Zone 3"
"bc8c3eac-2117-4b12-ab41-7dfdee208c3d","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough In"
"da0d2db5-5c4c-4feb-8ad0-7be2ee1378a9","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough In","Basement"
"2fe53e9b-de54-47c1-a8e1-b5e10af3231d","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough In","Basement","Zone 1"
"20c73ed7-efe3-40cc-9775-6fa09de52111","","checklist-flat","","ITR No. 10 Cable Tray Installation","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 1","Cable Tray"
"9b89bec0-ba2b-49b5-8e4a-5cb109562837","","checklist-flat","","ITR No. 09 Basement In Slab Conduits","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 1","Basement In Slab Conduits"
"c5bfafc0-d78e-4043-a08d-026db7b14a80","","checklist-flat","","ITR No. 14 Mains and Sub Mains","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 1","Mains & Sub Mains"
"f0754caa-f22d-48c6-bed3-755fbf0a3750","","checklist-flat","","ITR No. 05 Rough in","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 1","Rough In"
"ed155098-4e80-43c5-9d18-8116ead0133e","","checklist-flat","","ITP No. 07 Structured Cabling Rough In","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 1","Cabling Rough In"
"e7ee5ea7-dc1b-4491-9dda-f926ce600eab","","checklist-flat","","ITR No. 09 Basement In Slab Conduits","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 1","Basement In Slab Conduits"
"4f219ca9-8076-4e26-9e31-bd15428be5c5","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough In","Basement","Zone 2"
"673bb0f3-c6fd-45f5-b0c4-17e31b6b739f","","checklist-flat","","ITR No. 10 Cable Tray Installation","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 2","Cable Tray"
"49a7d17c-30dd-4bb9-922e-51aeb8298531","","checklist-flat","","ITR No. 09 Basement In Slab Conduits","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 2","Basement In Slab Conduits"
"24201413-e1ca-43a3-b62a-c9f50e63d347","","checklist-flat","","ITR No. 14 Mains and Sub Mains","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 2","Mains & Sub Mains"
"4cb2a27c-3446-41bf-ad55-6e789fb3cd66","","checklist-flat","","ITR No. 05 Rough in","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 2","Rough In"
"3ad863f8-ae9a-4148-aa14-1712f8d8d376","","checklist-flat","","ITP No. 07 Structured Cabling Rough In","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 2","Cabling Rough In"
"ae6dcb6c-d2aa-465a-9b7a-b80b51345997","","checklist-flat","","ITR No. 09 Basement In Slab Conduits","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 2","Basement In Slab Conduits"
"87a33764-caf1-4c2c-b60f-917bedc25160","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough In","Basement","Zone 3"
"8005eb98-97dc-40f7-a2c5-efcd59c370e9","","checklist-flat","","ITR No. 10 Cable Tray Installation","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 3","Cable Tray"
"69bbe0ce-8e16-4703-ad78-8dbbdb01cfe2","","checklist-flat","","ITR No. 09 Basement In Slab Conduits","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 3","Basement In Slab Conduits"
"40d0497c-970e-4f0d-99de-dd4898463aea","","checklist-flat","","ITR No. 14 Mains and Sub Mains","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 3","Mains & Sub Mains"
"ed4171b9-aa4d-4299-935d-c570064ab610","","checklist-flat","","ITR No. 05 Rough in","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 3","Rough In"
"a58a7cd0-1e76-4ac1-abf4-08d3e203aa47","","checklist-flat","","ITP No. 07 Structured Cabling Rough In","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 3","Cabling Rough In"
"ae632bff-2a73-45df-8d4e-0329e87d3c1f","","checklist-flat","","ITR No. 09 Basement In Slab Conduits","checklist-flat","FALSE","FALSE","Site QA","Rough In","Basement","Zone 3","Basement In Slab Conduits"
"c6c8c859-af25-4502-bd59-e9f1fa647371","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough In","Ground Floor"
"7136c58e-58d5-44e4-a9f3-c05689caa9f0","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough In","Ground Floor","Zone 1"
"96613ea2-e125-414e-b0fc-63bd86cbd5d3","","checklist-flat","","ITR No. 10 Cable Tray Installation","checklist-flat","FALSE","FALSE","Site QA","Rough In","Ground Floor","Zone 1","Cable Tray"
"ffa84177-8b72-4ba8-83b9-d9f4b46fc6b2","","checklist-flat","","ITR No. 09 Basement In Slab Conduits","checklist-flat","FALSE","FALSE","Site QA","Rough In","Ground Floor","Zone 1","Basement In Slab Conduits"
"369b30df-4bb5-4322-877c-441f2653f103","","checklist-flat","","ITR No. 14 Mains and Sub Mains","checklist-flat","FALSE","FALSE","Site QA","Rough In","Ground Floor","Zone 1","Mains & Sub Mains"
"018aa560-c449-4b26-b7c8-a1e7cab9e837","","checklist-flat","","ITR No. 05 Rough in","checklist-flat","FALSE","FALSE","Site QA","Rough In","Ground Floor","Zone 1","Rough In"
"a885ffe9-b8f3-429c-b6ff-286765bbed17","","checklist-flat","","ITP No. 07 Structured Cabling Rough In","checklist-flat","FALSE","FALSE","Site QA","Rough In","Ground Floor","Zone 1","Cabling Rough In"
"324fa200-2cda-4002-81e3-2bfba78b299f","","checklist-flat","","ITR No. 09 Basement In Slab Conduits","checklist-flat","FALSE","FALSE","Site QA","Rough In","Ground Floor","Zone 1","Basement In Slab Conduits"
"4f6afb46-1ac7-4a5c-b9a4-f5c4b8e6109a","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough In","Ground Floor","Zone 2"
"53319811-a2e9-4a75-a1aa-6dc49ba90cd1","","checklist-flat","","ITR No. 10 Cable Tray Installation","checklist-flat","FALSE","FALSE","Site QA","Rough In","Ground Floor","Zone 2","Cable Tray"
"8d1b762a-c84e-4166-a1b1-6711cfd70c2c","","checklist-flat","","ITR No. 09 Basement In Slab Conduits","checklist-flat","FALSE","FALSE","Site QA","Rough In","Ground Floor","Zone 2","Basement In Slab Conduits"
"bf0a9901-a95d-42f9-8331-5d9c28457db7","","checklist-flat","","ITR No. 14 Mains and Sub Mains","checklist-flat","FALSE","FALSE","Site QA","Rough In","Ground Floor","Zone 2","Mains & Sub Mains"
