Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
41f4ae63-8435-4b06-9de1-ed97b8d26eee,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Basement,Common areas,Store,Handover
2c2cb2c4-dce9-49cb-b33d-16e2f9eb8a22,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Basement,Common areas,Lobby 1 Grids 02/04 - C/E,Handover
951b442e-3ec0-4d21-bc87-a82484b122ef,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Basement,Common areas,Vertical Riser,Handover
c0f73a3b-ed09-431b-813d-4e0fb883683e,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Basement,Common areas,Bin Storage,Handover
f0e971e2-ad29-469b-966a-1b2904fd21bd,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Basement,Common areas,Lobby 2 Grids 06/07 - C/E,Handover
c045baa6-2d5d-4c9e-bfef-dd7a02e810a6,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Basement,Common areas,Stair,Handover
ce0e33ff-0075-4b40-9161-dd83d7503e62,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Ground Level,Apartments,G30,Handover
310ffbb9-182a-4e8e-9ef7-7a0928ec228c,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Ground Level,Apartments,G31,Handover
f5bc1218-5a7e-48cc-bbdf-f6748b9b4bc0,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Ground Level,Apartments,G32,Handover
bb08e1a8-0ab2-4609-9909-ad24152d4585,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Ground Level,Apartments,G33,Handover
3c843677-d316-4bc0-ac4c-2251f7546385,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Ground Level,Apartments,G34,Handover
142e54d0-8da5-4d15-9f68-3a21912a2e77,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Ground Level,Apartments,G35,Handover
51972d10-2790-4a49-af7c-88574af80828,,folder-normal,not-started,,step,TRUE,FALSE,B05,Fitout,Ground Level,Apartments,G36,Handover
