Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Envelope Progress Matrix,,,,,,,
,Scope,,,Envelope,,,
,Rows,,,,,,
,,Facade,grouping,Facade,,,
,,Nu Wall Cladding,,Nu Wall Cladding,Facade,Envelope,Site QA
,,Spanlok Cladding,,Spanlok Cladding,Facade,Envelope,Site QA
,,Eye Brow,,Eye Brow,Facade,Envelope,Site QA
,,Shroud & Finns,,Shroud & Finns,Facade,Envelope,Site QA
,,Sumner Schist Stone Cladding,,Sumner Schist Stone Cladding,Facade,Envelope,Site QA
,,Roof,grouping,Roof,,,
,,Roofing Checklist,,Roofing Checklist,Roof,Envelope,Site QA
,Columns,,,,,,
,,Precladding ,,Precladding ,,,
,,Cladding - Nu Wall,,Cladding - Nu Wall,,,
,,Services,,Services,,,
,,Spanlok,,Spanlok,,,
,,Eyes brow Cladding,,Eyes brow Cladding,,,
,,Shroud  ,,Shroud  ,,,
,,Finns,,Finns,,,
,,Sumner Schist - Stone Cladding,,Sumner Schist - Stone Cladding,,,
,,Internal Gutter,,Internal Gutter,,,
,,Roof decks ,,Roof decks ,,,
,,External roof work ,,External roof work ,,,
,,Final approvals and holdpoints ,,Final approvals and holdpoints ,,,
