resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Level 2,,,,,,,
,step,,,,,Mech Rough in ,,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Flex Checklist,checklist,,,,,,Flex,,,,,
Cushion Boxes Checklist,checklist,,,,,,Cushion boxes,,,,,
Equipment Checklist,checklist,,,,,,FCU-01,,,,,
Equipment Checklist,checklist,,,,,,FCU-02,,,,,
Equipment Checklist,checklist,,,,,,FCU-03,,,,,
,step,,,,,Mech Fit off,,,,,,
Grilles Fit-Off Checklist,checklist,,,,,,Grilles,,,,,
Drain Fit-Off Testing Checklist,checklist,,,,,,Drains,,,,,
,step,,,,,FCU-01,,,,,,
Filters Fit-Off Checklist,checklist,,,,,,Filters,,,,,
Drains Checklist,checklist,,,,,,Drains,,,,,
,step,,,,,FCU-02,,,,,,
Filters Fit-Off Checklist,checklist,,,,,,Filters,,,,,
Drains Checklist,checklist,,,,,,Drains,,,,,
,step,,,,,FCU-03,,,,,,
Filters Fit-Off Checklist,checklist,,,,,,Filters,,,,,
Drains Checklist,checklist,,,,,,Drains,,,,,
,step,,,,Roof Level ,,,,,,,
,step,,,,,Mech Rough in ,,,,,,
Ductwork Checklist (2),checklist,,,,,,Ductwork,,,,,
Ardex Pre-Preparation of Duct Support Feet ,checklist,,,,,,Ductwork Supports ,,,,,
Equipment Checklist,checklist,,,,,,IEF-01,,,,,
Equipment Checklist,checklist,,,,,,IEF-02,,,,,
Equipment Checklist,checklist,,,,,,IEF-03,,,,,
,step,,,,,Mech Fit off,,,,,,
Grilles Fit-Off Checklist,checklist,,,,,,Grilles,,,,,
Drain Fit-Off Testing Checklist,checklist,,,,,,Drains,,,,,
,step,,,,,IEF-01,,,,,,
Subbie Rough-in Progression Checklist,checklist,,,,,,Conditionaire Progress - Subbie Rough-in,,,,,
Subbie Fit-off Progression Checklist,checklist,,,,,,Conditionaire Progress - Subbie Fit-off,,,,,
Subbie Testing Progression Checklist,checklist,,,,,,Conditionaire Progress - Subbie Testing,,,,,
,step,,,,,IEF-02,,,,,,
Subbie Rough-in Progression Checklist,checklist,,,,,,Conditionaire Progress - Subbie Rough-in,,,,,
Subbie Fit-off Progression Checklist,checklist,,,,,,Conditionaire Progress - Subbie Fit-off,,,,,
Subbie Testing Progression Checklist,checklist,,,,,,Conditionaire Progress - Subbie Testing,,,,,
,step,,,,,IEF-03,,,,,,
Subbie Rough-in Progression Checklist,checklist,,,,,,Conditionaire Progress - Subbie Rough-in,,,,,
Subbie Fit-off Progression Checklist,checklist,,,,,,Conditionaire Progress - Subbie Fit-off,,,,,
Subbie Testing Progression Checklist,checklist,,,,,,Conditionaire Progress - Subbie Testing,,,,,
