Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
B05 Apartments QA Overview,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Ground Level,grouping,Ground Level,,,
,,Apartment G1,,Apartment G1,Ground Level,Apartments,Building B05 - On Site QA  
,,Apartment G2,,Apartment G2,Ground Level,Apartments,Building B05 - On Site QA  
,,Apartment G3,,Apartment G3,Ground Level,Apartments,Building B05 - On Site QA  
,,Apartment G4,,Apartment G4,Ground Level,Apartments,Building B05 - On Site QA  
,,Apartment G5,,Apartment G5,Ground Level,Apartments,Building B05 - On Site QA  
,,Apartment G6,,Apartment G6,Ground Level,Apartments,Building B05 - On Site QA  
,,Apartment G7,,Apartment G7,Ground Level,Apartments,Building B05 - On Site QA  
,,Apartment G8,,Apartment G8,Ground Level,Apartments,Building B05 - On Site QA  
,,Level 1,grouping,Level 1,,,
,,Apartment 101,,Apartment 101,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 102,,Apartment 102,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 103,,Apartment 103,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 104,,Apartment 104,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 105,,Apartment 105,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 106,,Apartment 106,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 107,,Apartment 107,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 108,,Apartment 108,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 109,,Apartment 109,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 110,,Apartment 110,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 111,,Apartment 111,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 112,,Apartment 112,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 113,,Apartment 113,Level 1,Apartments,Building B05 - On Site QA  
,,Apartment 114,,Apartment 114,Level 1,Apartments,Building B05 - On Site QA  
,Columns,,,,,,
,,Split HW,,Split HW,,,
,,Extract Fan,,Extract Fan,,,
,,Kitch Ext,,Kitch Ext,,,
