resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,B05,,,,,,,,
Pre-commencement checks,checklist,,,,Pre-Commencement Checks,,,,,,,
,step,,,,Building B05 - On Site QA  ,,,,,,,
,step,,,,,Apartments,,,,,,
,step,,,,,,Ground Level ,,,,,
,step,,,,,,,Apartment G1,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment G2,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment G3,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment G4,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment G5,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment G6,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment G7,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment G8,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,Level 1,,,,,
,step,,,,,,,Apartment 101,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment 102,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment 103,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment 104,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment 105,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment 106,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment 107,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
Kitch Ext,checklist,,,,,,,,Kitch Ext,,,
,step,,,,,,,Apartment 108,,,,
Split HW,checklist,,,,,,,,Split HW,,,
Extract Fan,checklist,,,,,,,,Extract Fan,,,
