resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,Site QA,Level B01,,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Fire Pump Room,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Comms Room,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Waste Room A,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Waste Room F,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Switchroom,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Bulky Goods,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,WSUD Tank,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Waste Holding Collection Room,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Waste Room B,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Sewer Holding Tank,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Main Central Stair,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Waste Room C,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Car Way Bay,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Waste Room D,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Storeroom,,,,,,
Epoxy Flooring,checklist,,,Site QA,Level B01,Waste Room E,,,,,,
,step,,,Site QA,Level 00,,,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,Podiums,,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,Planter Box,,,,,,
Expansion Joints,checklist,,,Site QA,Level 00,Movement Joint,,,,,,
Expansion Joints,checklist,,,Site QA,Level 00,Lathium Joint,,,,,,
,step,,,Site QA,Level 00,A001,,,,,,
,step,,,Site QA,Level 00,A001,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,A001,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,A001,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,A001,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,A001,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,A001,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,A001,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,A001,Exposed Areas,,,,,
,step,,,Site QA,Level 00,A002,,,,,,
,step,,,Site QA,Level 00,A002,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,A002,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,A002,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,A002,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,A002,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,A002,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,A002,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,A002,Exposed Areas,,,,,
,step,,,Site QA,Level 00,E001,,,,,,
,step,,,Site QA,Level 00,E001,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,E001,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,E001,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,E001,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,E001,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,E001,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,E001,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,E001,Exposed Areas,,,,,
,step,,,Site QA,Level 00,E002,,,,,,
,step,,,Site QA,Level 00,E002,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,E002,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,E002,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,E002,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,E002,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,E002,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,E002,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,E002,Exposed Areas,,,,,
,step,,,Site QA,Level 00,E003,,,,,,
,step,,,Site QA,Level 00,E003,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,E003,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,E003,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,E003,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,E003,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,E003,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,E003,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,E003,Exposed Areas,,,,,
,step,,,Site QA,Level 00,F001,,,,,,
,step,,,Site QA,Level 00,F001,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,F001,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,F001,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,F001,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,F001,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,F001,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,F001,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,F001,Exposed Areas,,,,,
,step,,,Site QA,Level 00,F002,,,,,,
,step,,,Site QA,Level 00,F002,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,F002,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,F002,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,F002,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,F002,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,F002,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,F002,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,F002,Exposed Areas,,,,,
,step,,,Site QA,Level 00,F003,,,,,,
,step,,,Site QA,Level 00,F003,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,F003,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,F003,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,F003,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,F003,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,F003,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,F003,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,F003,Exposed Areas,,,,,
,step,,,Site QA,Level 00,TH-01,,,,,,
,step,,,Site QA,Level 00,TH-01,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-01,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-01,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-01,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,TH-01,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,TH-01,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,TH-01,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,TH-01,Exposed Areas,,,,,
,step,,,Site QA,Level 00,TH-02,,,,,,
,step,,,Site QA,Level 00,TH-02,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-02,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-02,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-02,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,TH-02,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,TH-02,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,TH-02,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,TH-02,Exposed Areas,,,,,
,step,,,Site QA,Level 00,TH-03,,,,,,
,step,,,Site QA,Level 00,TH-03,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-03,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-03,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-03,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,TH-03,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,TH-03,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,TH-03,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,TH-03,Exposed Areas,,,,,
,step,,,Site QA,Level 00,TH-04,,,,,,
,step,,,Site QA,Level 00,TH-04,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-04,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-04,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-04,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,TH-04,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,TH-04,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,TH-04,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,TH-04,Exposed Areas,,,,,
,step,,,Site QA,Level 00,TH-05,,,,,,
,step,,,Site QA,Level 00,TH-05,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-05,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-05,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-05,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,TH-05,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,TH-05,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,TH-05,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,TH-05,Exposed Areas,,,,,
,step,,,Site QA,Level 00,TH-06,,,,,,
,step,,,Site QA,Level 00,TH-06,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-06,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-06,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-06,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,TH-06,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,TH-06,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,TH-06,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,TH-06,Exposed Areas,,,,,
,step,,,Site QA,Level 00,TH-07,,,,,,
,step,,,Site QA,Level 00,TH-07,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-07,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-07,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-07,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,TH-07,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,TH-07,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,TH-07,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,TH-07,Exposed Areas,,,,,
,step,,,Site QA,Level 00,TH-08,,,,,,
,step,,,Site QA,Level 00,TH-08,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-08,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-08,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 00,TH-08,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 00,TH-08,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 00,TH-08,External Step Downs,,,,,
Exposed Area & Planter Boxes (Spray),checklist,,,Site QA,Level 00,TH-08,Planter Boxes,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 00,TH-08,Exposed Areas,,,,,
,step,,,Site QA,Level 01,,,,,,,
,step,,,Site QA,Level 01,A101,,,,,,
,step,,,Site QA,Level 01,A101,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 01,A101,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 01,A101,Internal Waterproofing,Ensuite,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 01,A101,Internal Waterproofing,Laundry,,,,
External Balcony ITP,checklist,,,Site QA,Level 01,A101,Balcony,,,,,
External Step Downs,checklist,,,Site QA,Level 01,A101,External Step Downs,,,,,
Roof Tops & Exposed Areas,checklist,,,Site QA,Level 01,A101,Exposed Areas,,,,,
,step,,,Site QA,Level 01,A102,,,,,,
,step,,,Site QA,Level 01,A102,Internal Waterproofing,,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 01,A102,Internal Waterproofing,Bathroom,,,,
Internal Liquid Waterproofing ITP,checklist,,,Site QA,Level 01,A102,Internal Waterproofing,Ensuite,,,,
