"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d56fb453-7e6d-49fa-be2d-f213b790b69a","","folder-normal","","","step","TRUE","FALSE","Site QA"
"0db36ce8-62cf-407d-900b-ecb0ff2518c3","","folder-normal","","","step","TRUE","FALSE","Site QA","Ground Level"
"4b819873-9272-4752-bbd0-da16185128fd","","folder-normal","","","step","TRUE","FALSE","Site QA","Ground Level","Suites"
"12673a49-edc8-430a-b3ed-89fd0ac09fee","","checklist-sectioned","","QA - Suites","checklist","FALSE","FALSE","Site QA","Ground Level","Suites","Unit 01"
"5dd6e232-3168-4abb-835c-8111b509137d","","checklist-sectioned","","QA - Suites","checklist","FALSE","FALSE","Site QA","Ground Level","Suites","Unit 02"
"5f0ae82b-2be6-4d96-8da6-fdcdb029ccc3","","checklist-sectioned","","QA - Suites","checklist","FALSE","FALSE","Site QA","Ground Level","Suites","Unit 03"
"40e8c350-526e-4dc9-8d66-af6d38666a0a","","checklist-sectioned","","QA - Suites","checklist","FALSE","FALSE","Site QA","Ground Level","Suites","Unit 04"
"1311fd0a-c57f-483c-b950-20f530bb5bc8","","checklist-sectioned","","QA - Suites","checklist","FALSE","FALSE","Site QA","Ground Level","Suites","Unit 05"
"b12d869a-955e-452e-9d2d-8003eb184e3d","","checklist-sectioned","","QA - Suites","checklist","FALSE","FALSE","Site QA","Ground Level","Suites","Unit 06"
"43a4d1aa-9548-4c0c-9c4f-9b770d52d969","","checklist-sectioned","","QA - Suites","checklist","FALSE","FALSE","Site QA","Ground Level","Suites","Unit 07"
"03afe3f6-df16-41b4-90f0-97ca9bce6d93","","checklist-sectioned","","QA - Suites","checklist","FALSE","FALSE","Site QA","Ground Level","Suites","Unit 08"
"b992eae3-dded-4e0b-b4e5-51843d4711f9","","checklist-sectioned","","QA - Suites","checklist","FALSE","FALSE","Site QA","Ground Level","Suites","Unit 09"
"bd168afd-f288-4fbc-acd7-3d8642c3d337","","folder-normal","","","step","TRUE","FALSE","Site QA","Ground Level","Common Areas"
"6e490ecc-c9fe-4441-b964-f8e563bbd4d6","","checklist-sectioned","","QA - Common Areas","checklist","FALSE","FALSE","Site QA","Ground Level","Common Areas","EM 01"
"9ca3f116-3e1a-4e1b-a138-d9eef82c7bff","","checklist-sectioned","","QA - Common Areas","checklist","FALSE","FALSE","Site QA","Ground Level","Common Areas","EM 02"
"27103309-81ec-4575-8d17-bd61680ab1c1","","checklist-sectioned","","QA - Common Areas","checklist","FALSE","FALSE","Site QA","Ground Level","Common Areas","EM 03"
"9ce86602-64ab-4874-b055-77348d7457e3","","checklist-sectioned","","QA - Common Areas","checklist","FALSE","FALSE","Site QA","Ground Level","Common Areas","EM 04"
"7be05366-9e5c-4fcb-8838-e59b40fb3bfc","","checklist-sectioned","","QA - Common Areas","checklist","FALSE","FALSE","Site QA","Ground Level","Common Areas","EM 05"
"b56e7095-7da5-47db-867e-b55c112924d1","","checklist-sectioned","","QA - Common Areas","checklist","FALSE","FALSE","Site QA","Ground Level","Common Areas","EM 06"
"04009041-cf4e-4c0d-a4e0-cd2adaabea47","","checklist-sectioned","","QA - Common Areas","checklist","FALSE","FALSE","Site QA","Ground Level","Common Areas","EM 07"
"dae0c534-810f-4726-b22b-9c20fa8143f5","","folder-normal","","","step","TRUE","FALSE","Site QA","Level One"
"f351a6b2-21bc-4684-b4a7-5704693d22b2","","folder-normal","","","step","TRUE","FALSE","Site QA","Level One","Suites"
