"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"685a8641-77f1-4b44-b6c7-5d5d9306dbfd","","not-started","","folder","TRUE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"2ea2b87f-fcbb-4860-ab4d-f9d3ab5761a8","","not-started","","folder","TRUE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF"
"2ec59765-4c98-4367-94da-efd681cfdf76","","not-started","","folder","TRUE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 13, 2025 - January 17, 2025"
"8907d817-401e-4f63-a58b-cf3b94be913e","","not-started","PM/Staff Checks - Residential Electrical - 1. Monday","checklist","FALSE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 13, 2025 - January 17, 2025","Monday"
"4fa9929e-2956-4910-89f1-fe7211ef6f4f","","not-started","PM/Staff Checks - Residential Electrical - 2. Tuesday","checklist","FALSE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 13, 2025 - January 17, 2025","Tuesday"
"ea46433e-5a42-451c-ab3b-ccb012dd3955","","not-started","PM/Staff Checks - Residential Electrical - 3. Wednesday","checklist","FALSE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 13, 2025 - January 17, 2025","Wednesday"
"1459b972-c2d5-4229-aee4-de81096873fe","","not-started","PM/Staff Checks - Residential Electrical - 4. Thursday","checklist","FALSE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 13, 2025 - January 17, 2025","Thursday"
"e041ecd9-875d-4715-8cfa-7faf4808ea8b","","not-started","PM/Staff Checks - Residential Electrical - 5. Friday","checklist","FALSE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 13, 2025 - January 17, 2025","Friday"
"3ed62975-0018-4790-99d9-7f5d543aa1cf","","not-started","","folder","TRUE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 20, 2025 - January 24, 2025"
"98171559-cac0-42ce-890f-89b68b880be7","","not-started","PM/Staff Checks - Residential Electrical - 1. Monday","checklist","FALSE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 20, 2025 - January 24, 2025","Monday"
"412a9d34-1016-4c5b-85d7-e0ca47e1d09d","","not-started","PM/Staff Checks - Residential Electrical - 2. Tuesday","checklist","FALSE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 20, 2025 - January 24, 2025","Tuesday"
"b443437f-3c79-48d1-9c20-a7795c046309","","not-started","PM/Staff Checks - Residential Electrical - 3. Wednesday","checklist","FALSE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 20, 2025 - January 24, 2025","Wednesday"
"d853202a-8bf2-4c6b-a0b2-cde2984833fa","","not-started","PM/Staff Checks - Residential Electrical - 4. Thursday","checklist","FALSE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 20, 2025 - January 24, 2025","Thursday"
"8a3fb823-5d69-4c26-a8a0-bde2475b4b30","","not-started","PM/Staff Checks - Residential Electrical - 5. Friday","checklist","FALSE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 20, 2025 - January 24, 2025","Friday"
"3bd82a50-77a7-4e63-8d9f-75fd7d98eff0","","not-started","","folder","TRUE","FALSE","91 Matakokiri Drive, Tauriko, Tauranga 3110","ELEC STAFF","January 27, 2025 - January 31, 2025"
