"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7a6f0d8f-0fed-4977-9fa6-98eb2958804c","","fail","","folder","TRUE","FALSE","Tasks"
"a640c0e0-4e69-482f-b4b8-6d9280c9186e","","fail","","folder","TRUE","FALSE","Tasks","2024"
"5da3983a-7dc4-4fc0-a09e-7db4e3389dfc","","not-started","","folder","TRUE","FALSE","Tasks","2024","June 3, 2024 - June 7, 2024"
"a935b030-42b4-41f1-9654-f1fc96f36925","","not-started","9226a9af3b60846c9d5ef5c132fc5bf6c663951b76f372a2f4ea31ec44c4d1aa","checklist","FALSE","FALSE","Tasks","2024","June 3, 2024 - June 7, 2024","Monday"
"c1bfce9e-edb4-4615-b7bd-552ac81306da","","not-started","01acffec7e9bfdfd9ae70b363209a03402697d03b4f26d92dee5e0a9c4b933d6","checklist","FALSE","FALSE","Tasks","2024","June 3, 2024 - June 7, 2024","Tuesday"
"8848a251-6b73-4611-8713-ece5e969d0ba","","not-started","814b9175c4925de21199a9cfc60f3587d0f10759ec70442699dfe67c02276820","checklist","FALSE","FALSE","Tasks","2024","June 3, 2024 - June 7, 2024","Wednesday"
"dc67d639-37d6-4409-a14c-bf067c6e75e4","","not-started","5bea888ffe05dc9ffade5596bee0bb1995e5057a660f1b5f532100891e15ac0a","checklist","FALSE","FALSE","Tasks","2024","June 3, 2024 - June 7, 2024","Thursday"
"d9e7a414-d62b-4b30-9f33-cea98575c57f","","not-started","01acffec7e9bfdfd9ae70b363209a03402697d03b4f26d92dee5e0a9c4b933d6","checklist","FALSE","FALSE","Tasks","2024","June 3, 2024 - June 7, 2024","Friday"
"c6312934-0768-4e34-9680-05f976ab6d91","","not-started","","folder","TRUE","FALSE","Tasks","2024","June 10, 2024 - June 14, 2024"
"6a9fbc54-3951-499b-ba44-546b7758c6e2","","not-started","9226a9af3b60846c9d5ef5c132fc5bf6c663951b76f372a2f4ea31ec44c4d1aa","checklist","FALSE","FALSE","Tasks","2024","June 10, 2024 - June 14, 2024","Monday"
"3acbbecb-d2da-4bac-a1bb-dfca5ea5977b","","not-started","01acffec7e9bfdfd9ae70b363209a03402697d03b4f26d92dee5e0a9c4b933d6","checklist","FALSE","FALSE","Tasks","2024","June 10, 2024 - June 14, 2024","Tuesday"
"6542ace3-319c-48bf-b0a6-6e99b5df6518","","not-started","814b9175c4925de21199a9cfc60f3587d0f10759ec70442699dfe67c02276820","checklist","FALSE","FALSE","Tasks","2024","June 10, 2024 - June 14, 2024","Wednesday"
"6a1b8712-b636-447b-bb87-80d39f889519","","not-started","5bea888ffe05dc9ffade5596bee0bb1995e5057a660f1b5f532100891e15ac0a","checklist","FALSE","FALSE","Tasks","2024","June 10, 2024 - June 14, 2024","Thursday"
"94d5824c-4335-4d1f-9af1-3e505ef8b620","","not-started","01acffec7e9bfdfd9ae70b363209a03402697d03b4f26d92dee5e0a9c4b933d6","checklist","FALSE","FALSE","Tasks","2024","June 10, 2024 - June 14, 2024","Friday"
"317b18c9-cf1c-4141-97da-8a4ea25d362c","","fail","","folder","TRUE","FALSE","Tasks","2024","June 17, 2024 - June 21, 2024"
"6839af96-7cab-42c5-b3c5-8ad8bacb3ac9","","fail","9226a9af3b60846c9d5ef5c132fc5bf6c663951b76f372a2f4ea31ec44c4d1aa","checklist","FALSE","FALSE","Tasks","2024","June 17, 2024 - June 21, 2024","Monday"
"6f045dbd-ad59-4b93-8244-722cbd2a4b60","","not-started","01acffec7e9bfdfd9ae70b363209a03402697d03b4f26d92dee5e0a9c4b933d6","checklist","FALSE","FALSE","Tasks","2024","June 17, 2024 - June 21, 2024","Tuesday"
"27b6f2d1-b2fd-423e-b8aa-cf123e1bcea6","","not-started","814b9175c4925de21199a9cfc60f3587d0f10759ec70442699dfe67c02276820","checklist","FALSE","FALSE","Tasks","2024","June 17, 2024 - June 21, 2024","Wednesday"
"1cff31a3-ef90-4c32-8860-0a9b3c1021b9","","not-started","5bea888ffe05dc9ffade5596bee0bb1995e5057a660f1b5f532100891e15ac0a","checklist","FALSE","FALSE","Tasks","2024","June 17, 2024 - June 21, 2024","Thursday"
"96d46cc7-3e82-455f-9c7c-584e4efc21c3","","not-started","01acffec7e9bfdfd9ae70b363209a03402697d03b4f26d92dee5e0a9c4b933d6","checklist","FALSE","FALSE","Tasks","2024","June 17, 2024 - June 21, 2024","Friday"
"f1497c71-5a8e-4b17-a769-c5ed2f6ed2b5","","fail","","folder","TRUE","FALSE","Tasks","2024","June 24, 2024 - June 28, 2024"
"56df6bf1-105e-41ee-ac07-d59b232cb5c9","","fail","9226a9af3b60846c9d5ef5c132fc5bf6c663951b76f372a2f4ea31ec44c4d1aa","checklist","FALSE","FALSE","Tasks","2024","June 24, 2024 - June 28, 2024","Monday"
"e123ad81-9db5-416e-a21d-967878c7cf3b","","fail","01acffec7e9bfdfd9ae70b363209a03402697d03b4f26d92dee5e0a9c4b933d6","checklist","FALSE","FALSE","Tasks","2024","June 24, 2024 - June 28, 2024","Tuesday"
"50bcbe63-9a64-494c-a763-718259bfc8ce","","fail","0a2cb1eeafb91c92fa57d1ae3e4e8a7ed5dcdde78bf9599a5a9c41604b25d3e6","checklist","FALSE","FALSE","Tasks","2024","June 24, 2024 - June 28, 2024","Wednesday"
"18a126ea-4077-4a84-a7d1-a784f7c72b0f","","fail","08c149b2d7f81532614dde17340cebfcb62278b8a928fea5069b3852a9a42e09","checklist","FALSE","FALSE","Tasks","2024","June 24, 2024 - June 28, 2024","Thursday"
"0c5da09b-002b-440d-a549-924100429353","","work-in-progress","72942aadf1462862010b1a21700e08cd2ee70b2bea40213ddabfcc4157ae6998","checklist","FALSE","FALSE","Tasks","2024","June 24, 2024 - June 28, 2024","Friday"
"a458e304-1f16-4540-82d4-965684b469ff","","fail","","folder","TRUE","FALSE","Tasks","2024","July 1, 2024 - July 5, 2024"
"17833078-9c1d-49bc-b6d2-34fe5be7905c","","not-started","11f84a42997a4d3eaafc829209718fd39628d9e3b07baa5aef8181ddc7a60357","checklist","FALSE","FALSE","Tasks","2024","July 1, 2024 - July 5, 2024","Monday"
"f824bd3e-f83f-40a5-9a5d-ea83a9a0e594","","fail","6c51c4e3ed8157f6bdd5da9d5aafa77caa22a8cf61b9a95a2165f8eade6d277a","checklist","FALSE","FALSE","Tasks","2024","July 1, 2024 - July 5, 2024","Tuesday"
"b0138830-e332-4dc8-a0ef-c7b2aac179e6","","fail","0a2cb1eeafb91c92fa57d1ae3e4e8a7ed5dcdde78bf9599a5a9c41604b25d3e6","checklist","FALSE","FALSE","Tasks","2024","July 1, 2024 - July 5, 2024","Wednesday"
"52f4182c-df34-4026-8c19-ca2340a2e9fa","","fail","08c149b2d7f81532614dde17340cebfcb62278b8a928fea5069b3852a9a42e09","checklist","FALSE","FALSE","Tasks","2024","July 1, 2024 - July 5, 2024","Thursday"
"85bd28cc-a32e-4c9f-b45e-98963f80f517","","fail","72942aadf1462862010b1a21700e08cd2ee70b2bea40213ddabfcc4157ae6998","checklist","FALSE","FALSE","Tasks","2024","July 1, 2024 - July 5, 2024","Friday"
"1471a710-7eed-4a45-bec6-82a780b3445d","","fail","","folder","TRUE","FALSE","Tasks","2024","July 8, 2024 - July 12, 2024"
"50facf90-5dbe-419e-9ede-fb19e5377104","","fail","11f84a42997a4d3eaafc829209718fd39628d9e3b07baa5aef8181ddc7a60357","checklist","FALSE","FALSE","Tasks","2024","July 8, 2024 - July 12, 2024","Monday"
"4d74b9bd-ee6a-4605-b6db-4b27624e558c","","fail","6c51c4e3ed8157f6bdd5da9d5aafa77caa22a8cf61b9a95a2165f8eade6d277a","checklist","FALSE","FALSE","Tasks","2024","July 8, 2024 - July 12, 2024","Tuesday"
"cb60248e-f754-4391-b217-2cbb89c253eb","","fail","0a2cb1eeafb91c92fa57d1ae3e4e8a7ed5dcdde78bf9599a5a9c41604b25d3e6","checklist","FALSE","FALSE","Tasks","2024","July 8, 2024 - July 12, 2024","Wednesday"
"d392cae3-3ac4-45dc-a42e-bc413774cf55","","fail","08c149b2d7f81532614dde17340cebfcb62278b8a928fea5069b3852a9a42e09","checklist","FALSE","FALSE","Tasks","2024","July 8, 2024 - July 12, 2024","Thursday"
"46c407d3-7e9b-42ef-b02f-74820b1adef7","","fail","72942aadf1462862010b1a21700e08cd2ee70b2bea40213ddabfcc4157ae6998","checklist","FALSE","FALSE","Tasks","2024","July 8, 2024 - July 12, 2024","Friday"
"7b6529d4-29fb-4447-93c7-b279a9775dc4","","fail","","folder","TRUE","FALSE","Tasks","2024","July 15, 2024 - July 19, 2024"
"d1e003ab-d669-4332-b5e6-418ce6aa9ce5","","pass","11f84a42997a4d3eaafc829209718fd39628d9e3b07baa5aef8181ddc7a60357","checklist","FALSE","FALSE","Tasks","2024","July 15, 2024 - July 19, 2024","Monday"
"08b59a2f-19c5-487d-80a7-3df958277495","","pass","6c51c4e3ed8157f6bdd5da9d5aafa77caa22a8cf61b9a95a2165f8eade6d277a","checklist","FALSE","FALSE","Tasks","2024","July 15, 2024 - July 19, 2024","Tuesday"
"1d0a8c57-04d0-4b2a-86d7-976b0568490a","","fail","0a2cb1eeafb91c92fa57d1ae3e4e8a7ed5dcdde78bf9599a5a9c41604b25d3e6","checklist","FALSE","FALSE","Tasks","2024","July 15, 2024 - July 19, 2024","Wednesday"
"45a00db3-7cda-4457-9630-27eee880a7d3","","fail","08c149b2d7f81532614dde17340cebfcb62278b8a928fea5069b3852a9a42e09","checklist","FALSE","FALSE","Tasks","2024","July 15, 2024 - July 19, 2024","Thursday"
"bb5a52d8-40fd-4910-8e87-331886749cd4","","fail","72942aadf1462862010b1a21700e08cd2ee70b2bea40213ddabfcc4157ae6998","checklist","FALSE","FALSE","Tasks","2024","July 15, 2024 - July 19, 2024","Friday"
"a26c4bb4-4777-4a1d-ae0f-708a354c81b9","","fail","","folder","TRUE","FALSE","Tasks","2024","July 22, 2024 - July 26, 2024"
"2f8e1891-2913-44a0-8800-f7392a726c08","","fail","11f84a42997a4d3eaafc829209718fd39628d9e3b07baa5aef8181ddc7a60357","checklist","FALSE","FALSE","Tasks","2024","July 22, 2024 - July 26, 2024","Monday"
"83d13e87-c55f-441a-8b0b-9b5b86539260","","fail","6c51c4e3ed8157f6bdd5da9d5aafa77caa22a8cf61b9a95a2165f8eade6d277a","checklist","FALSE","FALSE","Tasks","2024","July 22, 2024 - July 26, 2024","Tuesday"
"71f40e7e-938e-4e22-ba2f-fc2012554201","","fail","0a2cb1eeafb91c92fa57d1ae3e4e8a7ed5dcdde78bf9599a5a9c41604b25d3e6","checklist","FALSE","FALSE","Tasks","2024","July 22, 2024 - July 26, 2024","Wednesday"
