Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
8d0f5bee-4457-5567-9dd6-3b8462a7a98e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,External Hebel Wall,West Tower,Level 5,North Elevation,Details,Fire-rated caulking and sealing
641e7b54-37a3-5dba-816d-ce12f940989e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,External Hebel Wall,West Tower,Level 5,East Elevation,Details,Fire-rated caulking and sealing
fe2632e3-f337-5b56-81af-d6646ed80540,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,External Hebel Wall,West Tower,Level 5,South Elevation,Details,Fire-rated caulking and sealing
c225ffb9-4709-519f-95f9-e009126f0b9e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,External Hebel Wall,West Tower,Level 5,West Elevation,Details,Fire-rated caulking and sealing
d66f8232-b7b3-579c-a5f0-e43076e3a346,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,External Hebel Wall,West Tower,Level 6,North Elevation,Details,Fire-rated caulking and sealing
362d8500-3e2f-5320-82e5-efec29661ced,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,External Hebel Wall,West Tower,Level 6,East Elevation,Details,Fire-rated caulking and sealing
f2554285-2b2c-586a-bfef-5e748f8d9c09,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,External Hebel Wall,West Tower,Level 6,South Elevation,Details,Fire-rated caulking and sealing
72f78dfc-32b5-5b00-b9bc-d978f6f8b9f8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,External Hebel Wall,West Tower,Level 6,West Elevation,Details,Fire-rated caulking and sealing
bdca0f54-76b3-5c5c-9759-b05dcefd40a4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,External Hebel Wall,West Tower,Level 7,North Elevation,Details,Fire-rated caulking and sealing
c5722b1c-7c20-51b9-8ca5-773e5b75a92b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,External Hebel Wall,West Tower,Level 7,East Elevation,Details,Fire-rated caulking and sealing
