Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
9edc36c2-f181-5a76-9c14-3b32d74c5b40,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W003 - French Door,Checked for damages
d46ceea4-305f-5e68-aeee-f252ad0587bb,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W004,Checked for damages
e0e540e3-d411-59a6-8822-2f8047f8b92c,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W004,Checked for damages
b0571f60-06a6-5329-b1ef-70a3940e7fbc,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W002 kitchen ,Checked for damages
d586a3c1-eccf-5b57-9976-d8dc281332db,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W101,Checked for damages
6ee2d60d-7111-5b84-a39c-72848dba4a71,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W102,Checked for damages
42fd7d52-9617-5c22-8fd4-d77cac6ee52a,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W104,Checked for damages
7a4243a2-9579-59b7-ae2c-accce920de8e,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W102,Checked for damages
53173c0b-b1b6-5011-b291-12b8e603db6e,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W101.1,Checked for damages
51620caf-a768-523f-835c-dc7e46d4ff1e,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,121 Panel Door,Checked for damages
a79b7607-7ee6-5291-b69f-77e22e781eb6,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 2,W003 - French Door,Checked for damages
9cd7c65b-2a75-58db-9109-c2d2166e23d9,,checkpoint-status,work-in-progress,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 2,W121 - Panel Door,Checked for damages
7b465102-6e6c-57bc-860a-47d4eccdcdfb,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 2,W101,Checked for damages
c97020ca-6a6f-58c9-bbd1-d79941063660,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 2,W101,Checked for damages
cba64b07-c0df-5440-bd78-0db731ddd3f1,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 2,W002,Checked for damages
62c79c7d-5bc9-54ae-8db6-c334f87a2dbc,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 3,W121 - Panel Door,Checked for damages
99dec9e1-1651-5391-b09e-99cc8a8cf1d1,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 3,W003 - French Door,Checked for damages
602d028c-c4fe-5627-abd7-c18ef8d17953,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 3,W002 kitchen ,Checked for damages
b72ac182-66aa-5b62-b5ae-96e3bd54bd2b,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 3,W101,Checked for damages
d97eea7d-5a18-5ad2-b6bf-d16c2ae5a809,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 3,W101,Checked for damages
98964205-bb1f-5a8d-8117-bcc9bd211ff7,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 4,W003 - French Door,Checked for damages
67e912cb-4e8f-5975-8cc7-d05670119f75,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 4,W121 - Panel Door,Checked for damages
450c2cf8-8d96-5b7e-9b17-82da996a0e7b,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 4,W002,Checked for damages
e606d0d8-d03a-50eb-9579-1959e9ba59be,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 4,W101 road side,Checked for damages
bc64245d-c943-5f7c-9888-d9ecb898b1c9,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 4,W101,Checked for damages
64c857d4-1ed4-53a7-8344-4880df8e3851,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 5,W003 - French Door,Checked for damages
593f8201-4f27-5a42-8292-6214bbe253a8,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 5,W004 - Downstairs,Checked for damages
ef958357-18af-59b5-b2fc-a3f8e4c3f5ac,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 5,W004 - Downstairs roadside ,Checked for damages
b6ef40a0-62cc-53e8-9af9-83e7103dd62c,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 5,W002 kitchen ,Checked for damages
4705273e-4cab-5f45-9b02-a25b611d4453,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 5,W101,Checked for damages
6970789f-8b3c-59b3-abe6-f9aa9b88c53f,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 5,W102,Checked for damages
2b4b1f5c-0e2a-5492-b570-f114038bb822,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 5,W103,Checked for damages
7cfa69ee-057e-56dc-bd9d-1d0068bfc9df,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 5,W102,Checked for damages
8ae70709-29b9-5c13-ae25-10e534e2030d,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 5,W101 roadside ,Checked for damages
613232cd-bf59-5c57-b36d-a1aa55545e13,,checkpoint-status,fail,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 5,W121 - Panel Door,Checked for damages
036568c4-4931-57ba-b08b-c992f3ca0e9a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 2,Unit 06,W 010,Checked for damages
e84081e0-26d5-56a7-bb96-09f8783124e4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 2,Unit 06,W102,Checked for damages
0bb16910-16c7-5b3b-a2d7-5633bba112c2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 2,Unit 06,W 102*,Checked for damages
075b5a7a-6ab3-5349-972e-ad7d912bbe75,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 2,Unit 06,W 009*,Checked for damages
5ca51aa2-91b4-5ea6-9996-a8235c43dc73,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 2,Unit 06,W005,Checked for damages
022be032-c27f-578e-9dad-60979cff5b20,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 2,Unit 07,W005 Bed 3,Checked for damages
7af0dfaa-a39e-56c7-89bd-d937a1207104,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 2,Unit 07,W 010*,Checked for damages
5659bcb5-b3ad-5313-849c-3c3489a5b19c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 2,Unit 08,W0007 - Entry,Checked for damages
