resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,,,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-01-00 Gas Turbine,,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-01-00 Gas Turbine,CFA Piling,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-01-00 Gas Turbine,Screw Piles,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-01-00 Gas Turbine,Concrete,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-01-00 Gas Turbine,Precast Panels,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-02-00 GT Generator,,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-02-00 GT Generator,Concrete,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-03-00 Exhaust System,,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-03-00 Exhaust System,CFA Piling,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-03-00 Exhaust System,Concrete,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-04-00 Inlet Air System,,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-04-00 Inlet Air System,Concrete,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-05-00 Fin Fan Coolers,,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-05-00 Fin Fan Coolers,Concrete,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-06-00 Transformers,,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-06-00 Transformers,CFA Piling,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-06-00 Transformers,Concrete,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-06-00 Transformers,1/06/2002,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-06-00 Transformers,1/06/2002,GSUT Panel Install,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-06-00 Transformers,1/06/2002,GSUT Panel Supply,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-07-00 Electrical Control Packages,,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-07-00 Electrical Control Packages,CFA Piling,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-07-00 Electrical Control Packages,Concrete,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-08-00 Interconnecting Pipework & Cabling,,,,,,
,step,,,Site QA,01-00-00 - Power Island 1,01-08-00 Interconnecting Pipework & Cabling,Concrete,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,,,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-01-00 Gas Turbine,,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-01-00 Gas Turbine,CFA Piling,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-01-00 Gas Turbine,Screw Piles,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-01-00 Gas Turbine,Concrete,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-01-00 Gas Turbine,Precast Panels,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-02-00 GT Generator,,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-02-00 GT Generator,Concrete,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-03-00 Exhaust System,,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-03-00 Exhaust System,CFA Piling,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-03-00 Exhaust System,Concrete,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-04-00 Inlet Air System,,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-04-00 Inlet Air System,Concrete,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-05-00 Fin Fan Coolers,,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-05-00 Fin Fan Coolers,Concrete,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-06-00 Transformers,,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-06-00 Transformers,CFA Piling,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-06-00 Transformers,Concrete,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-07-00 Electrical Control Packages,,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-07-00 Electrical Control Packages,CFA Piling,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-07-00 Electrical Control Packages,Concrete,,,,,
,step,,,Site QA,02-00-00 - Power Island 2,02-08-00 Interconnecting Pipework & Cabling,,,,,,
