resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Electrical,,,,,,,
,step,,,,,Switchboards,,,,,,
,step,,,,,,MDB-A,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,Mains & Submains Installation,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,Switchboard & DB Installation,,,,
QA_TEM_013_Switchboard & Distribution Board Assembly,checklist,,,,,,,Switchboard & Distribution Board Assembly,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,Cable Terminations,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,,Rough In,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,,Fit Off,,,,
QA_TEM_041_Power Cable Commissioning,checklist,,,,,,,Power Commissioning,,,,
QA_TEM_010_Final Sub Circuit Installation,checklist,,,,,,,Final Sub Circuit,,,,
,step,,,,,,DB-BOP,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,Mains & Submains Installation,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,Switchboard & DB Installation,,,,
QA_TEM_013_Switchboard & Distribution Board Assembly,checklist,,,,,,,Switchboard & Distribution Board Assembly,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,Cable Terminations,,,,
QA_TEM_015_Accessories Installation,checklist,,,,,,,Accessories Installation,,,,
QA_TEM_016_Light Fitting Installation,checklist,,,,,,,Light Fitting Installation,,,,
QA_TEM_018_LCP's & Field Devices,checklist,,,,,,,LCP's & Field Devices,,,,
QA_TEM_022_Control Cables,checklist,,,,,,,Control Cables ,,,,
QA_TEM_023_Emergency & Exit Lighting,checklist,,,,,,,Emergency & Exit Lighting,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,,Lighting Rough In,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,,Power Rough In,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,,Lighting Fit Off,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,,Power Fit Off,,,,
QA_TEM_041_Power Cable Commissioning,checklist,,,,,,,Power Commissioning,,,,
QA_TEM_040_Multi-Core Cable Commissioning,checklist,,,,,,,Multi Core Cable Commissioning,,,,
QA_TEM_010_Final Sub Circuit Installation,checklist,,,,,,,Final Sub Circuit Installation,,,,
,step,,,,,Cable Tray,,,,,,
,step,,,,,,Area 1,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,Cable Support Prior to Cabling,,,,
QA_TEM_009_Cable Support Post Cabling,checklist,,,,,,,Cable Support Post Cabling,,,,
,step,,,,,Conduit Installation,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Area 1,,,,,
,step,,,,,Temporary Services,,,,,,
,step,,,,,,Temp DB 1,,,,,
QA_TEM_063_Construction Distribution Boards,checklist,,,,,,,August 2023,,,,
QA_TEM_063_Construction Distribution Boards,checklist,,,,,,,September 2023,,,,
QA_TEM_063_Construction Distribution Boards,checklist,,,,,,,October 2023,,,,
QA_TEM_063_Construction Distribution Boards,checklist,,,,,,,November 2023,,,,
,step,,,,Communications,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,Rough In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,Fit Off,,,,,,
QA_TEM_025_Data & Communications Cabling,checklist,,,,,Data & Comms Cabling,,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,Cable Terminations,,,,,,
QA_TEM_010_Final Sub Circuit Installation,checklist,,,,,Final Sub Circuit Installation,,,,,,
