"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"eee4c2ac-726e-4efd-823f-59130ad8f798","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"65d361a3-4e01-444f-8494-2d061853b2ff","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Penetrations"
"ceab2d40-bbaf-45f0-b5d3-eaec3d92c110","","checklist-flat","pass","Penetrations ITP","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Ground"
"e21a63ee-1261-586c-bf48-f7f1d763e742","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Ground","Set Out"
"3a6a7787-f232-58c4-8cb2-6e368a48b1eb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Ground","Fire Collar Installation"
"007947cb-d2be-5db3-b2ef-87c1db8c18c7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Ground","Cast in Drains c/w Polilag"
"d16d1765-53ba-466c-89e0-805e310b4e66","","checklist-flat","pass","Penetrations ITP","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Level 1"
"af496796-e73c-5763-8922-66e2a340183c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 1","Set Out"
"815daea6-b76f-5aec-bb40-c70c053862b7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 1","Fire Collar Installation"
"4be5ebed-94ad-5615-95d6-b77941e5ad32","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 1","Cast in Drains c/w Polilag"
"128ad39d-91e4-448b-86e6-4089cdefcf38","","checklist-flat","pass","Penetrations ITP","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Level 2"
"30d02be7-a580-55e7-835b-f8b82aedc5e5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 2","Set Out"
"c2695aa5-9a51-528a-8f36-b70c20fbc229","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 2","Fire Collar Installation"
"5b868de1-6d50-5071-9919-6c4354f124d9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 2","Cast in Drains c/w Polilag"
"343cc957-e6f0-430a-961a-6a3e93bdee45","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations","Level 3"
"ca543272-c6d7-40d3-a9ce-ab94a8a02270","","checklist-flat","pass","Penetrations ITP","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Level 3","301"
"b7ea1894-d52a-520d-a968-4ff1f6580b81","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1107","Test Rain Water"
"a03607b7-19fc-5770-adf9-5ba8e7dd32e7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1107","Fire Caulking (Corridor to Apt)"
"82abc245-e130-519b-849a-4dcf01f2b0f0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1107","Cold Water Meter Manifold"
"c35db0ba-52f8-4fb4-80b4-f4495bb7cb08","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 11","1108"
"8fa3e453-9123-5d55-8c70-9c5c43170b21","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1108","Rainwater"
"5b3ecc3b-5c09-575e-9a3d-71e1fca2e9b5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1108","Hot Water"
"be141840-b8ef-5cb7-901a-bdec66ba8fd2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1108","Hot Water Lagged"
"99abd84b-4604-52e9-be75-1998590c72b6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1108","Cold Water"
"c50c7bc9-211c-5148-92e4-8c70f106b065","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1108","Test Hot Water"
"53099ba0-c2e9-5c02-b1af-684cc9ae2cc7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1108","Test Cold Water"
"3baf74eb-9706-53d0-b570-253c4aae43df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1108","Test Rain Water"
"aa036f26-816e-52e0-bd25-b40ac51bbe44","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1108","Fire Caulking (Corridor to Apt)"
"aef106cd-ba1d-52b8-91f4-17e9dc900ff1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 11","1108","Cold Water Meter Manifold"
"3654e0a3-12a2-4465-9af0-0b88038e5b9e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Corridor","Level 12"
"2bf9f98b-8437-4fd5-91b0-2284e0fba9b9","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 12","1201"
"7a76c995-5469-533b-adc3-fd4af5b24cfe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1201","Rainwater"
"086ffb0d-20d1-5ac7-8262-2db72af95558","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1201","Hot Water"
"1c4a19bb-bea7-5081-bebf-23ce07450012","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1201","Hot Water Lagged"
"2db65171-afe2-5e00-85ab-3fe3861e14cd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1201","Cold Water"
"1be4e1f3-6231-594d-9b36-92151930771a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1201","Test Hot Water"
"b7e33fd4-d83c-5a9a-8b68-d551eb3e4054","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1201","Test Cold Water"
"307c25c0-47d4-559e-af91-5cfcedda3ec9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1201","Test Rain Water"
"e068b47e-d837-5c4b-8fca-b361923c1bc8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1201","Fire Caulking (Corridor to Apt)"
"4a3b2fef-2f4a-5342-b888-42855b675aac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1201","Cold Water Meter Manifold"
"a5f8ddf8-f0ca-4d39-a5fa-21680c8ca81e","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 12","1202"
"816be58d-1075-5985-8e70-ed64217c0d1b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1202","Rainwater"
"42c82347-739d-58e2-a594-e44e3aea8a56","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1202","Hot Water"
"82710ed3-bb02-50e9-8eb4-206bb61c6427","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1202","Hot Water Lagged"
"21264727-fc85-531d-abaf-fc7230bbd2f7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1202","Cold Water"
"1da97193-d1d4-5232-93d3-e43369d80927","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1202","Test Hot Water"
"93cd720b-7d5e-5bc6-b788-e7608d57ad62","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1202","Test Cold Water"
"702e3a1f-7c2d-523b-8f79-78af4f24b024","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1202","Test Rain Water"
"d75c0e53-fece-580f-9708-e8d2a36268ee","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1202","Fire Caulking (Corridor to Apt)"
"827849a7-5bc5-5843-bc9f-b1201cbd2f61","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1202","Cold Water Meter Manifold"
"399167b8-593e-4697-8ea9-c4aeff419861","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 12","1203"
"b3f87f90-c7e8-537c-914e-dbe0dcb526e7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1203","Rainwater"
"b4db6fb5-c931-55cb-ade5-26a94f2f6396","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1203","Hot Water"
"52b8e2b4-14a9-56ef-8272-8187a625b1a9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1203","Hot Water Lagged"
"fcf568c8-cf8a-5a30-ac03-f604829675b7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1203","Cold Water"
"80d34b90-7130-55ec-a7ca-27a7767bcf1b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1203","Test Hot Water"
"03e99ae0-39a5-56c9-9978-796d16b47285","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1203","Test Cold Water"
"5bd08dc7-ae96-5d12-a069-9aad0b62485c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1203","Test Rain Water"
"74488eeb-dc9c-551b-bd76-4614414b3bb4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1203","Fire Caulking (Corridor to Apt)"
"b38ad9ca-9cdd-5dd1-b245-1ca3d72c2b75","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1203","Cold Water Meter Manifold"
"c2c88e77-ce6f-45f9-a021-ced35a9af212","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 12","1204"
"40c9530b-a18c-50a5-917c-c178fee46b0b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1204","Rainwater"
"f419c456-dd50-5349-9cba-cd317d0a5a05","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1204","Hot Water"
"cc8ac4b5-1bb2-59aa-9845-f84fa9da8d16","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1204","Hot Water Lagged"
"e764658f-2967-5c2f-926b-2f144b378179","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1204","Cold Water"
"0bff4160-a151-5c4a-9698-521b0db6167a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1204","Test Hot Water"
"4ba36cdc-e01a-5432-add3-fa91bbc1bdd1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1204","Test Cold Water"
"9c7a5333-04c3-5d7c-a448-0eb4a278128e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1204","Test Rain Water"
"e9e61ba4-ee88-5dff-b99d-80034655dbfe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1204","Fire Caulking (Corridor to Apt)"
"cedec604-24d8-50d0-a4c1-9cd6ead96449","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1204","Cold Water Meter Manifold"
"f2d29b09-fa1f-4cdc-ab68-3ec770a89f9f","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 12","1205"
"e062aaf9-ff2e-57f0-9396-75e173115e92","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1205","Rainwater"
"979f5e94-4b62-54ab-a8c5-975aad7c3ff6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1205","Hot Water"
"32ebbbff-e1a0-5763-9d01-1dffbea17759","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1205","Hot Water Lagged"
"aad85426-2809-5382-87fb-a0760aeeb3d7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1205","Cold Water"
"244c920c-2d90-5235-bde1-21deb87bfae9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1205","Test Hot Water"
"2b88988e-4650-5efc-98a5-44c060d93d05","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1205","Test Cold Water"
"72c0ab23-6b3e-5aee-b6de-25b73bf88cb1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1205","Test Rain Water"
"9aeb347a-131b-5827-b49b-5f98f94e894d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1205","Fire Caulking (Corridor to Apt)"
"6ce677b7-559e-5308-bfa0-0b1db013131f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1205","Cold Water Meter Manifold"
"142dfaca-8efb-4384-88d1-13fe1d72adfb","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 12","1206"
"a6839d16-6619-5771-be4c-42ea2ec89fbb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1206","Rainwater"
"2ad738ec-3db2-50e3-afd8-11b323fc3f5e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1206","Hot Water"
"1a94ea27-bbab-5185-bee9-7070b2d4b7f7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1206","Hot Water Lagged"
"f07cb5ae-65fe-5424-b41e-c210c8d66df8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1206","Cold Water"
"0a626f07-d5d5-5f5e-a7d6-619f2ebab046","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1206","Test Hot Water"
"31f00cb6-0ceb-5b49-9ea2-fffe0d9d1a07","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1206","Test Cold Water"
"fd57f8ee-b70e-5a14-9f8c-9be0e082ca60","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1206","Test Rain Water"
"ef6bffb6-0a0e-56f4-892e-81ce1b999b8a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1206","Fire Caulking (Corridor to Apt)"
"2384bb8f-b6a8-55d4-9147-05e8e2d80995","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1206","Cold Water Meter Manifold"
"66450cbc-2051-490f-aae5-7eedf921b183","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 12","1207"
"ac63bd9c-b933-5ea3-a5d1-83225569c016","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1207","Rainwater"
"f97e44b7-c755-5b80-9b9f-e700cd1327f1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1207","Hot Water"
"d049ac3a-b894-5513-bc81-7efa3b60614b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1207","Hot Water Lagged"
"11d325c5-064f-568d-814c-2ab2649fa47a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1207","Cold Water"
"6816b796-fba5-5ae0-add8-bfbd1abcf7c2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1207","Test Hot Water"
"500c1db9-41b1-591a-927d-735b2d034d9a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1207","Test Cold Water"
"5f63aae4-fd32-500a-a28d-0ff9269f81bf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1207","Test Rain Water"
"03e0886c-8a27-5a2c-b111-bf66aa45ee5c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1207","Fire Caulking (Corridor to Apt)"
"bf5015f7-1669-5c6f-b0e7-a2fbebea5fd1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1207","Cold Water Meter Manifold"
"0f62f0c8-61b0-414a-a66b-2aad46097776","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 12","1208"
"63cd5add-617e-5a8d-b5f2-d918914cb320","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1208","Rainwater"
"f1b7e76f-b0fe-560c-a885-3f210dd8f99e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1208","Hot Water"
"2d932ae8-025e-55f4-9074-697cc3e005e4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1208","Hot Water Lagged"
"2996c7f2-5ff4-50d3-a763-ad49e85a7fd8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1208","Cold Water"
"5eb26f1a-470f-5f68-b366-d7a90ddb5ef2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1208","Test Hot Water"
"dcd536ab-3819-57a0-8ad1-f9e137cab39a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1208","Test Cold Water"
"e1053a66-f4e4-5423-ae29-9b3d735039ca","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1208","Test Rain Water"
"c4d30324-a0f3-53fd-aa91-1833a382df15","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1208","Fire Caulking (Corridor to Apt)"
"8e224f8a-585a-536e-8cac-739e52a909a4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 12","1208","Cold Water Meter Manifold"
"08c15ccf-4553-4b46-aebe-1566eb785eee","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Corridor","Level 13"
"ca627681-93c9-48de-a737-d4040fc5c2f1","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 13","1301"
"389b47ef-e536-51ce-a797-2ab0bb5f28d6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1301","Rainwater"
"002cf5d6-45c3-512c-a0e9-90a97cf75534","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1301","Hot Water"
"3dfc1ad2-9445-528f-bffc-5b344a4bed03","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1301","Hot Water Lagged"
"1cd8bed2-638e-52d2-ad02-d4269c1a636d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1301","Cold Water"
"b7ec121c-2b31-549b-9dbd-c9a22dc909c9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1301","Test Hot Water"
"2c54d92e-d4b9-5343-8265-ea2e2b6eb8b0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1301","Test Cold Water"
"5813f419-5b98-5057-9bbb-f0df7d9ec7d5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1301","Test Rain Water"
"d1cf2504-5789-57de-a3b1-f0154052c6c8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1301","Fire Caulking (Corridor to Apt)"
"5d58f42a-ecf3-5873-a912-2314536e7e77","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1301","Cold Water Meter Manifold"
"7d00f414-e471-4bcc-a558-d2be3b45a4f8","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 13","1302"
"d12735a1-ba5f-59ee-98c6-fe1c6ccd3b46","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1302","Rainwater"
"45430cf4-62c2-5859-8468-7aaf1e375b07","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1302","Hot Water"
"8dcc2b91-e7dc-5899-a8d2-eed705544cd0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1302","Hot Water Lagged"
"c3282a92-78e3-5d77-960e-773e90d7279c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1302","Cold Water"
"389ce347-a7b9-54ef-b78e-a4a2a73dd26d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1302","Test Hot Water"
"1ce174ee-e906-5687-addb-606e6e53ba8b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1302","Test Cold Water"
"8430bbe8-20b5-59a6-a198-7f726e2436e9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1302","Test Rain Water"
"0869cfb7-0076-54af-8da1-6aba214a7691","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1302","Fire Caulking (Corridor to Apt)"
"eea0221f-2d48-5d77-b5e2-1f4e3489efb8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1302","Cold Water Meter Manifold"
"f95c416b-e9ed-4ece-82ee-7ce5b3f16f79","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 13","1303"
"54823f55-d5b2-51e8-b81f-8d2d5ce87a7f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1303","Rainwater"
"fc733fc9-23e9-5cc2-bbf3-db37684276ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1303","Hot Water"
"55ebb13b-4a54-557d-af3b-6d4fc75613d2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1303","Hot Water Lagged"
"ee5be020-663f-5648-80a3-1a3cf26cee09","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1303","Cold Water"
"bbd92906-314a-5911-a87f-6921b5ef26a2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1303","Test Hot Water"
"852ee2e4-1ce5-57a2-bd1f-21b97db86733","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1303","Test Cold Water"
"fb57b977-89d1-5001-bb59-37b69310ca2e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1303","Test Rain Water"
"9a2709dd-7c70-57c9-be02-d15c98e60cb8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1303","Fire Caulking (Corridor to Apt)"
"8358b0ff-777b-5d69-91c4-0883a6fb173e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1303","Cold Water Meter Manifold"
"76cf4f22-39f4-4aea-b738-a2595e4d42a4","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 13","1304"
"c72ac113-aeb8-5276-85e7-5e2b1b7f011a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1304","Rainwater"
"f3002030-3385-5437-8a49-d29a094cf99f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1304","Hot Water"
"c7429eb1-308d-577e-9416-5f5c4ba06c9c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1304","Hot Water Lagged"
"89673adf-0825-5e3a-b57f-6037ef612684","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1304","Cold Water"
"d0163d0d-633c-5878-98fa-215ee80cb084","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1304","Test Hot Water"
"e3d5f8af-fb27-5537-b392-d415c3a13f8a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1304","Test Cold Water"
"fbacde7f-2b92-5fc6-b03e-2118634bad00","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1304","Test Rain Water"
"741d9a86-137f-5fcb-8611-970410c8af1b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1304","Fire Caulking (Corridor to Apt)"
"4f884654-5482-5dde-b126-1ced90d863ac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1304","Cold Water Meter Manifold"
"86f474eb-a42a-475e-bba9-585d4937bf86","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 13","1305"
"d0a80c6c-5c53-5d44-911c-f9fb4badaeae","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1305","Rainwater"
"715d3543-121a-5a00-a953-600d8fc8c418","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1305","Hot Water"
"d791650a-0fb9-5038-b146-f6b7ec0257de","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1305","Hot Water Lagged"
"db9c8f76-86a1-5edb-b6b8-6a42f7d19eae","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1305","Cold Water"
"62fadf8b-1af9-53d2-84e2-fbc3b4118091","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1305","Test Hot Water"
"ea53e061-5d8f-5395-ac95-71660f2921cc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1305","Test Cold Water"
"fafd079f-0548-5f25-a739-c5c83a0205ae","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1305","Test Rain Water"
"f572dd23-6abc-5c36-ae66-567c2e85cbbf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1305","Fire Caulking (Corridor to Apt)"
"c690c0b7-4458-5f63-ad75-e440325ad3d6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1305","Cold Water Meter Manifold"
"473addd6-5428-4428-a054-9c07acdb4970","","checklist-flat","not-started","accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 13","1306"
"5db31a3f-52bc-5403-baf8-b7b4c1ce4976","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1306","Rainwater"
"910338b2-3cdd-5d86-8667-17648ad41577","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1306","Hot Water"
"bf707a44-0b1e-5059-aa58-5735d1e31bf0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","Level 13","1306","Hot Water Lagged"
