resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,1. HYDRAULIC STORM WATER DRAINAGE,,,,,,,,
,step,,,,"Line 1: Grid line 1-7, 61-62 - 150mm Dia Grate Floor Drain with 50mm Dia Outlet to RWMH2(F)",,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,100mm Stormwater - Pipeline Installation,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,150mm Stormwater - Pipeline Installation,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,200mm Stormwater - Pipeline Installation,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,300mm Stormwater - Pipeline Installation,,,,,,
Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install,,,,,,
,step,,,,"LINE 2: Grid Line 6-11, 61-62 - RWMH1(F) to 150mm Dia Grate Floor Drain with 100mm DIA Outlet",,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,100mm Stormwater - Pipeline Installation,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,150mm Stormwater - Pipeline Installation,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,200mm Stormwater - Pipeline Installation,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,300mm Stormwater - Pipeline Installation,,,,,,
Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install,,,,,,
,step,,,,LINE 3 Grid Line 6-11. 62-63 - RWMH(F) to BDMH B,,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,100mm Stormwater - Pipeline Installation,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,150mm Stormwater - Pipeline Installation,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,200mm Stormwater - Pipeline Installation,,,,,,
Stormwater - Pipeline Installation Checklist,checklist,,,,,300mm Stormwater - Pipeline Installation,,,,,,
Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install,,,,,,
,step,,,,"LINE 4 Grid Line 6-11. 63-64 - BDMH B to 4500L Grit, Oil & Perol Intercepetor ",,,,,,,
