type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Data Network Fitt off,,,,,,Data Network Fitt off
checkpoint,RJ45 termination at device,,,,,,
checkpoint,RJ45 termination at ETP,,,,,,
checkpoint,installation of patch panel at ETP,,,,,,
checkpoint,Patch Data at Device,,,,,,
checkpoint,Patch Data at ETP,,,,,,
checkpoint,Fluke testing,,,,,,
