type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Building C & D Roof,,,,,,,
section,Details,,,,,,,
checkpoint,"Check substrate - The surface must be clean, and free from all loose particles",,,,,,,
checkpoint,Application of one coat of Epoxy primer,,,,,,,
checkpoint,Caulk to junctions,,,,,,,
checkpoint,Application of 1st coat of Pasco Aquaproof 115UV,,,,,,,
checkpoint,Application of final coat of Pasco Aquaproof 115UV,,,,,,,
