resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Stage 4,,,,,,,,
Stage 4 - Roof,checklist,,,,Roof ,,,,,,,
Stage 4 - Fibretite Roof,checklist,,,,Fibretite Roof,,,,,,,
,step,,,,Windows,,,,,,,
Stage 4 - Windows - AJ001 & AJ002,checklist,,,,,AJ001,,,,,,
Stage 4 - Windows - AJ001 & AJ002,checklist,,,,,AJ002,,,,,,
Stage 4 - Windows - AJ003,checklist,,,,,AJ003,,,,,,
Stage 4 - Windows - AJ004 & AJ005,checklist,,,,,AJ004,,,,,,
Stage 4 - Windows - AJ004 & AJ005,checklist,,,,,AJ005,,,,,,
Stage 4 - Weatherboard Cladding,checklist,,,,Weatherboard Cladding,,,,,,,
Stage 4 - Easylap Cladding,checklist,,,,Easylap Cladding,,,,,,,
