type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Roof,,,,,,Stage 4 - Roof
checkpoint,Remove Roof Iron,,,,,,
checkpoint,Clean and encapsulate asbestos,,,,,,
checkpoint,New 140mm Rafters 600mm ctrs,,,,,,
checkpoint,New 140mm Outriggers ,,,,,,
checkpoint,New 90x45 props to end of rafters,,,,,,
checkpoint,New 90x45 Mid span props,,,,,,
checkpoint,Extend wall to support 140mm rafters.,,,,,,
checkpoint,2/90 x 3.15 skew nails + 2 wire dogs,,,,,,
checkpoint,Insulation ,,,,,,
checkpoint,Intello to seal exterior ,,,,,,
checkpoint,Roof bracing straps ,,,,,,
checkpoint,Additonal purlins ,,,,,,
checkpoint,Purlin Fixings Bugle 14 Guage,,,,,,
checkpoint,Fascia installed,,,,,,
checkpoint,Fascia painted - all four sides,,,,,,
checkpoint,0.9BMT Colorcote Alugard eaves,,,,,,
checkpoint,Wire Netting,,,,,,
checkpoint,Vent Eave Combs Filler - G1275,,,,,,
checkpoint,Magnaflow 0.55 BMT Roofing,,,,,,
checkpoint,Vent Back Flashings ,,,,,,
checkpoint,Apron Flashings ,,,,,,
checkpoint,300mm Box Gutter,,,,,,
checkpoint,Downpipes - brackets @800mm Crs,,,,,,
,,,,,,,
checklist-flat,Fibretite Roof,,,,,,Stage 4 - Fibretite Roof
checkpoint,Frame membrane roof - 400 centres,,,,,,
checkpoint,19mm Plywood install ,,,,,,
checkpoint,Vapour Barrier,,,,,,
checkpoint,PIR Board,,,,,,
checkpoint,Fibretite Membrane ,,,,,,
checkpoint,Membrane Upstands,,,,,,
checkpoint,Diverters,,,,,,
checkpoint,Box gutter ,,,,,,
,,,,,,,
checklist-flat,Windows - AJ001 & AJ002,,,,,,Stage 4 - Windows - AJ001 & AJ002
checkpoint,Remove Windows ,,,,,,
checkpoint,Re frame new opening sizes,,,,,,
checkpoint,100m SHS ,,,,,,
checkpoint,WANZ Bar,,,,,,
checkpoint,Flashing Tape,,,,,,
checkpoint,Cavity Batten ,,,,,,
checkpoint,Window installed ,,,,,,
checkpoint,Window winders,,,,,,
,,,,,,,
checklist-flat,Windows - AJ003,,,,,,Stage 4 - Windows - AJ003
checkpoint,Remove Windows ,,,,,,
checkpoint,Re frame new opening sizes,,,,,,
checkpoint,100m SHS ,,,,,,
checkpoint,Membrane dressed into sill,,,,,,
checkpoint,Sill Flashing ,,,,,,
checkpoint,Flashing Tape,,,,,,
checkpoint,Cavity Batten ,,,,,,
checkpoint,Window installed ,,,,,,
checkpoint,Window winders,,,,,,
,,,,,,,
checklist-flat,Windows - AJ004 & AJ005,,,,,,Stage 4 - Windows - AJ004 & AJ005
checkpoint,Remove Windows ,,,,,,
checkpoint,Re frame new opening sizes,,,,,,
checkpoint,Membrane dressed onto sill,,,,,,
checkpoint,Sill Flashing,,,,,,
checkpoint,Flashing Tape,,,,,,
checkpoint,Cavity Batten ,,,,,,
checkpoint,Window installed ,,,,,,
checkpoint,Window winders,,,,,,
,,,,,,,
checklist-flat,Weatherboard Cladding,,,,,,Stage 4 - Weatherboard Cladding
checkpoint,Apron Flashing Installed,,,,,,
checkpoint,RAB Board - Adhero Wrap,,,,,,
checkpoint,Cavity closer,,,,,,
checkpoint,Cavity Battens - 400mm Crs,,,,,,
checkpoint,Weatherboard Installed,,,,,,
checkpoint,Painting completed,,,,,,
,,,,,,,
checklist-flat,Easylap Cladding,,,,,,Stage 4 - Easylap Cladding
checkpoint,RAB Board - Adhero Wrap,,,,,,
checkpoint,Cavity Closer,,,,,,
checkpoint,CLD Battens - 400 crs,,,,,,
checkpoint,Easylap panels,,,,,,
checkpoint,Painting Completed,,,,,,
