"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6b835646-964e-4465-b6a1-14087811ef56","","not-started","ITP - Area 1 Carpark","checklist","FALSE","FALSE","Area 1 Carpark"
