type,name,values,prefix,postfix,usage count,user addable,template name
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 66 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 67 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 68 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 69 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 70 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 71 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 72 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 73 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 74 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 75 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 76 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 77 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 78 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 79 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 80 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 81 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 82 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 83 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
checkpoint-no-status,Pile 84 Details,,,,,,
text,Ground RL Level,,,,,,
text,Drill Depth,,,,,,
text,Date Poured,,,,,,
