"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2becbf41-5882-46e9-a06d-f4e9d2857056","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"1470b2d5-797b-48e4-b9fd-3dc95eca1e1b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slab"
"434aa73a-9539-4ef9-ab80-79a438d9474f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slab","Ground Level"
"302ec0c9-6ce5-4091-9602-cedb981b4765","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Ground Level","South"
"6e9f89bc-9d4d-4127-9681-bdc6e58ad003","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Ground Level","South","F19A - Pre-Pour ITP"
"389ad6e5-1ddd-4893-ac5d-32c1f0829f28","","checklist-flat","not-started","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Ground Level","South","F19B - Post-Pour ITP"
"2e65718b-0ffa-4498-9187-c820730b9d74","","checklist-flat","not-started","AusPT Tendon Extension Report Upload","checklist-flat","FALSE","FALSE","Site QA","Slab","Ground Level","South","Post-tensioning Extension #1"
"3a233933-bca0-4335-9232-23063d227392","","checklist-flat","not-started","AusPT Tendon Extension Report Upload","checklist-flat","FALSE","FALSE","Site QA","Slab","Ground Level","South","Post-tensioning Extension #2"
"6ef912d8-a5fc-4c65-909a-99f97ca46b05","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Ground Level","West"
"b78a103a-c982-4710-ba3b-4229a9c01f6c","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Ground Level","West","F19A - Pre-Pour ITP"
"03583a7b-d3a0-4c02-8a9e-e51de26f3882","","checklist-flat","not-started","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Ground Level","West","F19B - Post-Pour ITP"
"511c9c8d-e929-4b10-9fe9-d065f06a0def","","checklist-flat","not-started","AusPT Tendon Extension Report Upload","checklist-flat","FALSE","FALSE","Site QA","Slab","Ground Level","West","Post-tensioning Extension #1"
"01c1ea7e-75c6-47aa-9808-6fa87b219c25","","checklist-flat","not-started","AusPT Tendon Extension Report Upload","checklist-flat","FALSE","FALSE","Site QA","Slab","Ground Level","West","Post-tensioning Extension #2"
"9af8448d-418b-4443-ae62-8add5aa797cd","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Ground Level","North"
