Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Commissioning/Handover,,,,,,
,Scope,,,Commissioning/Handover,,
,Rows,,,,,
,,Inground,grouping,Inground,,
,,Inground,,Commissioning/Handover,Inground,
,,Retail/tenancy (Basement 2 - to Level 1),grouping,Retail/tenancy (Basement 2 - to Level 1),,
,,Basement 2 - to Level 1,,Commissioning/Handover,Retail/tenancy,Basement 2 - to Level 1
,,Retail/tenancy (Basement 1),dynamic,Commissioning/Handover,Retail/tenancy,Basement 1
,,Retail/tenancy (Ground),dynamic,Commissioning/Handover,Retail/tenancy,Ground
,,Retail/tenancy (Level 1),dynamic,Commissioning/Handover,Retail/tenancy,Level 1
,,Indigo (Basement 2 to Roof),grouping,Indigo (Basement 2 to Roof),,
,,Basement 2 to Roof,,Commissioning/Handover,Indigo,Basement 2 to Roof
,,Indigo (Level 2),dynamic,Commissioning/Handover,Indigo,Level 2
,,Indigo (Level 3),dynamic,Commissioning/Handover,Indigo,Level 3
,,Indigo (Level 4),dynamic,Commissioning/Handover,Indigo,Level 4
,,Indigo (Level 5),dynamic,Commissioning/Handover,Indigo,Level 5
,,Indigo (Level 6),dynamic,Commissioning/Handover,Indigo,Level 6
,,Indigo (Level 7),dynamic,Commissioning/Handover,Indigo,Level 7
,,Indigo (Level 8),dynamic,Commissioning/Handover,Indigo,Level 8
,,Indigo (Level 9),dynamic,Commissioning/Handover,Indigo,Level 9
,,Indigo (Level 10),dynamic,Commissioning/Handover,Indigo,Level 10
,,Holiday Inn (Basement 2 to Roof),grouping,Holiday Inn (Basement 2 to Roof),,
,,Basement 2 to Roof,,Commissioning/Handover,Holiday Inn,Basement 2 to Roof
,,Holiday Inn (Level 2),dynamic,Commissioning/Handover,Holiday Inn,Level 2
,,Holiday Inn (Level 3),dynamic,Commissioning/Handover,Holiday Inn,Level 3
,,Holiday Inn (Level 4),dynamic,Commissioning/Handover,Holiday Inn,Level 4
,,Holiday Inn (Level 5),dynamic,Commissioning/Handover,Holiday Inn,Level 5
,,Holiday Inn (Level 6),dynamic,Commissioning/Handover,Holiday Inn,Level 6
,,Holiday Inn (Level 7),dynamic,Commissioning/Handover,Holiday Inn,Level 7
,,Holiday Inn (Level 8),dynamic,Commissioning/Handover,Holiday Inn,Level 8
,,Holiday Inn (Level 9),dynamic,Commissioning/Handover,Holiday Inn,Level 9
,,Holiday Inn (Level 10),dynamic,Commissioning/Handover,Holiday Inn,Level 10
,Columns,,,,,
,,TMV,,Comm/HO - TMV,,
,,Tempering Valve,,Comm/HO - Tempering Valve,,
,,Apartment Final - Fixture Group,,Comm/HO - Apartment Final Commissioning - Fixture Group,,
,,Commercial Final - Fixture Group,,Comm/HO - Commercial Final Commissioning - Fixture Group,,
,,FINAL - Hot Water Plant,,FINAL Commissioning - Hot Water Plant,,
,,FINAL - Cold Water Pumpset,,FINAL Commissioning - Cold Water Pumpset,,
,,FINAL - Sewer Pumpwell/s,,FINAL Commissioning - Sewer Pumpwell/s,,
,,FINAL - Stormwater Pumpwell/s,,FINAL Commissioning - Stormwater Pumpwell/s,,
,,FINAL - Stormwater Treatment System/Filter,,FINAL Commissioning - Stormwater Treatment System/Filter,,
,,FINAL - GIT,,FINAL Commissioning - GIT,,
,,FINAL - Diversion Valve,,FINAL Commissioning - Diversion Valve,,
