Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
In Ground Services,,,,,,
,Scope,,,In Ground Services,,
,Rows,,,,,
,,Basement 2,dynamic,Basement 2,In Ground Services,
,,Basement 1,dynamic,Basement 1,In Ground Services,
,,Ground,dynamic,Ground,In Ground Services,
,Columns,,,,,
,,Drainage,,Ingrounds - Drainage,,
,,Pumpwells/Tanks/Pits,,Ingrounds - Pumpwells/Tanks/Pits,,
,,Cast in,,Ingrounds - Cast in,,
,,Sewer BT Authority Connection,,Ingrounds - Sewer BT Authority Connection,,
,,Stormwater LPD,,Ingrounds - Stormwater LPD,,
,,Authority connection to meter room,,Ingrounds - Authority connection to meter room,,
,,,,,,
Penos,,,,,,
,Scope,,,Penos,,
,Rows,,,,,
,,Basement 1,dynamic,Basement 1,Penos,
,,Ground,dynamic,Ground,Penos,
,,Level 1,dynamic,Level 1,Penos,
,,Level 2,dynamic,Level 2,Penos,
,,Level 3,dynamic,Level 3,Penos,
,,Level 4,dynamic,Level 4,Penos,
,,Level 5,dynamic,Level 5,Penos,
,,Level 6,dynamic,Level 6,Penos,
,,Level 7,dynamic,Level 7,Penos,
,,Level 8,dynamic,Level 8,Penos,
,,Level 9,dynamic,Level 9,Penos,
,,Level 10,dynamic,Level 10,Penos,
,,Roof,dynamic,Roof,Penos,
,Columns,,,,,
,,Floor,,Peno - Floor,,
,,Wall,,Peno - Wall,,
,,Cast In,,Peno - Cast In,,
,,,,,,
"DRAINS, STACKS & VENTS",,,,,,
,Scope,,,"DRAINS, STACKS & VENTS",,
,Rows,,,,,
,,Retail/tenancy (Basement 2 - to Level 1),grouping,Retail/tenancy (Basement 2 - to Level 1),,
,,Basement 2 - to Level 1,,Basement 2 - to Level 1,Retail/tenancy,"DRAINS, STACKS & VENTS"
,,Retail/tenancy (Basement 1),dynamic,Basement 1,Retail/tenancy,"DRAINS, STACKS & VENTS"
,,Retail/tenancy (Ground),dynamic,Ground,Retail/tenancy,"DRAINS, STACKS & VENTS"
,,Retail/tenancy (Level 1),dynamic,Level 1,Retail/tenancy,"DRAINS, STACKS & VENTS"
,,Indigo (Basement 2 to Roof),grouping,Indigo (Basement 2 to Roof),,
,,Basement 2 to Roof,,Basement 2 to Roof,Indigo,"DRAINS, STACKS & VENTS"
,,Indigo (Level 2),dynamic,Level 2,Indigo,"DRAINS, STACKS & VENTS"
,,Indigo (Level 3),dynamic,Level 3,Indigo,"DRAINS, STACKS & VENTS"
,,Indigo (Level 4),dynamic,Level 4,Indigo,"DRAINS, STACKS & VENTS"
,,Indigo (Level 5),dynamic,Level 5,Indigo,"DRAINS, STACKS & VENTS"
,,Indigo (Level 6),dynamic,Level 6,Indigo,"DRAINS, STACKS & VENTS"
,,Indigo (Level 7),dynamic,Level 7,Indigo,"DRAINS, STACKS & VENTS"
,,Indigo (Level 8),dynamic,Level 8,Indigo,"DRAINS, STACKS & VENTS"
,,Indigo (Level 9),dynamic,Level 9,Indigo,"DRAINS, STACKS & VENTS"
,,Indigo (Level 10),dynamic,Level 10,Indigo,"DRAINS, STACKS & VENTS"
,,Holiday Inn (Basement 2 to Roof),grouping,Holiday Inn (Basement 2 to Roof),,
,,Basement 2 to Roof,,Basement 2 to Roof,Holiday Inn,"DRAINS, STACKS & VENTS"
,,Holiday Inn (Level 2),dynamic,Level 2,Holiday Inn,"DRAINS, STACKS & VENTS"
,,Holiday Inn (Level 3),dynamic,Level 3,Holiday Inn,"DRAINS, STACKS & VENTS"
,,Holiday Inn (Level 4),dynamic,Level 4,Holiday Inn,"DRAINS, STACKS & VENTS"
,,Holiday Inn (Level 5),dynamic,Level 5,Holiday Inn,"DRAINS, STACKS & VENTS"
,,Holiday Inn (Level 6),dynamic,Level 6,Holiday Inn,"DRAINS, STACKS & VENTS"
,,Holiday Inn (Level 7),dynamic,Level 7,Holiday Inn,"DRAINS, STACKS & VENTS"
,,Holiday Inn (Level 8),dynamic,Level 8,Holiday Inn,"DRAINS, STACKS & VENTS"
,,Holiday Inn (Level 9),dynamic,Level 9,Holiday Inn,"DRAINS, STACKS & VENTS"
,,Holiday Inn (Level 10),dynamic,Level 10,Holiday Inn,"DRAINS, STACKS & VENTS"
,Columns,,,,,
,,"Underslung - Sewer, Stormwater & Vent",,"Drains: Underslung - Sewer, Stormwater & Vent",,
,,"Stack Riser - Sewer, Stormwater & Vent",,"Drains: Stack Riser - Sewer, Stormwater & Vent",,
,,Syphonic - Underslung,,Drains: Syphonic - Underslung,,
,,Syphonic - Stack Riser,,Drains: Syphonic - Stack Riser,,
,,"Greasy Waste - Underslung, Stacks & Vents",,"Drains: Greasy Waste - Underslung, Stacks & Vents",,
,,"Trade Waste - Underslung, Stacks & Vents",,"Drains: Trade Waste - Underslung, Stacks & Vents",,
,,Pumpline - Underslung & Stacks,,Drains: Pumpline - Underslung & Stacks,,
,,Pod Drain Connection (Prefab Bathroom/Laundry),,Pod Drain Connection (Prefab Bathroom or Laundry),,
,,,,,,
Rough in,,,,,,
