resource,resource,resource,resource,resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 18,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 19,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 20,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 21,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 22,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 23,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 24,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 25,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 26,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 27,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 28,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 29,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 30,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 31,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 32,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 33,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 34,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 35,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 36,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 37,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 38,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 39,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 40,,,,,
,,,,,,,,step,,,,,Level 5,,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 1,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 2,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 3,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 4,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 5,,,,,
Testing - Potable Water - 1500kpa water test (not an air test),Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),Testing - Natural Gas,Testing Potable Water - (1.5 times maximum working pressure),Testing - Water Hold - Sewer & Stormwater Underslung,Testing - Air Test - Stormwater & Downpipe,Testing - Air Test - Sewer,folder-with-checklists,,,,,,Room 6,,,,,
