resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Zone 1,,,,,,,,
Kingzip Checklist,checklist,,,,Kingzip,,,,,,,
Ortech,checklist,,,,Ortech,,,,,,,
Gutter Checklist,checklist,,,,Gutter,,,,,,,
Flashing Checklist,checklist,,,,Flashing,,,,,,,
Fascia Checklist,checklist,,,,Fascia,,,,,,,
Roof safety system,checklist,,,,Roof safety system,,,,,,,
,step,,,Zone 2,,,,,,,,
Kingzip Checklist,checklist,,,,Kingzip,,,,,,,
Ortech,checklist,,,,Ortech,,,,,,,
Gutter Checklist,checklist,,,,Gutter,,,,,,,
Flashing Checklist,checklist,,,,Flashing,,,,,,,
Fascia Checklist,checklist,,,,Fascia,,,,,,,
Roof safety system,checklist,,,,Roof safety system,,,,,,,
,step,,,Zone 3,,,,,,,,
Kingzip Checklist,checklist,,,,Kingzip,,,,,,,
Ortech,checklist,,,,Ortech,,,,,,,
Gutter Checklist,checklist,,,,Gutter,,,,,,,
Flashing Checklist,checklist,,,,Flashing,,,,,,,
Fascia Checklist,checklist,,,,Fascia,,,,,,,
Roof safety system,checklist,,,,Roof safety system,,,,,,,
,step,,,Zone 4,,,,,,,,
Kingzip Checklist,checklist,,,,Kingzip,,,,,,,
Ortech,checklist,,,,Ortech,,,,,,,
Gutter Checklist,checklist,,,,Gutter,,,,,,,
Flashing Checklist,checklist,,,,Flashing,,,,,,,
Fascia Checklist,checklist,,,,Fascia,,,,,,,
Roof safety system,checklist,,,,Roof safety system,,,,,,,
