"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9644b2bd-3559-4e79-971e-2b3f0b1baade","","checklist-sectioned","not-started","Pre-Inspection Checklist","checklist","FALSE","FALSE","Initial Inspection"
"ed103141-94f8-4df5-a64c-9cf6ae680e2d","","folder-normal","pass","","step","TRUE","FALSE","2A Ground Floor"
"ec8273e9-b852-4c61-b837-e86542c61f8c","","checklist-flat","pass","Adcrete WBE + Deckpro 80","checklist-flat","FALSE","FALSE","2A Ground Floor","1.1 & 1.2. Workshop 1&2, Model, Tools, Sports & Cleaners Store"
