Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Hebel Facade Painting,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Building A,grouping,Building A,,,
,,Ground Floor - North Elevation,,Site QA,Building A,Ground Floor,North Elevation
,,Ground Floor - East Elevation,,Site QA,Building A,Ground Floor,East Elevation
,,Ground Floor - South Elevation,,Site QA,Building A,Ground Floor,South Elevation
,,Ground Floor - West Elevation,,Site QA,Building A,Ground Floor,West Elevation
,,Level 1 - North Elevation,,Site QA,Building A,Level 1,North Elevation
,,Level 1 - East Elevation,,Site QA,Building A,Level 1,East Elevation
,,Level 1 - South Elevation,,Site QA,Building A,Level 1,South Elevation
,,Level 1 - West Elevation,,Site QA,Building A,Level 1,West Elevation
,,Level 2 - North Elevation,,Site QA,Building A,Level 2,North Elevation
,,Level 2 - East Elevation,,Site QA,Building A,Level 2,East Elevation
,,Level 2 - South Elevation,,Site QA,Building A,Level 2,South Elevation
,,Level 2 - West Elevation,,Site QA,Building A,Level 2,West Elevation
,,Level 3 - North Elevation,,Site QA,Building A,Level 3,North Elevation
,,Level 3 - East Elevation,,Site QA,Building A,Level 3,East Elevation
,,Level 3 - South Elevation,,Site QA,Building A,Level 3,South Elevation
,,Level 3 - West Elevation,,Site QA,Building A,Level 3,West Elevation
,,Level 4 - North Elevation,,Site QA,Building A,Level 4,North Elevation
,,Level 4 - East Elevation,,Site QA,Building A,Level 4,East Elevation
,,Level 4 - South Elevation,,Site QA,Building A,Level 4,South Elevation
,,Level 4 - West Elevation,,Site QA,Building A,Level 4,West Elevation
,,Level 5 - North Elevation,,Site QA,Building A,Level 5,North Elevation
,,Level 5 - East Elevation,,Site QA,Building A,Level 5,East Elevation
,,Level 5 - South Elevation,,Site QA,Building A,Level 5,South Elevation
,,Level 5 - West Elevation,,Site QA,Building A,Level 5,West Elevation
,,Level 6 - North Elevation,,Site QA,Building A,Level 6,North Elevation
,,Level 6 - East Elevation,,Site QA,Building A,Level 6,East Elevation
,,Level 6 - South Elevation,,Site QA,Building A,Level 6,South Elevation
,,Level 6 - West Elevation,,Site QA,Building A,Level 6,West Elevation
,,Level 7 - North Elevation,,Site QA,Building A,Level 7,North Elevation
,,Level 7 - East Elevation,,Site QA,Building A,Level 7,East Elevation
,,Level 7 - South Elevation,,Site QA,Building A,Level 7,South Elevation
,,Level 7 - West Elevation,,Site QA,Building A,Level 7,West Elevation
,,Level 8 - North Elevation,,Site QA,Building A,Level 8,North Elevation
,,Level 8 - East Elevation,,Site QA,Building A,Level 8,East Elevation
,,Level 8 - South Elevation,,Site QA,Building A,Level 8,South Elevation
,,Level 8 - West Elevation,,Site QA,Building A,Level 8,West Elevation
,,Level 9 - North Elevation,,Site QA,Building A,Level 9,North Elevation
,,Level 9 - East Elevation,,Site QA,Building A,Level 9,East Elevation
,,Level 9 - South Elevation,,Site QA,Building A,Level 9,South Elevation
,,Level 9 - West Elevation,,Site QA,Building A,Level 9,West Elevation
,,Level 10 - North Elevation,,Site QA,Building A,Level 10,North Elevation
,,Level 10 - East Elevation,,Site QA,Building A,Level 10,East Elevation
,,Level 10 - South Elevation,,Site QA,Building A,Level 10,South Elevation
,,Level 10 - West Elevation,,Site QA,Building A,Level 10,West Elevation
,,Level 11 - North Elevation,,Site QA,Building A,Level 11,North Elevation
,,Level 11 - East Elevation,,Site QA,Building A,Level 11,East Elevation
,,Level 11 - South Elevation,,Site QA,Building A,Level 11,South Elevation
,,Level 11 - West Elevation,,Site QA,Building A,Level 11,West Elevation
,,Level 12 - North Elevation,,Site QA,Building A,Level 12,North Elevation
,,Level 12 - East Elevation,,Site QA,Building A,Level 12,East Elevation
,,Level 12 - South Elevation,,Site QA,Building A,Level 12,South Elevation
,,Level 12 - West Elevation,,Site QA,Building A,Level 12,West Elevation
,,Level 13 - North Elevation,,Site QA,Building A,Level 13,North Elevation
,,Level 13 - East Elevation,,Site QA,Building A,Level 13,East Elevation
,,Level 13 - South Elevation,,Site QA,Building A,Level 13,South Elevation
,,Level 13 - West Elevation,,Site QA,Building A,Level 13,West Elevation
,,Level 14 - North Elevation,,Site QA,Building A,Level 14,North Elevation
,,Level 14 - East Elevation,,Site QA,Building A,Level 14,East Elevation
,,Level 14 - South Elevation,,Site QA,Building A,Level 14,South Elevation
,,Level 14 - West Elevation,,Site QA,Building A,Level 14,West Elevation
,,Level 15 - North Elevation,,Site QA,Building A,Level 15,North Elevation
,,Level 15 - East Elevation,,Site QA,Building A,Level 15,East Elevation
,,Level 15 - South Elevation,,Site QA,Building A,Level 15,South Elevation
,,Level 15 - West Elevation,,Site QA,Building A,Level 15,West Elevation
,,Level 16 - North Elevation,,Site QA,Building A,Level 16,North Elevation
,,Level 16 - East Elevation,,Site QA,Building A,Level 16,East Elevation
,,Level 16 - South Elevation,,Site QA,Building A,Level 16,South Elevation
,,Level 16 - West Elevation,,Site QA,Building A,Level 16,West Elevation
,,Level 17 - North Elevation,,Site QA,Building A,Level 17,North Elevation
,,Level 17 - East Elevation,,Site QA,Building A,Level 17,East Elevation
,,Level 17 - South Elevation,,Site QA,Building A,Level 17,South Elevation
,,Level 17 - West Elevation,,Site QA,Building A,Level 17,West Elevation
,,Level 18 - North Elevation,,Site QA,Building A,Level 18,North Elevation
,,Level 18 - East Elevation,,Site QA,Building A,Level 18,East Elevation
,,Level 18 - South Elevation,,Site QA,Building A,Level 18,South Elevation
,,Level 18 - West Elevation,,Site QA,Building A,Level 18,West Elevation
,,Level 19 - North Elevation,,Site QA,Building A,Level 19,North Elevation
,,Level 19 - East Elevation,,Site QA,Building A,Level 19,East Elevation
,,Level 19 - South Elevation,,Site QA,Building A,Level 19,South Elevation
,,Level 19 - West Elevation,,Site QA,Building A,Level 19,West Elevation
,,Level 20 - North Elevation,,Site QA,Building A,Level 20,North Elevation
,,Level 20 - East Elevation,,Site QA,Building A,Level 20,East Elevation
,,Level 20 - South Elevation,,Site QA,Building A,Level 20,South Elevation
,,Level 20 - West Elevation,,Site QA,Building A,Level 20,West Elevation
,,Building B,grouping,Building B,,,
,,Ground Floor - North Elevation,,Site QA,Building B,Ground Floor,North Elevation
,,Ground Floor - East Elevation,,Site QA,Building B,Ground Floor,East Elevation
,,Ground Floor - South Elevation,,Site QA,Building B,Ground Floor,South Elevation
,,Ground Floor - West Elevation,,Site QA,Building B,Ground Floor,West Elevation
,,Level 1 - North Elevation,,Site QA,Building B,Level 1,North Elevation
,,Level 1 - East Elevation,,Site QA,Building B,Level 1,East Elevation
,,Level 1 - South Elevation,,Site QA,Building B,Level 1,South Elevation
,,Level 1 - West Elevation,,Site QA,Building B,Level 1,West Elevation
,,Level 2 - North Elevation,,Site QA,Building B,Level 2,North Elevation
,,Level 2 - East Elevation,,Site QA,Building B,Level 2,East Elevation
,,Level 2 - South Elevation,,Site QA,Building B,Level 2,South Elevation
,,Level 2 - West Elevation,,Site QA,Building B,Level 2,West Elevation
,,Level 3 - North Elevation,,Site QA,Building B,Level 3,North Elevation
,,Level 3 - East Elevation,,Site QA,Building B,Level 3,East Elevation
,,Level 3 - South Elevation,,Site QA,Building B,Level 3,South Elevation
,,Level 3 - West Elevation,,Site QA,Building B,Level 3,West Elevation
,,Level 4 - North Elevation,,Site QA,Building B,Level 4,North Elevation
,,Level 4 - East Elevation,,Site QA,Building B,Level 4,East Elevation
,,Level 4 - South Elevation,,Site QA,Building B,Level 4,South Elevation
,,Level 4 - West Elevation,,Site QA,Building B,Level 4,West Elevation
,,Level 5 - North Elevation,,Site QA,Building B,Level 5,North Elevation
,,Level 5 - East Elevation,,Site QA,Building B,Level 5,East Elevation
,,Level 5 - South Elevation,,Site QA,Building B,Level 5,South Elevation
,,Level 5 - West Elevation,,Site QA,Building B,Level 5,West Elevation
,,Level 6 - North Elevation,,Site QA,Building B,Level 6,North Elevation
,,Level 6 - East Elevation,,Site QA,Building B,Level 6,East Elevation
,,Level 6 - South Elevation,,Site QA,Building B,Level 6,South Elevation
,,Level 6 - West Elevation,,Site QA,Building B,Level 6,West Elevation
,,Level 7 - North Elevation,,Site QA,Building B,Level 7,North Elevation
,,Level 7 - East Elevation,,Site QA,Building B,Level 7,East Elevation
,,Level 7 - South Elevation,,Site QA,Building B,Level 7,South Elevation
,,Level 7 - West Elevation,,Site QA,Building B,Level 7,West Elevation
,,Level 8 - North Elevation,,Site QA,Building B,Level 8,North Elevation
,,Level 8 - East Elevation,,Site QA,Building B,Level 8,East Elevation
,,Level 8 - South Elevation,,Site QA,Building B,Level 8,South Elevation
,,Level 8 - West Elevation,,Site QA,Building B,Level 8,West Elevation
,,Level 9 - North Elevation,,Site QA,Building B,Level 9,North Elevation
,,Level 9 - East Elevation,,Site QA,Building B,Level 9,East Elevation
,,Level 9 - South Elevation,,Site QA,Building B,Level 9,South Elevation
,,Level 9 - West Elevation,,Site QA,Building B,Level 9,West Elevation
,,Level 10 - North Elevation,,Site QA,Building B,Level 10,North Elevation
,,Level 10 - East Elevation,,Site QA,Building B,Level 10,East Elevation
