Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
,,Building B - L5,dynamic,L5,Building B,Cut Out,Site QA
,,Building B - L6,dynamic,L6,Building B,Cut Out,Site QA
,,Building B - L7,dynamic,L7,Building B,Cut Out,Site QA
,,Building B - L8,dynamic,L8,Building B,Cut Out,Site QA
,,Building B - L9,dynamic,L9,Building B,Cut Out,Site QA
,,Building B - L10,dynamic,L10,Building B,Cut Out,Site QA
,,Building B - L11,dynamic,L11,Building B,Cut Out,Site QA
,,Building B - L12,dynamic,L12,Building B,Cut Out,Site QA
,Columns,,,,,,
,,Cut Out,,Cut Out,,,
,,,,,,,
Fit Off,,,,,,,
,Scope,,,Fit Off,,,
,Rows,,,,,,
,,Basements,grouping,Basements,,,
,,Basement 2,,Basement 2,Fit Off,Site QA,
,,Basement 1,,Basement 1,Fit Off,Site QA,
,,Lower Ground,dynamic,Lower Ground,Fit Off,Site QA,
,,Upper Ground,dynamic,Upper Ground,Fit Off,Site QA,
,,Building A - UG,dynamic,UG,Building A,Fit Off,Site QA
,,Building A - L1,dynamic,L1,Building A,Fit Off,Site QA
,,Building A - L2,dynamic,L2,Building A,Fit Off,Site QA
,,Building A - L3,dynamic,L3,Building A,Fit Off,Site QA
,,Building A - L4,dynamic,L4,Building A,Fit Off,Site QA
,,Building A - L5,dynamic,L5,Building A,Fit Off,Site QA
,,Building A - L6,dynamic,L6,Building A,Fit Off,Site QA
,,Building A - L7,dynamic,L7,Building A,Fit Off,Site QA
,,Building A - L8,dynamic,L8,Building A,Fit Off,Site QA
,,Building A - L9,dynamic,L9,Building A,Fit Off,Site QA
,,Building A - L10,dynamic,L10,Building A,Fit Off,Site QA
,,Building A - L11,dynamic,L11,Building A,Fit Off,Site QA
,,Building A - L12,dynamic,L12,Building A,Fit Off,Site QA
,,Building A - L13,dynamic,L13,Building A,Fit Off,Site QA
,,Roof,dynamic,Roof,Fit Off,Site QA,
,,Building B - UG,dynamic,UG,Building B,Fit Off,Site QA
,,Building B - L1,dynamic,L1,Building B,Fit Off,Site QA
,,Building B - L2,dynamic,L2,Building B,Fit Off,Site QA
,,Building B - L3,dynamic,L3,Building B,Fit Off,Site QA
,,Building B - L4,dynamic,L4,Building B,Fit Off,Site QA
,,Building B - L5,dynamic,L5,Building B,Fit Off,Site QA
,,Building B - L6,dynamic,L6,Building B,Fit Off,Site QA
,,Building B - L7,dynamic,L7,Building B,Fit Off,Site QA
,,Building B - L8,dynamic,L8,Building B,Fit Off,Site QA
,,Building B - L9,dynamic,L9,Building B,Fit Off,Site QA
,,Building B - L10,dynamic,L10,Building B,Fit Off,Site QA
,,Building B - L11,dynamic,L11,Building B,Fit Off,Site QA
,,Building B - L12,dynamic,L12,Building B,Fit Off,Site QA
,Columns,,,,,,
,,Fit Off,,Fit Off,,,
