Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,EL-PCADB-02-21,,el-pcadb-02-21,distribution boards,quality itcs,pca dbs,itp,terminal,lots - cable tray & conduit
,,EL-PCADB-02-22,,distribution boards,quality itcs,pca dbs,itp,el-pcadb-02-22,terminal,lots - cable tray & conduit
,,EL-PCADB-02-23,,distribution boards,quality itcs,pca dbs,itp,el-pcadb-02-23,terminal,lots - cable tray & conduit
,,EL-PCADB-02-24,,distribution boards,quality itcs,pca dbs,el-pcadb-02-24,itp,terminal,lots - cable tray & conduit
,,EL-PCADB-02-25,,distribution boards,quality itcs,pca dbs,itp,el-pcadb-02-25,terminal,lots - cable tray & conduit
,,EL-PVDB-02-101,,distribution boards,quality itcs,itp,el-pvdb-02-101,pv dbs,terminal,lots - cable tray & conduit
,,EL-PVDB-02-202,,distribution boards,quality itcs,el-pvdb-02-202,itp,pv dbs,terminal,lots - cable tray & conduit
,,EL-PVDB-06-501,,distribution boards,quality itcs,itp,el-pvdb-06-501,pv dbs,terminal,lots - cable tray & conduit
,,EL-PVDB-06-601,,distribution boards,quality itcs,el-pvdb-06-601,itp,pv dbs,terminal,lots - cable tray & conduit
,,EL-PVDB-07-301,,distribution boards,quality itcs,el-pvdb-07-301,itp,pv dbs,terminal,lots - cable tray & conduit
,,EL-PVDB-07-302,,distribution boards,quality itcs,itp,pv dbs,el-pvdb-07-302,terminal,lots - cable tray & conduit
,,TER 1,,ter 1,quality itcs,terminal,lots - cable tray & conduit,itp,,
,,TER 2,,ter 2,quality itcs,terminal,lots - cable tray & conduit,itp,,
,,AREA 1,,quality itcs,terminal,lots - cable tray & conduit,itp,area 1,,
,,AREA 2,,quality itcs,terminal,lots - cable tray & conduit,area 2,itp,,
,,AREA 3,,quality itcs,terminal,lots - cable tray & conduit,area 3,itp,,
,,AREA 4,,area 4,quality itcs,terminal,lots - cable tray & conduit,itp,,
,,AREA 5,,area 5,quality itcs,terminal,lots - cable tray & conduit,itp,,
,,AREA 6,,area 6,quality itcs,terminal,lots - cable tray & conduit,itp,,
,,BUILDING 2.01,,building 2.01,quality itcs,terminal,lots - cable tray & conduit,itp,,
,,BUILDING 2.02,,building 2.02,quality itcs,terminal,lots - cable tray & conduit,itp,,
,,BUILDING 2.03,,building 2.03,quality itcs,terminal,lots - cable tray & conduit,itp,,
,,BUILDING 2.04,,quality itcs,terminal,lots - cable tray & conduit,itp,building 2.04,,
,,BUILDING 2.05,,quality itcs,terminal,lots - cable tray & conduit,itp,building 2.05,,
,,BUILDING 2.06,,quality itcs,terminal,lots - cable tray & conduit,itp,building 2.06,,
,,BUILDING 2.07,,quality itcs,terminal,lots - cable tray & conduit,building 2.07,itp,,
,,BUILDING 2.08,,quality itcs,terminal,lots - cable tray & conduit,building 2.08,itp,,
,,BUILDING 3.03,,quality itcs,terminal,lots - cable tray & conduit,itp,building 3.03,,
,,BUILDING 3.06,,building 3.06,quality itcs,terminal,lots - cable tray & conduit,itp,,
,,FIRE WATER TANKS,,fire water tanks,quality itcs,terminal,lots - cable tray & conduit,itp,,
,,DIESEL TANK,,quality itcs,terminal,lots - cable tray & conduit,itp,diesel tank,,
,,GENERATOR PAD,,quality itcs,terminal,lots - cable tray & conduit,itp,generator pad,,
,,FUEL TANKS,,quality itcs,terminal,lots - cable tray & conduit,fuel tanks,itp,,
,Columns,,,,,,,,,
,,Please attach copy of ITP,,please attach copy of itp,,,,,,
,,,,,,,,,,
LOT BREAK UP,,,,,,,,,,
,Scope,,,,,,,,,
,Rows,,,,,,,,,
,,Basement,,basement,quality itcs,terminal,lots - cable tray & conduit,attached lot break up,,
,,Upper Basement,,upper basement,quality itcs,terminal,lots - cable tray & conduit,attached lot break up,,
,,Ground floor,,ground floor,quality itcs,terminal,lots - cable tray & conduit,attached lot break up,,
,,Second Floor,,quality itcs,terminal,lots - cable tray & conduit,second floor,attached lot break up,,
,,Landside,,quality itcs,terminal,lots - cable tray & conduit,landside,wsi tss - itp - installation of in ground conduits incl excavation.,in ground hv conduits,
,,Landside,,wsi tss - itp - hv pit installation,quality itcs,terminal,lots - cable tray & conduit,hv pit install,landside,
,,TER 1,,ter 1,lot break up,quality itcs,terminal,lots - cable tray & conduit,,
,,TER 2,,lot break up,ter 2,quality itcs,terminal,lots - cable tray & conduit,,
,Columns,,,,,,,,,
,,Attached Mark up of Lot Breakup,,attached mark up of lot breakup,,,,,,
,,,,,,,,,,
Quality Mains and Sub Mains,,,,,,,,,,
,Scope,,,,,,,,,
,Rows,,,,,,,,,
,,EL-MSBE-01-301 (T1),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbe-01-301 (t1),mains and sub mains,
,,EL-MSBN-01-301 (T1),,el-msbn-01-301 (t1),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,
,,EL-MSB-01-203 (T3),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-203 (t3),mains and sub mains,
,,EL-MSBE-01-203 (T3),,el-msbe-01-203 (t3),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,
,,EL-MSBN-01-203 (T3),,el-msbn-01-203 (t3),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,
,,EL-MSBE-01-401 (T2),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,el-msbe-01-401 (t2),
,,EL-MSBN-01-401 (T2),,quality itcs,terminal,lots - cable tray & conduit,el-msbn-01-401 (t2),main distribution boards,mains and sub mains,
,,EL-MSB-01-201 (PC),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,el-msb-01-201 (pc),
,,EL-MSBE-01-201 (PC),,el-msbe-01-201 (pc),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,
,,EL-MSBN-01-201 (PC),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,el-msbn-01-201 (pc),
,,EL-MSB-01-701 (COOLING),,el-msb-01-701 (cooling),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,
,,EL-SBD-01-701 (COOLING),,el-sbd-01-701 (cooling),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,
,,EL-SBD-01-702 (COOLING),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-sbd-01-702 (cooling),mains and sub mains,
,,EL-SBD-01-703 (COOLING),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,el-sbd-01-703 (cooling),
,,EL-MSB-01-103 (PW),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-103 (pw),mains and sub mains,
,,EL-MSBE-01-103 (PW),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbe-01-103 (pw),mains and sub mains,
,,EL-MSBN-01-103 (PW),,el-msbn-01-103 (pw),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,
,,EL-MSB-01-205 (PE),,quality itcs,terminal,lots - cable tray & conduit,el-msb-01-205 (pe),main distribution boards,mains and sub mains,
,,EL-MSBE-01-205 (PE),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,mains and sub mains,el-msbe-01-205 (pe),
,,EL-MSBN-01-205 (PE),,quality itcs,terminal,lots - cable tray & conduit,el-msbn-01-205 (pe),main distribution boards,mains and sub mains,
,,EL-MSB-01-801 (CARPARK),,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-801 (carpark),mains and sub mains,
,,EL-UPSIO-01-301,,quality itcs,terminal,lots - cable tray & conduit,mains and sub mains,ups mdbs,el-upsio-01-301,
,,EL-UPSIO-01-201,,quality itcs,terminal,lots - cable tray & conduit,mains and sub mains,ups mdbs,el-upsio-01-201,
,,EL-UPSIO-01-102,,quality itcs,terminal,lots - cable tray & conduit,mains and sub mains,ups mdbs,el-upsio-01-102,
,,EL-UPSIO-01-203,,quality itcs,terminal,lots - cable tray & conduit,el-upsio-01-203,mains and sub mains,ups mdbs,
,,EL-UPSIO-01-801,,el-upsio-01-801,quality itcs,terminal,lots - cable tray & conduit,mains and sub mains,ups mdbs,
,,EL-EMSB-02-1001,,quality itcs,terminal,main distribution boards,lots - distribution boards,mains and sub mains,el-emsb-02-1001,
,,EL-UPSIO-02-1001,,el-upsio-02-1001,quality itcs,terminal,main distribution boards,lots - distribution boards,mains and sub mains,
,,EL-GCP-02-1001,,quality itcs,terminal,main distribution boards,el-gcp-02-1001,lots - distribution boards,mains and sub mains,
,,EL-EMSB-02-2001,,quality itcs,terminal,main distribution boards,lots - distribution boards,mains and sub mains,el-emsb-02-2001,
,,EL-UPSIO-02-2001,,el-upsio-02-2001,quality itcs,terminal,main distribution boards,lots - distribution boards,mains and sub mains,
,,EL-GCP-02-2001,,quality itcs,terminal,el-gcp-02-2001,main distribution boards,lots - distribution boards,mains and sub mains,
,Columns,,,,,,,,,
,,Receipt of cable containment delivery to site & storage.,,receipt of cable containment delivery to site & storage. (itp reference item 1),,,,,,
,,Cable storage & handling.,,cable storage & handling. (itp reference item 2),,,,,,
,,Correct cable size & type.,,correct cable size & type. (itp reference item 3),,,,,,
,,Cable pulling tension to not exceed manufacturer's recommendations.,,cable pulling tension to not exceed manufacturer's recommendations. (itp reference item 4),,,,,,
,,Cable lubrication if required.,,cable lubrication if required. (itp reference item 5),,,,,,
,,Installed to latest drawings – schematics/single line diagram & cable containment drawings.,,installed to latest drawings – schematics/single line diagram & cable containment drawings. (itp reference item 6),,,,,,
,,Correct cable tag installed.,,correct cable tag installed. (itp reference item 7),,,,,,
,,Photo evidence captured for cable containment install.,,photo evidence captured for cable containment install. (itp reference item 8),,,,,,
,,,,,,,,,,
Quality - Power and Lighting Subcircuits,,,,,,,,,,
,Scope,,,,,,,,,
,Rows,,,,,,,,,
,,EL-HDBE-02-1001,,el-hdbe-02-1001,power & lighting subcircuits,distribution boards,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-1001,,power & lighting subcircuits,distribution boards,el-cdbu-02-1001,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-1002,,power & lighting subcircuits,distribution boards,quality itcs,terminal,el-cdbu-02-1002,lots - distribution boards,
,,EL-CDBU-02-1003,,el-cdbu-02-1003,power & lighting subcircuits,distribution boards,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-1004,,power & lighting subcircuits,el-cdbu-02-1004,distribution boards,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-1005,,power & lighting subcircuits,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-1005,
,,EL-CDBU-02-1006,,power & lighting subcircuits,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-1006,
,,EL-HDBE-02-2001,,power & lighting subcircuits,distribution boards,quality itcs,terminal,lots - distribution boards,el-hdbe-02-2001,
,,EL-CDBU-02-2001,,power & lighting subcircuits,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-2001,
,,EL-CDBU-02-2002,,power & lighting subcircuits,distribution boards,el-cdbu-02-2002,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-2003,,power & lighting subcircuits,distribution boards,quality itcs,terminal,el-cdbu-02-2003,lots - distribution boards,
,,EL-CDBU-02-2004,,el-cdbu-02-2004,power & lighting subcircuits,distribution boards,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-2005,,power & lighting subcircuits,el-cdbu-02-2005,distribution boards,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-2006,,power & lighting subcircuits,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-2006,
,Columns,,,,,,,,,
,,Receipt of cable containment delivery to site & storage. (,,receipt of cable containment delivery to site & storage. (itp reference item 1),,,,,,
,,Correct size & cable type.,,correct size & cable type. (itp reference item 2),,,,,,
,,Installed to correct cable routing arrangements & circuit number.,,installed to correct cable routing arrangements & circuit number. (itp reference item 3),,,,,,
,,Installed to final location.,,installed to final location. (itp reference item 4),,,,,,
,,Photo evidence captured for cable containment install.,,photo evidence captured for cable containment install. (itp reference item 5),,,,,,
,,,,,,,,,,
Quality - Cable tray/Ladder,,,,,,,,,,
,Scope,,,,,,,,,
,Rows,,,,,,,,,
,,B1.1,,basement,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,b1.1,
,,B1.2,,basement,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,b1.2,
,,B1.3,,basement,b1.3,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,
,,B1.4,,basement,b1.4,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,
,,B1.5,,basement,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,b1.5,
,,B1.6,,basement,cable tray / ladder,b1.6,quality itcs,terminal,lots - cable tray & conduit,
,,B1.7,,basement,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,b1.7,
,,BU1.1,,upper basement,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,bu1.1,
,,BU1.2,,bu1.2,upper basement,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,
,,BU1.3,,upper basement,bu1.3,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,
,,BU1.4,,upper basement,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,bu1.4,
,,BU1.5,,upper basement,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,bu1.5,
,,BU1.6,,upper basement,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,bu1.6,
,,GF1.1,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf1.1,
,,GF1.2,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf1.2,
,,GF1.3,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf1.3,
,,GF1.4,,ground floor,cable tray / ladder,gf1.4,quality itcs,terminal,lots - cable tray & conduit,
,,GF1.5,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf1.5,
,,GF1.6,,ground floor,gf1.6,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,
,,GF1.7,,ground floor,gf1.7,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,
,,GF1.8,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf1.8,
,,GF1.9,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf1.9,
,,GF1.10,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf1.10,
,,GF-PE-1.1,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf-pe-1.1,
,,GF-PE-1.2,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf-pe-1.2,
,,GF-PE-1.3,,ground floor,gf-pe-1.3,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,
,,GF-PW-1.1,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf-pw-1.1,
,,GF-PW-1.2,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf-pw-1.2,
,,GF-PW-1.3,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf-pw-1.3,
,,GF-PW-1.4,,ground floor,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,gf-pw-1.4,
,,SF1.1,,cable tray / ladder,sf1.1,quality itcs,terminal,lots - cable tray & conduit,second floor,
,,SF1.2,,sf1.2,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,second floor,
,,SF1.3,,sf1.3,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,second floor,
,,SF1.4,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,second floor,sf1.4,
,,SF1.5,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,second floor,sf1.5,
,,SF1.6,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,sf1.6,second floor,
,,SF1.7,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,sf1.7,second floor,
,,SF1.8,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,sf1.8,second floor,
,,SF1.9,,cable tray / ladder,sf1.9,quality itcs,terminal,lots - cable tray & conduit,second floor,
,,SF1.10,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,second floor,sf1.10,
,,SF-PE-1.1,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,second floor,sf-pe-1.1,
,,SF-PE-1.2,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,second floor,sf-pe-1.2,
,,SF-PE-1.3,,sf-pe-1.3,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,second floor,
,,SF-PW-1.1,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,second floor,sf-pw-1.1,
,,SF-PW-1.2,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,second floor,sf-pw-1.2,
,,SF-PW-1.3,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,sf-pw-1.3,second floor,
,,TER 1,,ter 1,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,,
,,TER 2,,ter 2,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,,
,,BUILDING 2.01,,cable tray / ladder,building 2.01,quality itcs,terminal,lots - cable tray & conduit,,
,,BUILDING 2.02,,building 2.02,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,,
,,BUILDING 2.03,,building 2.03,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,,
,,BUILDING 2.04,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,building 2.04,,
,,BUILDING 2.05,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,building 2.05,,
,,BUILDING 2.06,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,building 2.06,,
,,BUILDING 2.07,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,building 2.07,,
,,BUILDING 2.08,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,building 2.08,,
,,BUILDING 3.03,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,building 3.03,,
,,BUILDING 3.06,,building 3.06,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,,
,,FIRE WATER TANKS,,cable tray / ladder,fire water tanks,quality itcs,terminal,lots - cable tray & conduit,,
,,DIESEL TANK,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,diesel tank,,
,,GENERATOR PAD,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,generator pad,,
,,FUEL TANKS,,cable tray / ladder,quality itcs,terminal,lots - cable tray & conduit,fuel tanks,,
,Columns,,,,,,,,,
,,Receipt of Cable Tray delivery to site & storage,,receipt of cable tray delivery to site & storage,,,,,,
,,Set out to be confirmed with latest AFC Drawings,,set out to be confirmed with latest afc drawings,,,,,,
,,Accessories to be factory made items,,accessories to be factory made items,,,,,,
,,Correct Levelling & Alignment,,correct levelling & alignment,,,,,,
,,correct bracket and safe fixing,,correct bracket and safe fixing,,,,,,
,,Correct Bends used (Cable Ladder),,correct bends used (cable ladder),,,,,,
,,Cable Tray Checked For Sharp Edges,,cable tray checked for sharp edges,,,,,,
,,Containment Earthing - As Per the Standards,,containment earthing - as per the standards,,,,,,
,,Photos attached.,,photos attached.,,,,,,
,,,,,,,,,,
Quality - Main switchboard Install,,,,,,,,,,
,Scope,,,,,,,,,
,Rows,,,,,,,,,
,,EL-MSBE-01-301 (T1),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbe-01-301 (t1),
,,EL-MSBN-01-301 (T1),,main switchboard install,el-msbn-01-301 (t1),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-MSB-01-203 (T3),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-203 (t3),
,,EL-MSBE-01-203 (T3),,el-msbe-01-203 (t3),main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-MSBN-01-203 (T3),,el-msbn-01-203 (t3),main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-MSBE-01-401 (T2),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbe-01-401 (t2),
,,EL-MSBN-01-401 (T2),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,el-msbn-01-401 (t2),main distribution boards,
,,EL-MSB-01-201 (PC),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-201 (pc),
,,EL-MSBE-01-201 (PC),,el-msbe-01-201 (pc),main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-MSBN-01-201 (PC),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbn-01-201 (pc),
,,EL-MSB-01-701 (COOLING),,el-msb-01-701 (cooling),main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-SBD-01-701 (COOLING),,el-sbd-01-701 (cooling),main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-SBD-01-702 (COOLING),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-sbd-01-702 (cooling),
,,EL-SBD-01-703 (COOLING),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-sbd-01-703 (cooling),
,,EL-MSB-01-103 (PW),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-103 (pw),
,,EL-MSBE-01-103 (PW),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbe-01-103 (pw),
,,EL-MSBN-01-103 (PW),,el-msbn-01-103 (pw),main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-MSB-01-205 (PE),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,el-msb-01-205 (pe),main distribution boards,
,,EL-MSBE-01-205 (PE),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbe-01-205 (pe),
,,EL-MSBN-01-205 (PE),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,el-msbn-01-205 (pe),main distribution boards,
,,EL-MSB-01-801 (CARPARK),,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-801 (carpark),
,,EL-UPSIO-01-301,,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,ups mdbs,el-upsio-01-301,
,,EL-UPSIO-01-201,,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,ups mdbs,el-upsio-01-201,
,,EL-UPSIO-01-102,,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,ups mdbs,el-upsio-01-102,
,,EL-UPSIO-01-203,,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,el-upsio-01-203,ups mdbs,
,,EL-UPSIO-01-801,,el-upsio-01-801,main switchboard install,quality itcs,terminal,lots - cable tray & conduit,ups mdbs,
,,EL-CDBU-01-301,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-01-301,db
,,EL-CDBU-01-302,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-01-302,db
,,EL-CDBU-01-401,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-01-401,db
,,EL-CDBU-01-402,,distribution boards,quality itcs,cdbu,el-cdbu-01-402,terminal,lots - cable tray & conduit,db
,,EL-CDBU-01-501,,distribution boards,quality itcs,cdbu,el-cdbu-01-501,terminal,lots - cable tray & conduit,db
,,EL-CDBU-01-502,,distribution boards,quality itcs,el-cdbu-01-502,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-01-503,,distribution boards,quality itcs,el-cdbu-01-503,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-01-504,,distribution boards,quality itcs,el-cdbu-01-504,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-01-505,,distribution boards,quality itcs,el-cdbu-01-505,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-01-506,,distribution boards,quality itcs,el-cdbu-01-506,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-01-601,,distribution boards,quality itcs,el-cdbu-01-601,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-01-602,,distribution boards,quality itcs,el-cdbu-01-602,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-101,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db,el-cdbu-02-101
,,EL-CDBU-02-102,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-02-102,db
,,EL-CDBU-02-103,,distribution boards,quality itcs,el-cdbu-02-103,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-104,,distribution boards,quality itcs,el-cdbu-02-104,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-111,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-02-111,db
,,EL-CDBU-02-112,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db,el-cdbu-02-112
,,EL-CDBU-02-113,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-02-113,db
,,EL-CDBU-02-114,,distribution boards,quality itcs,el-cdbu-02-114,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-201,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-02-201,db
,,EL-CDBU-02-202,,distribution boards,quality itcs,el-cdbu-02-202,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-203,,distribution boards,quality itcs,el-cdbu-02-203,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-204,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-02-204,db
,,EL-CDBU-02-211,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db,el-cdbu-02-211
,,EL-CDBU-02-212,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-02-212,db
,,EL-CDBU-02-213,,distribution boards,quality itcs,el-cdbu-02-213,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-214,,distribution boards,quality itcs,el-cdbu-02-214,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-301,,distribution boards,quality itcs,el-cdbu-02-301,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-302,,distribution boards,quality itcs,el-cdbu-02-302,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-401,,distribution boards,quality itcs,el-cdbu-02-401,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-402,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-02-402,db
,,EL-CDBU-02-501,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-02-501,db
,,EL-CDBU-02-502,,distribution boards,quality itcs,cdbu,el-cdbu-02-502,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-601,,distribution boards,quality itcs,cdbu,el-cdbu-02-601,terminal,lots - cable tray & conduit,db
,,EL-CDBU-02-602,,distribution boards,quality itcs,el-cdbu-02-602,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-101,,distribution boards,el-cdbu-05-101,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-102,,el-cdbu-05-102,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
