Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress (ELEC STAFF),,,,,,
,Scope,,,elec staff,,
,Rows,,,,,
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - January 13, 2025 - January 17, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","january 13, 2025 - january 17, 2025"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - January 20, 2025 - January 24, 2025",dynamic,elec staff,"january 20, 2025 - january 24, 2025","91 matakokiri drive, tauriko, tauranga 3110"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - January 27, 2025 - January 31, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","january 27, 2025 - january 31, 2025"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - February 3, 2025 - February 7, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","february 3, 2025 - february 7, 2025"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - February 10, 2025 - February 14, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","february 10, 2025 - february 14, 2025"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - February 17, 2025 - February 21, 2025",dynamic,elec staff,"february 17, 2025 - february 21, 2025","91 matakokiri drive, tauriko, tauranga 3110"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - February 24, 2025 - February 28, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","february 24, 2025 - february 28, 2025"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - March 3, 2025 - March 7, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","march 3, 2025 - march 7, 2025"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - March 10, 2025 - March 14, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","march 10, 2025 - march 14, 2025"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - March 17, 2025 - March 21, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","march 17, 2025 - march 21, 2025"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - March 24, 2025 - March 28, 2025",dynamic,elec staff,"march 24, 2025 - march 28, 2025","91 matakokiri drive, tauriko, tauranga 3110"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - March 31, 2025 - April 4, 2025",dynamic,elec staff,"march 31, 2025 - april 4, 2025","91 matakokiri drive, tauriko, tauranga 3110"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - April 7, 2025 - April 11, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","april 7, 2025 - april 11, 2025"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - April 14, 2025 - April 18, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","april 14, 2025 - april 18, 2025"
,,"91 Matakokiri Drive, Tauriko, Tauranga 3110 - April 21, 2025 - April 25, 2025",dynamic,elec staff,"91 matakokiri drive, tauriko, tauranga 3110","april 21, 2025 - april 25, 2025"
