resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Installation QA,,,,,,,,
,step,,,Installation QA,Landing,,,,,,,
Installation Checklist,checklist,,,Installation QA,Landing,LW-LD10,,,,,,
Installation Checklist,checklist,,,Installation QA,Landing,LW-LD11,,,,,,
Installation Checklist,checklist,,,Installation QA,Landing,LW-LD12,,,,,,
Installation Checklist,checklist,,,Installation QA,Landing,LW-LD13,,,,,,
,step,,,Installation QA,Core Lift,,,,,,,
Installation Checklist,checklist,,,Installation QA,Core Lift,LW-P33,,,,,,
Installation Checklist,checklist,,,Installation QA,Core Lift,LW-P34,,,,,,
Installation Checklist,checklist,,,Installation QA,Core Lift,LW-P35,,,,,,
Installation Checklist,checklist,,,Installation QA,Core Lift,LW-P36,,,,,,
,step,,,Installation QA,Lid,,,,,,,
Installation Checklist,checklist,,,Installation QA,Lid,LW-P37,,,,,,
,step,,,Installation QA,Stair,,,,,,,
Installation Checklist,checklist,,,Installation QA,Stair,LW-SF09,,,,,,
Installation Checklist,checklist,,,Installation QA,Stair,LW-SF10,,,,,,
