Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
d6178005-6f0c-4579-abdd-dbfecd61c31b,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU01,Equipment Energized,Subcircuit Post Livening
36798fd6-598e-4868-b127-fdefc3052610,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU02,Equipment Energized,Subcircuit Post Livening
975026d2-d50b-4dbc-9a31-38e4d8529de4,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU03,Equipment Energized,Subcircuit Post Livening
7b96afd9-e1b7-4329-8478-cd94f5584862,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU04,Equipment Energized,Subcircuit Post Livening
86d30456-b9d6-4f08-a23c-efd7824bc6c3,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU05,Equipment Energized,Subcircuit Post Livening
b42c06e1-d958-4a71-a128-0ed775633f73,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU06,Equipment Energized,Subcircuit Post Livening
e1b26244-ecc8-41d8-b285-45fe5420c3b7,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 XFM, GPC",AKL02-COLO1-CE2-GPC01,Equipment Energized,Subcircuit Post Livening
a5e500f4-cc5d-4fa9-8cf3-3965d68bd5de,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 XFM, GPC",AKL02-COLO1-CE2-GPC01-PNL02,Equipment Energized,Subcircuit Post Livening
5d52e203-9b69-4fbc-bda0-6d849157be2e,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE2-MSB01,Equipment Energized,Subcircuit Post Livening
9e07e0bf-c826-4755-b0f9-e3761f05153e,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE2-ATS01,Equipment Energized,Subcircuit Post Livening
fb1ec193-2965-4700-a8e2-da54ddcc2946,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE2-ATS02,Equipment Energized,Subcircuit Post Livening
dac048e1-168f-49eb-beab-49269ad897b6,,checklist-flat,not-started,Subcircuit Post Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE2-ATS03,Equipment Energized,Subcircuit Post Livening
